,2013-12-31,2014-12-31,2015-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,20400000.000
AdvertisingExpense,113500000.000,110400000.000,116100000.000
AssetImpairmentCharges,2600000.000,2100000.000,
CapitalLeaseObligationsIncurred,44800000.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-724027000.000,-12300000.000,-2700000.000
ComprehensiveIncomeNetOfTax,247529000.000,273300000.000,236900000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,2363000.000,-1600000.000,600000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,249892000.000,271700000.000,237500000.000
CostsAndExpenses,1352301000.000,1212200000.000,1290400000.000
CurrentFederalTaxExpenseBenefit,119220000.000,110600000.000,111300000.000
CurrentForeignTaxExpenseBenefit,2549000.000,3300000.000,2400000.000
CurrentIncomeTaxExpenseBenefit,131022000.000,121500000.000,124100000.000
CurrentStateAndLocalTaxExpenseBenefit,9253000.000,7600000.000,10400000.000
DeferredFederalIncomeTaxExpenseBenefit,530000.000,14900000.000,-14800000.000
DeferredIncomeTaxExpenseBenefit,8358000.000,19300000.000,-12600000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,7828000.000,4400000.000,2200000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,0.000,,
EffectOfExchangeRateOnCashAndCashEquivalents,-62000.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,4655000.000,13400000.000,19900000.000
FilmCostsAmortizedInNextOperatingCycle,80500000.000,105500000.000,33500000.000
GoodwillImpairmentLoss,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,389180000.000,409800000.000,348000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,249800000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,,
IncomeTaxExpenseBenefit,139380000.000,140800000.000,111500000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,3061000.000,1200000.000,-800000.000
IncomeTaxReconciliationDeductions,,,8400000.000
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,12602000.000,10400000.000,9500000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,136213000.000,143400000.000,121800000.000
IncomeTaxReconciliationMinorityInterestIncomeExpense,871000.000,,
IncomeTaxReconciliationOtherAdjustments,422000.000,-700000.000,-700000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,11512000.000,8000000.000,7400000.000
IncomeTaxReconciliationTaxSettlements,,,6600000.000
IncomeTaxesPaid,184432000.000,107900000.000,124700000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,9900000.000,-20300000.000,12500000.000
IncreaseDecreaseInDueToAffiliatesCurrent,-39519000.000,0.000,0.000
IncreaseDecreaseInOperatingAssets,61073000.000,29000000.000,56700000.000
InterestCostsCapitalized,3600000.000,4700000.000,6000000.000
