,2011-06-26,2011-12-25,2012-03-25,2012-06-24,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-06-29,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26
AmortizationOfDebtDiscountPremium,,1672000.000,,,1020000.000,,,,799000.000,,858000.000,,,,354000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,1236000.000,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,3437000.000,938000.000,444000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2919000.000,,,2647000.000,,,,-446000.000,,-4383000.000,,,,9043000.000,,
ComprehensiveIncomeNetOfTax,,-12910000.000,-7286000.000,-14187000.000,-6462000.000,2352000.000,-16512000.000,-14473000.000,-15912000.000,-11191000.000,-10423000.000,-9361000.000,-11611000.000,-11469000.000,-5157000.000,-8942000.000,-6161000.000
CostOfGoodsSold,67990000.000,56174000.000,62835000.000,62192000.000,56278000.000,52953000.000,59909000.000,64031000.000,64782000.000,56215000.000,60959000.000,56097000.000,49846000.000,55889000.000,52206000.000,48448000.000,46062000.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,15000000.000,,,,0.000,,
DebtIssuanceCosts,,,3500000.000,426000.000,,,,,359000.000,,,,,,,,
DepreciationDepletionAndAmortization,,9334000.000,,,9596000.000,,,,10034000.000,,8201000.000,,,,6708000.000,,
EarningsPerShareBasic,-0.470,-0.530,-0.320,-0.590,-0.270,0.070,-0.590,-0.560,-0.550,-0.400,-0.320,-0.290,-0.300,-0.290,-0.160,-0.280,-0.200
EarningsPerShareDiluted,-0.470,-0.530,-0.320,-0.590,-0.270,0.070,-0.590,-0.560,-0.550,-0.400,-0.320,-0.290,-0.300,-0.290,-0.160,-0.280,-0.200
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,1199000.000,,,,265000.000,,
ForeignCurrencyTransactionGainLossRealized,,,,-1090000.000,138000.000,1980000.000,-3368000.000,-122000.000,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,38000.000,,,-62000.000,,,,19000.000,,-5000.000,,,,184000.000,,
GainOnBusinessInterruptionInsuranceRecovery,,,,-3647000.000,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,5897000.000,,4986000.000,,,,,-4318000.000,,0.000,,0.000,0.000,0.000
GrossProfit,4190000.000,2301000.000,2648000.000,-1187000.000,7421000.000,7977000.000,1399000.000,-372000.000,5530000.000,3557000.000,11464000.000,6262000.000,4829000.000,7477000.000,11721000.000,5712000.000,7134000.000
ImpairmentOfLongLivedAssetsHeldForUse,,8338000.000,,,,,,,4470000.000,,,,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-10936000.000,-12432000.000,-7470000.000,-13889000.000,-6476000.000,1830000.000,-15909000.000,-14505000.000,-16162000.000,-11192000.000,-10043000.000,-9671000.000,-10145000.000,-9313000.000,-5900000.000,-9638000.000,-6864000.000
IncomeTaxExpenseBenefit,4000.000,44000.000,75000.000,1000.000,46000.000,-37000.000,-43000.000,50000.000,-816000.000,15000.000,-145000.000,32000.000,15000.000,24000.000,-603000.000,-10000.000,-17000.000
IncomeTaxesPaid,,1000.000,,,29000.000,,,,99000.000,,474000.000,,,,1826000.000,,
IncreaseDecreaseInInsuranceSettlementsReceivable,,4727000.000,,,,,,,,,,,,,,,
IncreaseDecreaseInOperatingCapital,,-11665000.000,,,6068000.000,,,,-1724000.000,,606000.000,,,,-8717000.000,,
IncreaseDecreaseInRestrictedCash,,2000.000,,,-3400000.000,,,,-917000.000,,42570000.000,,,,-48000.000,,
InsuranceRecoveries,,,8833000.000,,,,,,,,,,,,,,
InterestExpense,3562000.000,4283000.000,4282000.000,3970000.000,4023000.000,3767000.000,3581000.000,3750000.000,3777000.000,3987000.000,4453000.000,3270000.000,3086000.000,3219000.000,3283000.000,3359000.000,3303000.000
InterestPaidNet,,73000.000,,,73000.000,,,,0.000,,3000.000,,,,20000.000,,
InvestmentIncomeInterest,17000.000,17000.000,47000.000,28000.000,50000.000,12000.000,22000.000,14000.000,25000.000,28000.000,4000.000,15000.000,7000.000,14000.000,12000.000,20000.000,20000.000
NetCashProvidedByUsedInFinancingActivities,,-10477000.000,,,4062000.000,,,,-2229000.000,,39295000.000,,,,-1323000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-10477000.000,,,4062000.000,,,,-2229000.000,,39295000.000,,,,-1323000.000,,
NetCashProvidedByUsedInInvestingActivities,,-4944000.000,,,149000.000,,,,-1596000.000,,-48019000.000,,,,-535000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-4944000.000,,,149000.000,,,,-1596000.000,,-48019000.000,,,,-535000.000,,
NetCashProvidedByUsedInOperatingActivities,,12502000.000,,,-1564000.000,,,,1999000.000,,3142000.000,,,,10636000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,12502000.000,,,-1564000.000,,,,1999000.000,,3142000.000,,,,10636000.000,,
NetIncomeLoss,-10940000.000,-12476000.000,-7545000.000,-13890000.000,-6522000.000,1867000.000,-15866000.000,-14555000.000,-15346000.000,-11207000.000,-9898000.000,-9703000.000,-10160000.000,-9337000.000,-5297000.000,-9628000.000,-6847000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,,,,,,2858000.000,,647000.000,,,,131000.000,,
OperatingIncomeLoss,-7772000.000,-8109000.000,-4148000.000,-15928000.000,-3102000.000,-2056000.000,-8926000.000,-10661000.000,-9337000.000,-7412000.000,-721000.000,-6683000.000,-6062000.000,-3862000.000,-2780000.000,-7236000.000,-3611000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-434000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,-296000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,259000.000,-297000.000,60000.000,485000.000,-646000.000,82000.000,-566000.000,16000.000,-525000.000,342000.000,-1451000.000,-2132000.000,140000.000,686000.000,686000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossNetOfTax,,,259000.000,-297000.000,60000.000,485000.000,-646000.000,82000.000,-566000.000,16000.000,-525000.000,342000.000,-1451000.000,-2132000.000,140000.000,686000.000,686000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,-434000.000,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,263000.000,-87000.000,913000.000,-453000.000,472000.000,2510000.000,-3424000.000,-108000.000,-3073000.000,179000.000,-555000.000,267000.000,-1004000.000,-2246000.000,151000.000,937000.000,30000.000
OtherRestructuringCosts,-332000.000,-711000.000,,,1018000.000,332000.000,638000.000,885000.000,592000.000,1544000.000,159000.000,,0.000,,0.000,503000.000,0.000
OtherTaxExpenseBenefit,,,,,,,,,-859000.000,,,,,,,,
PaymentsForRestructuring,,,,,,,638000.000,,592000.000,961000.000,186000.000,,,,,,234000.000
PaymentsOfDebtIssuanceCosts,,,,,,,,,-1380000.000,,3175000.000,,,,0.000,,
PaymentsToAcquireMarketableSecurities,,1613000.000,,,1200000.000,,,,1200000.000,,965000.000,,,,506000.000,,
PaymentsToAcquireProductiveAssets,,5384000.000,,,5063000.000,,,,7413000.000,,6285000.000,,,,1363000.000,,
ProceedsFromIssuanceOfCommonStock,,20000.000,,,,,,,18000.000,,24000.000,,,,29000.000,,
ProceedsFromIssuanceOfDebt,,,,,,,,,,,15000000.000,,,,0.000,,
ProceedsFromIssuanceOfPrivatePlacement,,,,,,,,,,,37500000.000,,,,0.000,,
ProceedsFromLinesOfCredit,,54722000.000,,,62757000.000,,,,60978000.000,,46368000.000,,,,17471000.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,2055000.000,,,1327000.000,,,,1200000.000,,965000.000,,,,965000.000,,
ProceedsFromSaleOfBuildings,,,,,,,,,,4364000.000,,,,,,,
RealizedInvestmentGainsLosses,118000.000,30000.000,,537000.000,127000.000,145000.000,,,,,,,,,,,
RepaymentsOfDebt,,,,,,,,,,,,,,,750000.000,,
RepaymentsOfDebtAndCapitalLeaseObligations,,,,,47000.000,,,,267000.000,,521000.000,,,,602000.000,,
RepaymentsOfLinesOfCredit,,65219000.000,,,58648000.000,,,,62958000.000,,55901000.000,,,,17471000.000,,
ResearchAndDevelopmentExpense,3522000.000,3948000.000,4279000.000,4159000.000,3339000.000,3485000.000,4102000.000,3695000.000,3942000.000,4157000.000,6042000.000,7097000.000,5165000.000,3796000.000,5857000.000,5602000.000,5577000.000
RestructuringAndRelatedCostExpectedCost,,,,,,2000000.000,,,,,,,,,,,
RestructuringAndRelatedCostNumberOfPositionsEliminated,,,,,55.000,,,,55.000,100.000,,,,,,,
RestructuringCharges,,,,,1018000.000,332000.000,638000.000,885000.000,592000.000,1544000.000,159000.000,,,,,,0.000
RestructuringCosts,,-1624000.000,,,387000.000,,,,,,-27000.000,,,,0.000,,
RestructuringReserveAccrualAdjustment,,,,,,194000.000,,,,,,,,,,,
RestructuringReserveSettledWithCash,,,,,631000.000,719000.000,,,,,,,,,,,
SaleLeasebackTransactionGrossProceeds,,,,,1685000.000,,,,4900000.000,,,,,,,,
SaleLeasebackTransactionNetProceedsInvestingActivities,,,,,,,,,,,836000.000,,,,321000.000,,
SalesRevenueGoodsNet,72180000.000,58475000.000,65483000.000,61005000.000,63699000.000,60930000.000,61308000.000,63659000.000,70312000.000,59772000.000,72423000.000,62359000.000,54675000.000,63366000.000,63927000.000,54160000.000,53196000.000
SellingGeneralAndAdministrativeExpense,8772000.000,7173000.000,7850000.000,6509000.000,6166000.000,6216000.000,5585000.000,5709000.000,5863000.000,5268000.000,5984000.000,5848000.000,5726000.000,5923000.000,5207000.000,5905000.000,4724000.000
SeveranceCosts1,,,,,,,,,,1339000.000,,,,,,,
ShareBasedCompensation,,388000.000,,516000.000,88000.000,314000.000,374000.000,364000.000,337000.000,,291000.000,,,,338000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,,43149.000,,,,4833.000,,1650.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,,1.810,,,,-1.540,,-1.900,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,656850.000,,,,346750.000,,360850.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,1.450,,,,2.980,,3.430,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,145836.000,,,,-454810.000,,362220.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,,1.700,,,,1.520,,1.970,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,0.800,,,,0.800,,0.800,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,0.012,,,,0.023,,0.029,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,480762.000,,,,172710.000,,126975.000,,,,196885.000,,
