,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,981000.000,975000.000,,,,
AccountsPayableCurrent,1076000.000,1174000.000,1529000.000,1368000.000,1696000.000,3397.000,2577000.000,2837000.000,2880000.000,2711000.000,2696000.000,3465000.000,2421000.000,2522000.000,2395000.000,3268000.000,1835000.000,1968000.000,2705000.000,2288000.000,2775000.000,1679000.000
AccountsPayableOtherCurrent,670000.000,722000.000,663000.000,877000.000,729000.000,925.000,1062000.000,1272000.000,1113000.000,1290000.000,1951000.000,2391000.000,1964000.000,1452000.000,1457000.000,1533000.000,1500000.000,1683000.000,1701000.000,1573000.000,1523000.000,2273000.000
AccountsReceivableNetCurrent,,,,,,,,,,,,2263000.000,451000.000,158000.000,204000.000,1691000.000,150000.000,180000.000,2228000.000,459000.000,287000.000,318000.000
AccruedLiabilitiesCurrent,376000.000,231000.000,230000.000,922000.000,1069000.000,426.000,780000.000,1040000.000,1003000.000,902000.000,1155000.000,915000.000,1003000.000,677000.000,661000.000,910000.000,1277000.000,1157000.000,1369000.000,1513000.000,1079000.000,1433000.000
AccruedVacationCurrent,,,,317000.000,,,,506000.000,,,,673000.000,,,,748000.000,,,720000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1318000.000,,,,2349000.000,,,,4132000.000,,,,6082000.000,,,7967000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1000.000,-134000.000,52000.000,-130000.000,99000.000,364.000,575000.000,259000.000,654000.000,1158000.000,2875000.000,2959000.000,-729000.000,-399000.000,1496000.000,2140000.000,768000.000,931000.000,1480000.000,2062000.000,461000.000,1435000.000
AdditionalPaidInCapital,95739000.000,97924000.000,99461000.000,103619000.000,141836000.000,142912.000,143356000.000,144109000.000,145794000.000,158038000.000,170721000.000,172998000.000,174169000.000,175776000.000,177555000.000,195303000.000,196929000.000,197726000.000,198432000.000,198921000.000,199343000.000,216742000.000
Assets,49844000.000,49642000.000,46896000.000,47420000.000,81444000.000,79120.000,74337000.000,68316000.000,65483000.000,71328000.000,77388000.000,74023000.000,63830000.000,58338000.000,54437000.000,68155000.000,56041000.000,49985000.000,45941000.000,40209000.000,32299000.000,43538000.000
