,2011-09-30,2012-03-31,2012-09-30
AdjustmentForAmortization,8333.000,12500.000,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,0.000
CashPeriodIncreaseDecrease,,-5765.000,21124.000
CashProvidedByUsedInDiscontinuedOperationsFinancingActivities,,,0.000
CashProvidedByUsedInDiscontinuedOperationsInvestingActivities,,,0.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,0.000
IncomeLossFromContinuingOperations,,,-236456.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,86566.000,-86573.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.006,0.010,
IncreaseDecreaseInAccountsPayable,,3530.000,
IncreaseDecreaseInAccountsReceivable,,14300.000,
IncreaseDecreaseInAccruedLiabilities,,-1500.000,71819.000
InterestExpense,191.000,-208.000,
NetCashProvidedByUsedInContinuingOperations,,,-169675.000
NetCashProvidedByUsedInDiscontinuedOperations,,,-15171.000
NetCashProvidedByUsedInFinancingActivities,,,205970.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,205970.000
NetCashProvidedByUsedInInvestingActivities,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000
NetCashProvidedByUsedInOperatingActivities,,-5765.000,-184846.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-5765.000,-184846.000
NetIncomeLoss,57134.000,-86573.000,
OperatingExpenses,13243.000,86365.000,
OperatingIncomeLoss,86757.000,-86365.000,
OperatingLeasesRentExpense,1500.000,1500.000,
OtherIncome,100000.000,,
PremiumsReceivableAllowanceForDoubtfulAccountsWriteOffsAgainstAllowance,,50000.000,
ResearchAndDevelopmentExpense,,,63757.000
Revenues,,,0.000
SalesRevenueNet,,,0.000
WeightedAverageNumberOfSharesOutstandingBasic,9253000.000,9253300.000,381804782.000
