,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableFairValueDisclosure,,,,,,,15353.000,16684.000,6603.000,4138.000,4142.000,5806.000,6421.000,12016.000,14891.000
AccruedLiabilitiesCurrent,3175.000,7543.000,8512.000,8267.000,10114.000,9857.000,,,,,,,,,
Assets,5117260.000,12720855.000,13370225.000,13540215.000,16938682.000,15023986.000,,,,,,,,,
AssetsFairValueDisclosure,,,,,,,26194345.000,28787736.000,10647725.000,4821137.000,6521179.000,11006240.000,10623646.000,21824913.000,23378428.000
CashAndCashEquivalentsAtCarryingValue,142052.000,51845.000,75368.000,70003.000,279037.000,50606.000,67207.000,740812.000,432110.000,2067355.000,5222237.000,3563006.000,1154140.000,1544745.000,1054417.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,67207.000,740812.000,432110.000,2067355.000,5222237.000,3563006.000,1154140.000,1544745.000,1054417.000
CommitmentsAndContingencies,,,,,,,,,,,,0.000,0.000,0.000,0.000
DepositsWithClearingOrganizationsAndOthersSecurities,204990.000,,,,,,,,,,,,,,
DerivativeAssets,,,,,,,,,,,6477320.000,10887200.000,10580672.000,21674744.000,23251100.000
DerivativeNumberOfInstrumentsHeld,,,,,,,,,,,332.000,496.000,496.000,988.000,1070.000
DueFromCorrespondentBrokers,449.000,,,,,,,,,,,,,,
FairValueNetAssetLiability,,,,,,,25905824.000,28771052.000,10641122.000,4816999.000,6503425.000,10946866.000,10617225.000,21805981.000,23363537.000
InvestmentOwnedAtCost,,12224010.000,12893857.000,13069212.000,16124645.000,14437897.000,25149060.000,26499244.000,9699716.000,2499967.000,999875.000,6995695.000,8998505.000,19487955.000,21767173.000
InvestmentOwnedAtFairValue,4974759.000,12224010.000,12893857.000,13069212.000,16124645.000,,25149138.000,26500450.000,9700115.000,2499782.000,,6996234.000,8998202.000,19489168.000,21769101.000
InvestmentOwnedPercentOfNetAssets,0.978,0.971,0.967,0.975,0.966,,0.971,0.921,0.912,0.519,0.154,0.639,0.848,0.894,0.932
InvestmentOwnedUnrecognizedUnrealizedAppreciationDepreciationNet,,,,,,,,,,,20900.000,-12193.000,240536.000,-142880.000,-205012.000
Liabilities,31225.000,126262.000,41929.000,136556.000,248658.000,236236.000,,,,,,,,,
LiabilitiesAndStockholdersEquity,5117260.000,12720855.000,13370225.000,13540215.000,16938682.000,15023986.000,,,,,,,,,
LiabilitiesFairValueDisclosure,,,,,,,288521.000,16684.000,6603.000,4138.000,17754.000,59374.000,6421.000,18932.000,14891.000
MarginDepositAssets,,445000.000,401000.000,401000.000,535000.000,535000.000,978000.000,1054000.000,476000.000,225000.000,299000.000,447000.000,447000.000,791000.000,541000.000
NonInvestmentAssetsLessNonInvestmentLiabilities,,,,,,,756686.000,2270602.000,941007.000,2317217.000,5503483.000,3950632.000,1619023.000,2316813.000,1594436.000
NonInvestmentAssetsLessNonInvestmentLiabilitiesPercentOfNetAssets,,,,,,,0.029,0.079,0.088,0.481,0.846,0.361,0.152,0.106,0.068
PayablesToBrokerDealersAndClearingOrganizations,28050.000,118719.000,33417.000,128289.000,238544.000,226379.000,273168.000,0.000,0.000,0.000,13612.000,53568.000,,6916.000,0.000
ReceivablesFromBrokersDealersAndClearingOrganizations,,,,,,,,492474.000,39500.000,29000.000,,0.000,24304.000,0.000,13910.000
ShortTermInvestments,4769769.000,12224010.000,12893857.000,13069212.000,16124645.000,14438380.000,25149138.000,26500450.000,9700115.000,2499782.000,999942.000,6996234.000,8998202.000,19489168.000,21769101.000
StockholdersEquity,5086035.000,12594593.000,13328296.000,13403659.000,16690024.000,14787750.000,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5086035.000,12594593.000,13328296.000,13403659.000,16690024.000,14787750.000,,,,,,,,,
TemporaryEquityCarryingAmountAttributableToParent,5086035.000,12594593.000,13328296.000,13403659.000,16690024.000,14787750.000,,,,,,,,,
TemporaryEquityParOrStatedValuePerShare,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TemporaryEquityRedemptionPricePerShare,50.860,50.380,53.310,53.610,47.690,42.250,39.860,41.100,35.470,32.110,32.520,36.490,35.390,36.340,35.940
TemporaryEquitySharesIssued,100000.000,250000.000,250000.000,250000.000,350000.000,350000.000,650000.000,700000.000,300000.000,150000.000,200000.000,300000.000,300000.000,600000.000,650000.000
TemporaryEquitySharesOutstanding,100000.000,250000.000,250000.000,250000.000,350000.000,350000.000,650000.000,700000.000,300000.000,150000.000,200000.000,300000.000,300000.000,600000.000,650000.000
