,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllowanceForFundsUsedDuringConstructionInvestingActivities,-3576000.000,,,,-3151000.000,,,,-3990000.000,,,,-3770000.000,,,,-4216000.000,,,,-5227000.000,,,,-4472000.000
AmortizationOfRegulatoryAsset,,,,,,,2000000.000,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,2000000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,1000000.000,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,6575000.000,,,,24908000.000,,,,56165000.000,,,,59707000.000,,,,79306000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4005000.000,,,,-12873000.000,,,,-1093000.000,,,,93895000.000,,,,4060000.000,,,,-25004000.000,,,,-5853000.000
CommonStockDividendsPerShareDeclared,0.525,1.050,,,0.525,1.050,,,,1.090,0.000,,,1.140,,,,1.190,,,,1.250,0.000,,
ComprehensiveIncomeNetOfTax,,,,,-23871000.000,139804000.000,275666000.000,28098000.000,30521000.000,134681000.000,241285000.000,35542000.000,18917000.000,133143000.000,255776000.000,-329000.000,17881000.000,123684000.000,258726000.000,60359000.000,5431000.000,121359000.000,264600000.000,51570000.000,24271000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,100485000.000,283916000.000,,-16095000.000,147570000.000,283706000.000,36138000.000,38913000.000,143072000.000,249840000.000,44096000.000,27842000.000,142069000.000,259901000.000,3796000.000,22486000.000,128289000.000,263588000.000,65220000.000,10304000.000,126233000.000,269473000.000,56443000.000,29144000.000
CostOfGoodsSoldElectric,212007000.000,244049000.000,337896000.000,215512000.000,216309000.000,264723000.000,302894000.000,210864000.000,230679000.000,277584000.000,350953000.000,236493000.000,249786000.000,290854000.000,382361000.000,256828000.000,223237000.000,281477000.000,363847000.000,232737000.000,221285000.000,274848000.000,336120000.000,243257000.000,212395000.000
CostOfServicesDepreciationAndAmortization,106601000.000,106617000.000,106350000.000,107486000.000,100109000.000,100606000.000,100353000.000,103268000.000,103730000.000,106292000.000,107388000.000,98298000.000,101772000.000,105150000.000,103660000.000,106776000.000,120949000.000,122739000.000,125625000.000,125109000.000,119476000.000,123073000.000,120428000.000,122852000.000,127627000.000
