,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,37000000.000,73000000.000,47000000.000,58000000.000,70000000.000,70000000.000,85000000.000
AdvertisingExpense,114000000.000,128000000.000,161000000.000,167000000.000,195000000.000,227000000.000,241000000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,33000000.000,36000000.000,39000000.000,45000000.000,49000000.000,63000000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,23000000.000,24000000.000,13000000.000,
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,,,,,64000000.000,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,17000000.000,-22000000.000,25000000.000,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,-211000000.000,153000000.000,111000000.000,80000000.000,70000000.000,49000000.000,
AmortizationOfIntangibleAssets,,,,,10000000.000,16000000.000,14000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,6100000.000,3900000.000,4200000.000,4100000.000,2100000.000,2300000.000,8000000.000
BusinessCombinationConsiderationTransferred1,,,,,311000000.000,,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,357000000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,711000000.000,371000000.000,-592000000.000,-91000000.000,-367000000.000,-232000000.000,412000000.000
CommonStockDividendsPerShareCashPaid,0.760,0.920,1.080,1.200,1.320,6.330,1.480
ComprehensiveIncomeNetOfTax,603000000.000,667000000.000,733000000.000,742000000.000,695000000.000,606000000.000,369000000.000
CurrentFederalTaxExpenseBenefit,324000000.000,359000000.000,362000000.000,379000000.000,397000000.000,202000000.000,290000000.000
CurrentForeignTaxExpenseBenefit,,,,,,,1000000.000
CurrentIncomeTaxExpenseBenefit,376000000.000,422000000.000,428000000.000,443000000.000,458000000.000,234000000.000,345000000.000
CurrentStateAndLocalTaxExpenseBenefit,52000000.000,63000000.000,66000000.000,64000000.000,61000000.000,32000000.000,54000000.000
DebtConversionConvertedInstrumentAmount1,,,,,0.000,0.000,
DebtInstrumentBasisSpreadOnVariableRate1,,,,,0.013,0.013,0.013
DeferredCompensationArrangementWithIndividualCompensationExpense,1000000.000,1000000.000,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,21000000.000,9000000.000,9000000.000,123000000.000,-17000000.000
DeferredForeignIncomeTaxExpenseBenefit,,,,,-4000000.000,-4000000.000,7000000.000
DeferredIncomeTaxExpenseBenefit,2000000.000,14000000.000,22000000.000,12000000.000,7000000.000,142000000.000,-15000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,1000000.000,3000000.000,2000000.000,23000000.000,-5000000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,21000000.000,20000000.000,15000000.000,-1000000.000
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,,6000000.000,10000000.000,,
DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,4000000.000,7000000.000,8000000.000,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,0.059,0.056,0.045,0.043,0.046,0.037,0.045
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,0.030,0.030,0.030,0.030,0.030,0.030,0.030
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,7000000.000,,,
DefinedContributionPlanCostRecognized,,,,,77000000.000,62000000.000,92000000.000
Depreciation,327000000.000,,410000000.000,444000000.000,498000000.000,560000000.000,631000000.000
DepreciationDepletionAndAmortization,,371000000.000,429000000.000,454000000.000,508000000.000,576000000.000,645000000.000
DividendsCash,167000000.000,197000000.000,220000000.000,234000000.000,251000000.000,,256000000.000
EarningsPerShareBasic,2.800,3.200,3.620,3.770,3.790,3.220,2.050
EarningsPerShareDiluted,2.750,3.140,3.560,3.710,3.720,3.150,2.020
EffectiveIncomeTaxRateContinuingOperations,0.382,0.390,0.380,0.383,0.392,0.386,0.482
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationDeductionsOther,-0.002,0.001,,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,,,,,,0.101
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.000,-0.003,-0.006,-0.003,-0.005,-0.003,-0.020
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.034,0.036,0.036,0.036,0.038,0.041,0.051
EffectiveIncomeTaxRateReconciliationTaxCredits,,,,,,-0.006,-0.006
EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic,0.000,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,16000000.000,17000000.000,17000000.000,19000000.000,23000000.000,21000000.000,28000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,16000000.000,22000000.000,24000000.000,23000000.000,22000000.000,15000000.000,5000000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,16000000.000,22000000.000,24000000.000,23000000.000,22000000.000,15000000.000,5000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,42000000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,16000000.000,,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,42000000.000,,,,,
GoodwillImpairmentLoss,0.000,,,,,,197000000.000
GrossProfit,3413000000.000,3905000000.000,4330000000.000,4429000000.000,4704000000.000,4927000000.000,5058000000.000
ImpairmentOfIntangibleAssetsFinitelived,,,,0.000,0.000,,0.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,0.000,0.000,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,996000000.000,687000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,1185000000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,,-20000000.000,-3000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,991000000.000,1119000000.000,1185000000.000,,,,
IncomeTaxExaminationPenaltiesAndInterestExpense,5000000.000,-4000000.000,-1000000.000,1000000.000,,,
IncomeTaxExpenseBenefit,378000000.000,436000000.000,450000000.000,455000000.000,465000000.000,376000000.000,330000000.000
IncomeTaxesPaidNet,381000000.000,398000000.000,429000000.000,445000000.000,391000000.000,383000000.000,112000000.000
IncreaseDecreaseInAccountsPayable,72000000.000,54000000.000,48000000.000,167000000.000,15000000.000,-2000000.000,16000000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,37000000.000,6000000.000,13000000.000,-12000000.000,18000000.000,-2000000.000,33000000.000
IncreaseDecreaseInInventories,80000000.000,137000000.000,170000000.000,157000000.000,176000000.000,203000000.000,-31000000.000
IncreaseDecreaseInOtherAccruedLiabilities,42000000.000,,,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,95000000.000,36000000.000,60000000.000,155000000.000,50000000.000,181000000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,8000000.000,2000000.000,22000000.000,-3000000.000,2000000.000,34000000.000
IncreaseDecreaseInOtherOperatingLiabilities,6000000.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1000000.000,,-5000000.000,6000000.000,4000000.000,126000000.000,-100000000.000
