,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1369000.000,3070000.000,6903000.000,2423000.000,2016000.000,2679000.000,3074000.000,1765000.000,3528000.000,4863000.000,4559000.000,3314000.000
AccountsReceivableNetCurrent,1038000.000,50000.000,1970000.000,1578000.000,879000.000,3143000.000,972000.000,13000.000,377000.000,7494000.000,517000.000,603000.000
AccruedLiabilitiesCurrent,1452000.000,2845000.000,5001000.000,2506000.000,4138000.000,3948000.000,3986000.000,4133000.000,7113000.000,4696000.000,4935000.000,4163000.000
AccruedProfessionalFeesCurrent,,,,,125000.000,320000.000,,101000.000,122000.000,0.000,,0.000
AccruedProfessionalFeesCurrentAndNoncurrent,,1343000.000,1253000.000,544000.000,,,378000.000,,,,28000.000,
AccruedSalariesCurrent,197000.000,971000.000,1379000.000,299000.000,,,1538000.000,,,,1880000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2203000.000,,,,2439000.000,,,,2729000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,20000.000,30000.000,7000.000,-24000.000,-47000.000
AdditionalPaidInCapital,1229000.000,156622000.000,157092000.000,158400000.000,235744000.000,237242000.000,239181000.000,241516000.000,243863000.000,276519000.000,278913000.000,281602000.000
AllowanceForDoubtfulAccountsReceivable,,,0.000,,,,0.000,,,,0.000,
Assets,22084000.000,85016000.000,78383000.000,63297000.000,131342000.000,125897000.000,116145000.000,105056000.000,97791000.000,125659000.000,114495000.000,99882000.000
AssetsCurrent,20029000.000,84707000.000,77982000.000,62616000.000,130846000.000,125365000.000,115560000.000,104528000.000,97303000.000,125226000.000,114081000.000,99145000.000
AvailableForSaleSecurities,,,,,,,,,,,98454000.000,83569000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,4000.000,0.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,28000.000,47000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,98478000.000,83616000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,46068000.000,42058000.000,42037000.000,62041000.000,61991000.000
CashAndCashEquivalentsAtCarryingValue,18003000.000,83388000.000,75354000.000,60230000.000,128998000.000,120490000.000,112921000.000,54762000.000,50531000.000,70434000.000,45214000.000,27918000.000
CashEquivalentsAtCarryingValue,,,,,,,,50357000.000,44461000.000,70398000.000,,21578000.000
ClassOfWarrantOrRightOutstanding,,,,,,0.000,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,13624820.000,3339307.000,3336378.000,4104447.000,3990675.000,3963829.000,3953342.000,4959470.000,4944840.000,4929864.000,4925986.000,5803413.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,15045871.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
