,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,37590.000,20650.000,368527.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,587.000,7077.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,612260.000,597149.000
AdditionalPaidInCapital,200648.000,200648.000,200648.000,200648.000,2219130.000,2361973.000,2369400.000
Assets,202000.000,202000.000,202000.000,202000.000,2263168.000,6495735.000,6736936.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,6100000.000,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,612371.000,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,6144068.000,
BusinessAcquisitionPurchasePriceAllocationBuildings,,,,,,4393382.000,
BusinessAcquisitionPurchasePriceAllocationLand,,,,,,1264081.000,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,,,125765.000,
CapitalUnitsAuthorized,,,,1100000000.000,1100000000.000,1100000000.000,1100000000.000
Cash,202000.000,136216.000,202000.000,202000.000,,,
CashAndCashEquivalentsAtCarryingValue,,,,,2213168.000,165694.000,40140.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,999999000.000,999999000.000,999999000.000,999999000.000,999999000.000,999999000.000,999999000.000
CommonStockSharesIssued,34222.000,34222.000,34222.000,34222.000,269235.000,284335.000,284335.000
CommonStockSharesOutstanding,34222.000,34222.000,34222.000,34222.000,269235.000,284335.000,284335.000
CommonStockValue,342.000,342.000,342.000,342.000,2692.000,2843.000,2843.000
DebtWeightedAverageInterestRate,,,,,,0.042,0.042
DeferredFinanceCostsNet,,,,,,64788.000,58298.000
DepositsAssets,,,,,50000.000,,
DividendsPayableAmountPerShare,,,,,,0.050,
DividendsPayableCurrentAndNoncurrent,,,,,,7883.000,14124.000
DueFromAffiliates,,,,,,500.000,381514.000
DueToAffiliateCurrentAndNoncurrent,,,,,485833.000,322881.000,322881.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,112600.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,111.000,15222.000
Liabilities,0.000,0.000,0.000,0.000,523423.000,4396859.000,4692533.000
LiabilitiesAndStockholdersEquity,202000.000,202000.000,202000.000,202000.000,2263168.000,6495735.000,6736936.000
LongTermDebt,,,,,,3899000.000,3853444.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,848194.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,735894.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,28304.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,28304.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,2258304.000,
MinorityInterest,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
NotesPayable,,,,,,3899000.000,3853444.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,5337898000.000,5229880000.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,432076000.000,324057000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,476139000.000,476139000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,460676000.000,460676000.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,450582000.000,450582000.000
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,441329000.000,441329000.000
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,3077097000.000,3077097000.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,27423.000
RealEstateAccumulatedDepreciation,,,,,,5073.000,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,,,,,,3899000.000,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLandAndBuildingsAndImprovements,,,,,,6144068.000,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,,,,4879987.000,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,,,,1264081.000,
RealEstateGrossAtCarryingValue,,,,,,6144068.000,
RealEstateInvestmentPropertyAccumulatedDepreciation,,,,,,4969.000,48907.000
RealEstateInvestmentPropertyNet,,,,,,6264753.000,6205704.000
ReceivablesNetCurrent,,65784.000,,,,,23857.000
RetainedEarningsAccumulatedDeficit,,,,,-483087.000,-266950.000,-328850.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,21000.000,21000.000,21000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,5.710,5.710,5.710
StockholdersEquity,201000.000,201000.000,201000.000,201000.000,1738745.000,2097876.000,2043403.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,202000.000,202000.000,202000.000,202000.000,1739745.000,2098876.000,2044403.000
