,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-249000.000,,,,-240000.000,,,,-139000.000,,,,-179000.000,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,-111000.000,,-290000.000,187000.000,274000.000,663000.000,160000.000,10000.000,20000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,8310000.000,156000.000,,100000.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,-9000.000,-239000.000,,-854000.000,-2282000.000,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,9068000.000,440000.000,,756000.000,1167000.000,16000.000,353000.000,144000.000,312000.000,205000.000,112000.000,15000.000,19000.000,19000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1100000.000,596000.000,,340000.000,324000.000,315000.000,-720000.000,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,,-29000.000,,,,417000.000,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,206000.000,,,,139000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,877000.000,,,,167000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,671000.000,,,,28000.000,,
BankOwnedLifeInsuranceIncome,,,82000.000,,,,83000.000,,,,81000.000,,,,78000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-28925000.000,,,,-21217000.000,,,,9773000.000,,,,8847000.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,802000.000,-7518000.000,1024000.000,480000.000,766000.000,-233000.000,1007000.000,507000.000,1331000.000,1142000.000,958000.000,1282000.000,1470000.000,828000.000,1537000.000
DeferredIncomeTaxExpenseBenefit,,,17000.000,,,,337000.000,,,,442000.000,,,,148000.000,,
Depreciation,151577.000,151000.000,158000.000,157000.000,155000.000,154000.000,151000.000,151000.000,141000.000,135000.000,137000.000,147000.000,161000.000,161000.000,191000.000,200000.000,210000.000
DividendIncomeOperating,,,,,,,31000.000,37000.000,34000.000,39000.000,48000.000,46000.000,46000.000,56000.000,47000.000,52000.000,53000.000
Dividends,-32042.000,-25000.000,-34000.000,-35000.000,-30000.000,-40000.000,,,,,,,,,,,
DividendsPreferredStock,169805.000,170000.000,170000.000,156000.000,85000.000,212000.000,86000.000,86000.000,86000.000,87000.000,24000.000,,,,,,
DividendsPreferredStockCash,,,137000.000,,,,69000.000,,,,8000.000,,,,,,
