,2011-06-30,2011-09-30
AccountsPayableCurrent,235.000,758.000
AdditionalPaidInCapital,14521.000,14521.000
AssetsCurrent,1716.000,1137.000
Cash,1716.000,1137.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000
CommonStockSharesIssued,2300000.000,2300000.000
CommonStockSharesOutstanding,2300000.000,2300000.000
CommonStockValue,2300.000,2300.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,60982.000,66654.000
DueToRelatedPartiesCurrent,44515.000,48515.000
LiabilitiesAndStockholdersEquity,1716.000,1137.000
LiabilitiesCurrent,46208.000,51301.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
RetainedEarningsAccumulatedDeficit,-331.000,-331.000
StockholdersEquity,-44492.000,-50164.000
