,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,47841000.000,50670000.000,69787000.000,83102000.000,72060000.000,81808000.000,61265000.000,78211000.000,101040000.000,82150000.000,69404000.000,72664000.000,72044000.000,85075000.000,66791000.000
AccruedLiabilitiesCurrentAndNoncurrent,47703000.000,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,118836000.000,,,,133331000.000,,,,130886000.000,,,,140549000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-46839000.000,-34193000.000,-46054000.000,-45293000.000,-43128000.000,-31365000.000,-37258000.000,-38655000.000,-65922000.000,-62948000.000,-51566000.000,-38649000.000,-29242000.000,-26131000.000,-40822000.000,-30371000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,2521000.000,,,,-560000.000,745000.000,471000.000,321000.000,0.000,0.000,0.000,,,
AdditionalPaidInCapital,1295979000.000,1298607000.000,1397152000.000,1638562000.000,1643474000.000,1645692000.000,1645958000.000,1648062000.000,1649636000.000,1651382000.000,1652116000.000,1654357000.000,1657699000.000,1605671000.000,1609663000.000,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,1612414000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,1531282000.000,,,,913449000.000,
AmountAvailableForDividendDistributionWithApprovalFromRegulatoryAgencies,,,156357000.000,,,,96737000.000,,,,,,,,,
AmountAvailableForDividendDistributionWithoutAffectingCapitalAdequacyRequirements,,,,,,,,,,,7915000.000,,,,12521000.000,
Assets,13951525000.000,14365229000.000,14974789000.000,17807026000.000,18040009000.000,18106730000.000,18037667000.000,17967174000.000,18083039000.000,18481150000.000,18473489000.000,18439682000.000,18506626000.000,18583327000.000,18661390000.000,18697294000.000
AssetsFairValueDisclosureNonrecurring,,,,110978000.000,102914000.000,98397000.000,,92000000.000,98434000.000,91409000.000,70771000.000,43111000.000,46277000.000,56574000.000,46752000.000,50140000.000
AssetsFairValueDisclosureRecurring,,2715035000.000,2449570000.000,2645904000.000,2745858000.000,2792216000.000,2603816000.000,2425316000.000,2371036000.000,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,2154121000.000,2391840000.000,2508868000.000
