,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-107000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,68000.000,,,2600000.000,300000.000,100000.000,,2700000.000,,,,3400000.000,1100000.000,100000.000,,2300000.000,-600000.000,100000.000,,3000000.000,100000.000,400000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,0.000,,0.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2427000.000,,,,,,,,,,,,,,,,,,,,-3336000.000,,,,19693000.000,
CommonStockDividendsPerShareCashPaid,0.070,0.070,0.070,0.070,0.080,0.080,0.080,0.200,0.090,0.090,0.090,0.180,0.105,0.105,0.105,0.205,0.080,0.080,0.080,0.180,0.100,0.100,0.100,0.200,0.115,0.115
ComprehensiveIncomeNetOfTax,,,,,23710000.000,32294000.000,33550000.000,12901000.000,22402000.000,34659000.000,37061000.000,54404000.000,27300000.000,43566000.000,34432000.000,-1351000.000,23132000.000,46001000.000,36327000.000,40999000.000,41820000.000,45270000.000,46694000.000,34688000.000,44277000.000,56071000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,30733000.000,27998000.000,,,,,,,,,,,,,,,,,,,,,,,
CostOfServices,140898000.000,159645000.000,165097000.000,151202000.000,148082000.000,165993000.000,170478000.000,163025000.000,155606000.000,174361000.000,181135000.000,167357000.000,161308000.000,182642000.000,188810000.000,174979000.000,168043000.000,190209000.000,195489000.000,182235000.000,177802000.000,195943000.000,205608000.000,192995000.000,189163000.000,204480000.000
DeferredIncomeTaxExpenseBenefit,487000.000,,,,2506000.000,,,,1247000.000,,,,1542000.000,,,,1479000.000,,,,4167000.000,,,,5462000.000,
DefinedBenefitPlanAmortizationOfGainsLosses,,-450000.000,-450000.000,,-632000.000,-632000.000,-632000.000,-1710000.000,-977000.000,-977000.000,-977000.000,-979000.000,-610000.000,-610000.000,-610000.000,-609000.000,-940000.000,-940000.000,-940000.000,-941000.000,-816000.000,-816000.000,-816000.000,-815000.000,-830000.000,-830000.000
