,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,366000.000,,,,431000.000,,,,536000.000
AllocatedShareBasedCompensationExpense,0.000,366000.000,294000.000,435000.000,,,400000.000,300000.000,,
AmortizationOfDebtDiscountPremium,0.000,,,,,,,,,
AmortizationOfFinancingCosts,533000.000,547000.000,600000.000,500000.000,553000.000,600000.000,600000.000,600000.000,400000.000,600000.000
AmortizationOfFinancingCostsAndDiscounts,,547000.000,,,,556000.000,,,,561000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,203000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-11726000.000,,,,-6804000.000,,,,-6217000.000
CommonStockDividendsPerShareDeclared,,0.160,0.160,0.160,0.160,0.170,0.170,0.170,0.170,0.185
ComprehensiveIncomeNetOfTax,1967000.000,2038000.000,2266000.000,727000.000,5003000.000,,,,,
DepreciationAndAmortization,5362000.000,5599000.000,5679000.000,5815000.000,7040000.000,7293000.000,7892000.000,8248000.000,8532000.000,9076000.000
DepreciationDepletionAndAmortization,,,,,,,,,,9080000.000
DerivativeGainLossOnDerivativeNet,-1661000.000,,,,,,,,,
DividendsCommonStock,,5050000.000,,,,9845000.000,,,,13422000.000
EarningsPerShareBasic,0.090,0.060,0.070,0.020,0.110,0.110,0.130,0.130,0.150,0.150
EarningsPerShareBasicAndDiluted,,0.060,0.070,,,,,,,
EarningsPerShareDiluted,0.090,0.060,0.070,0.020,0.110,0.110,0.130,0.130,0.150,0.150
EscrowDepositDisbursementsRelatedToPropertyAcquisition1,,500000.000,,,,1250000.000,,,,700000.000
GainsLossesOnExtinguishmentOfDebt,-4067000.000,,0.000,0.000,,,,,,
GeneralAndAdministrativeExpense,798000.000,1560000.000,1588000.000,2292000.000,2215000.000,2230000.000,2211000.000,2283000.000,2573000.000,2390000.000
HomeBuildingCosts,,602000.000,566000.000,610000.000,598000.000,620000.000,598000.000,708000.000,623000.000,661000.000
HomeBuildingRevenue,,635000.000,607000.000,626000.000,642000.000,681000.000,730000.000,766000.000,793000.000,793000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1967000.000,2038000.000,2266000.000,727000.000,5003000.000,,,,,
IncomeLossFromSubsidiariesBeforeTax,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,,,0.000,0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,2398000.000,,,,1013000.000,,,,1886000.000
IncreaseDecreaseInAccountsReceivable,,42000.000,,,,-115000.000,,,,1964000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,-322000.000,,,,0.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-50000.000,,,,-12000.000,,,,-13000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,181000.000,,,,,,,,,
InterestAndDividendIncomeSecurities,,,,,,300000.000,300000.000,100000.000,,200000.000
InterestAndOtherIncome,,223000.000,232000.000,261000.000,249000.000,254000.000,261000.000,72000.000,150000.000,155000.000
InterestExpense,5943000.000,5901000.000,5989000.000,7221000.000,6145000.000,,,,,
InterestIncomeOperating,,223000.000,,,,254000.000,,,,155000.000
InterestPaidNet,,1537000.000,,,,2103000.000,,,,1513000.000
NetCashProvidedByUsedInFinancingActivities,,-4645000.000,,,,61976000.000,,,,29091000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-4645000.000,,,,61976000.000,,,,29091000.000
NetCashProvidedByUsedInInvestingActivities,,-18136000.000,,,,-83774000.000,,,,-55474000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-18136000.000,,,,-83774000.000,,,,-55474000.000
NetCashProvidedByUsedInOperatingActivities,,11055000.000,,,,14994000.000,,,,20166000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,11055000.000,,,,14994000.000,,,,20166000.000
NetIncomeLoss,1967000.000,2038000.000,2266000.000,727000.000,5003000.000,5502000.000,7631000.000,7832000.000,8388000.000,10281000.000
