,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccretionExpense,104228.000,,,,,,,,
AccretionOfDiscount,,,,,16716.000,,,,9315.000
AssetImpairmentCharges,,,,,,,,,-16080.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,-556972.000
CostOfGoodsAndServicesSold,359656.000,507780.000,528647.000,,,,,,
CostOfRevenue,,,,,748397.000,583544.000,596800.000,758656.000,715779.000
CostsAndExpenses,3370531.000,3223622.000,3296692.000,2110379.000,1992199.000,1700053.000,2319658.000,2182037.000,
DepreciationAndAmortization,,,,,,,,,19288.000
DepreciationDepletionAndAmortization,13047.000,,,,8748.000,,,,
EarningsPerShareBasicAndDiluted,-0.430,-0.300,-0.380,-0.120,-0.130,-0.150,-0.220,-0.150,-0.220
FairValueAdjustmentOfWarrants,,,,,,,,,477.000
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInInvestmentIncome,,424871.000,22856.000,,24006.000,11425.000,13257.000,,
GainsLossesOnExtinguishmentOfDebt,-306778.000,-59506.000,-56151.000,0.000,,80706.000,,,
GeneralAndAdministrativeExpense,1620700.000,1367378.000,1195404.000,-158237.000,450188.000,430773.000,818462.000,605841.000,776807.000
IncreaseDecreaseInAccountsPayable,-169707.000,,,,71299.000,,,,725854.000
IncreaseDecreaseInAccountsReceivable,-157196.000,,,,-223841.000,,,,108808.000
IncreaseDecreaseInInventories,-78352.000,,,,-172704.000,,,,-296741.000
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,398282.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,-3600.000
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,,261322.000
IncreaseDecreaseInOtherOperatingAssets,15163.000,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,165450.000,,,,-295804.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,70333.000,,,,116238.000,,,,-34245.000
InterestExpense,65311.000,51294.000,135197.000,110267.000,137812.000,178319.000,239284.000,205816.000,-217403.000
InterestPaid,46962.000,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,1797.000
NetCashProvidedByUsedInContinuingOperations,-3369005.000,,,,-593069.000,,,,
NetCashProvidedByUsedInFinancingActivities,-952153.000,,,,-12750.000,,,,100000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-952153.000,,,,-12750.000,,,,100000.000
NetCashProvidedByUsedInOperatingActivities,-2323487.000,,,,-564669.000,,,,-485211.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2323487.000,,,,-564669.000,,,,-485211.000
NetIncomeLoss,,-2338538.000,-3059137.000,,-1052795.000,-1272027.000,-1855044.000,-1299385.000,-1823444.000
NetIncomeLossAvailableToCommonStockholdersBasic,-3380644.000,-2338538.000,-3059137.000,-1042306.000,,,,,
OperatingExpenses,,,,,,,,,2443584.000
OperatingIncomeLoss,-3052722.000,-2651873.000,-2883183.000,-978861.000,-933589.000,-1184239.000,-1627926.000,-1106940.000,-1585446.000
OtherNonoperatingIncomeExpense,-3091.000,-736.000,-7462.000,-2857.000,-5400.000,-1600.000,-1091.000,-975.000,
PaymentsToAcquireProductiveAssets,93365.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,15650.000,,,,-171761.000
ProceedsFromIssuanceInitialPublicOffering,20257.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,2640.000,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,100000.000
ProfitLoss,,,,,,,,,-1823444.000
RepaymentsOfLongTermDebt,975050.000,,,,12750.000,,,,
ResearchAndDevelopmentExpense,703311.000,1040025.000,1155966.000,865514.000,454825.000,340023.000,356594.000,379803.000,393099.000
Revenues,317809.000,600000.000,413000.000,,1058610.000,515814.000,691732.000,1075097.000,858138.000
SalesRevenueGoodsNet,317809.000,571749.000,413509.000,1131518.000,1100000.000,500000.000,700000.000,,
SalesRevenueNet,317809.000,571749.000,413509.000,,1058610.000,515814.000,691732.000,1075097.000,858138.000
SellingAndMarketingExpense,686864.000,308439.000,416675.000,397456.000,338789.000,345713.000,547802.000,437737.000,557899.000
SeveranceCosts,,,,,0.000,,,,
ShareBasedCompensation,655726.000,,,,66959.000,,,,132550.000
TaxesOther,,,,,,,,,-4992.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,8384708.000,8384708.000,8384708.000,-16769416.000,8384708.000
WeightedAverageNumberOfSharesOutstandingBasic,7792221.000,7821058.000,8005820.000,,,,,,
