,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27
AccountsPayableCurrent,14482000.000,13801000.000,16498000.000,16741000.000,10054000.000,8547000.000,13715000.000,15724000.000,13518000.000,10585000.000,8972000.000,9099000.000,4053000.000,1980000.000
AccountsReceivableNetCurrent,741000.000,1024000.000,2607000.000,1098000.000,1058000.000,1536000.000,4710000.000,3665000.000,1165000.000,1479000.000,2803000.000,905000.000,813000.000,721000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,1815000.000,,,,1314000.000,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,24623000.000,,,
AccruedLiabilitiesCurrent,12610000.000,15929000.000,18608000.000,15665000.000,15465000.000,19674000.000,19732000.000,20210000.000,21783000.000,21155000.000,24623000.000,24578000.000,28209000.000,16922000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,,,2661000.000,,,,1571000.000,,,
AccruedRentCurrent,,,,,,,3529000.000,,,,4162000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,17617000.000,18676000.000,19892000.000,21089000.000,22284000.000,23650000.000,25123000.000,26544000.000,28205000.000,30358000.000,32463000.000,32607000.000,31630000.000,36093000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-7000.000,-2000.000,,,3000.000,0.000,,0.000,0.000,0.000
AdditionalPaidInCapitalCommonStock,89304000.000,90524000.000,92705000.000,93724000.000,95215000.000,95634000.000,96032000.000,96315000.000,97446000.000,98381000.000,98985000.000,99618000.000,99445000.000,99620000.000
Assets,111261000.000,118809000.000,132302000.000,135884000.000,133711000.000,138074000.000,149585000.000,154618000.000,142425000.000,129942000.000,120962000.000,118120000.000,110526000.000,76149000.000
AssetsCurrent,53498000.000,60641000.000,71987000.000,74651000.000,69520000.000,69024000.000,77742000.000,81791000.000,77694000.000,61406000.000,58303000.000,54616000.000,56126000.000,38723000.000
CapitalLeaseObligations,,,,,,,,,,,,,,6300000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,3548000.000,3180000.000,2957000.000,2735000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,887000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,887000.000,741000.000,739000.000,739000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,887000.000,887000.000,887000.000,887000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,887000.000,887000.000,887000.000,887000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,388000.000,305000.000,266000.000,230000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,3160000.000,2875000.000,2691000.000,2505000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,665000.000,444000.000,222000.000
Cash,,,,,,,,,,,16513000.000,,,
CashAndCashEquivalentsAtCarryingValue,29229000.000,31749000.000,41993000.000,24608000.000,26447000.000,22679000.000,41136000.000,37146000.000,31543000.000,15597000.000,16513000.000,18907000.000,4375000.000,4850000.000
CashCollateralForBorrowedSecurities,,,,,,,,,,,,,,12000000.000
CommitmentsAndContingencies,,,,,,,,,,0.000,0.000,0.000,,
