,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,901573.000,743164.000,750422.000,859268.000,892603.000,1071302.000
AccountsPayableCurrent,19913.000,21363.000,13500.000,1160.000,545107.000,414676.000,429075.000,499019.000,479932.000,507981.000
AccountsPayableOtherCurrent,,,,,19654.000,12215.000,9377.000,19706.000,11730.000,9885.000
AccountsPayableRelatedPartiesCurrent,,,,,356466.000,328488.000,321347.000,360249.000,412671.000,563321.000
AccountsPayableTradeCurrent,,,,,715785.000,573279.000,538474.000,670298.000,722515.000,910782.000
AccountsReceivableNet,,,,,442063.000,438626.000,256972.000,347542.000,308371.000,391357.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,42854.000,39425.000,36801.000,18718.000,13984.000,15117.000
AccruedPayrollTaxesCurrent,,,,,93295.000,104780.000,122590.000,123440.000,119471.000,117257.000
AdditionalPaidInCapitalCommonStock,758097.000,758097.000,787497.000,787497.000,1195620.000,1239656.000,1362778.000,1396453.000,1396453.000,1385241.000
AllowanceForDoubtfulAccountsReceivable,,,,,4300.000,4300.000,4300.000,4300.000,4300.000,4300.000
Assets,,,,,1549009.000,1405407.000,1232655.000,1214593.000,1027075.000,1058302.000
AssetsCurrent,16088.000,10764.000,7691.000,11138.000,684514.000,588926.000,462222.000,505769.000,370540.000,474423.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,100000.000,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,262000.000,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,1.000,,,,,
Cash,16088.000,10764.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,16088.000,10764.000,7691.000,5638.000,129532.000,84419.000,135788.000,64364.000,33989.000,11042.000
CashFDICInsuredAmount,,,,,250000.000,,,250000.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,50000000.000,50000000.000,50000000.000,500000000.000,500000000.000,,6666667.000,6666667.000,6666667.000
CommonStockSharesIssued,3300000.000,3300000.000,3300000.000,3300000.000,128153803.000,127368088.000,4245603.000,4320603.000,4320603.000,4283103.000
CommonStockSharesOutstanding,3300000.000,3300000.000,3300000.000,3300000.000,128153803.000,127368088.000,4245603.000,4320603.000,4320603.000,4283103.000
CommonStockValue,3300.000,3300.000,3300.000,,,127368.000,4246.000,4321.000,4321.000,4283.000
CommonStockValueOutstanding,,,,3300.000,128154.000,,,,,
CustomerAdvancesAndDeposits,,,,,56113.000,16110.000,10960.000,5011.000,5296.000,4182.000
DeferredRevenueAndCredits,,,,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
DeferredRevenueAndCreditsCurrent,,,,,,100000.000,100000.000,100000.000,100000.000,100000.000
DeferredRevenueAndCreditsNoncurrent,,,,,200000.000,175000.000,150000.000,125000.000,100000.000,75000.000
DeferredTaxAssetsGross,,,,,,,512600.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,360000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-512600.000,,,
DepositAssets,,,,,111652.000,111652.000,110636.000,108911.000,108911.000,58911.000
DepositLiabilitiesAccruedInterest,,,,,0.000,0.000,,0.000,0.000,0.000
DueFromRelatedParties,,,,,0.000,,,,,
DueToRelatedPartiesCurrent,20787.000,20787.000,,,0.000,,,,,
FiniteLivedCustomerListsGross,,,,,991265.000,991265.000,991265.000,991265.000,991265.000,991265.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,-294729.000,-377334.000,-459940.000,-542545.000,-625150.000,-707756.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,247817.000,247817.000,330422.000,247817.000,,82606.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,165212.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,118297.000,35692.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,330422.000,330422.000,200903.000,200903.000,200903.000,200903.000
FiniteLivedIntangibleAssetsNet,,,,,696536.000,613931.000,531325.000,448720.000,366115.000,283509.000
FurnitureAndFixturesGross,,,,,4617.000,,,,,
LeaseholdImprovementsGross,,,,,18266.000,,,,,
Liabilities,40700.000,42150.000,,,1410018.000,1306925.000,1281969.000,1354816.000,1284643.000,1370827.000
LiabilitiesAndStockholdersEquity,16088.000,10764.000,7691.000,11138.000,1549009.000,1405407.000,1232655.000,1214593.000,1027075.000,1058302.000
LiabilitiesCurrent,40700.000,42150.000,13500.000,1160.000,1173300.000,1109128.000,1123092.000,1229816.000,1184643.000,1266803.000
LoansPayable,,,,,5933.000,194173.000,206029.000,214496.000,149623.000,45867.000
LongTermNotesPayable,,,,,36718.000,22797.000,8877.000,,0.000,29024.000
MachineryAndEquipmentGross,,,,,17671.000,,,,,
NotesPayable,,,,,146399.000,78478.000,64558.000,51041.000,37121.000,34476.000
NotesPayableCurrent,,,,,36718.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,,,,,31311.000
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,,,,10242.000
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,,,5778.000,,13469.000
OperatingLossCarryforwards,,,,,,,567000.000,,,
OtherAccruedLiabilitiesCurrent,,,,,29985.000,13465.000,43180.000,27106.000,24903.000,18261.000
OtherAssetsNoncurrent,,,,,864495.000,816481.000,770433.000,708824.000,656535.000,583879.000
OtherIntangibleAssetsNet,,,,,696536.000,613931.000,531325.000,448720.000,366115.000,283509.000
OtherInventory,,,,,28145.000,10285.000,9654.000,7075.000,3950.000,24403.000
OtherNotesPayable,,,,,162000.000,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,10000000.000,10000000.000,166667.000,166667.000,166667.000,166667.000
PreferredStockSharesIssued,,,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValueOutstanding,,,,,0.000,,,,0.000,
PrepaidExpenseCurrent,,,,5500.000,31774.000,39596.000,37608.000,71160.000,13014.000,37274.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,28125.000,,
