,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,,337228000.000,321369000.000,379840000.000,402241000.000,388015000.000,375942000.000,411621000.000,437740000.000,404961000.000,399935000.000,424201000.000,410382000.000,382671000.000,259881000.000,272988000.000,292612000.000,310466000.000,260432000.000,275791000.000,281373000.000,279962000.000,239013000.000
AccountsPayableCurrentAndNoncurrent,267922000.000,304049000.000,305695000.000,,,,,,,,,,,,,,,,,,,,,,
AccruedSalariesCurrent,,,,47804000.000,28463000.000,37774000.000,48792000.000,48448000.000,31382000.000,44159000.000,62746000.000,69661000.000,40016000.000,50024000.000,66119000.000,62775000.000,37797000.000,48420000.000,60277000.000,46130000.000,41137000.000,56390000.000,58604000.000,65867000.000,32350000.000
AccruedSalariesCurrentAndNoncurrent,25774000.000,37978000.000,44100000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3174654000.000,3236417000.000,3307433000.000,3361208000.000,3419574000.000,3478118000.000,3546927000.000,3608912000.000,3678535000.000,3709679000.000,3796052000.000,3872487000.000,3954442000.000,4011858000.000,4092017000.000,4166407000.000,4233193000.000,2444134000.000,2455402000.000,2506571000.000,2543942000.000,2551941000.000,2583566000.000,2578902000.000,2609303000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,82000.000,,,,119000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,6275000.000,,,,6018000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,53320000.000,,,,54347000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-38000.000,,,,-511000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-53112000.000,-32268000.000,-588000.000,-47001000.000,-52930000.000,-29575000.000,-46448000.000,-48721000.000,-56615000.000,-56821000.000,-56937000.000,-38205000.000,-37538000.000,-37198000.000,-37032000.000,-42103000.000,-40924000.000,-40246000.000,-39844000.000,-37148000.000,-38582000.000,-38206000.000,-37891000.000,-35733000.000,-36185000.000
AcquisitionCostsCumulative,,,,185773000.000,,,,144521000.000,,,,93758000.000,,,,97795000.000,,,,,,,,,
AdditionalPaidInCapital,1032040000.000,1033366000.000,1034411000.000,1035739000.000,1035800000.000,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,1036935000.000,1038066000.000,1039080000.000,1038970000.000,1040379000.000,1041787000.000,1056996000.000,1110221000.000,1186900000.000,1200591000.000,1207188000.000,1214867000.000,1220615000.000,1228875000.000,1230119000.000,1229431000.000,1230342000.000,1231396000.000,1232478000.000,1231171000.000
AllowanceForDoubtfulAccountsReceivable,,,,12400000.000,12200000.000,12400000.000,10500000.000,10800000.000,10800000.000,10600000.000,9600000.000,10100000.000,10900000.000,9600000.000,8900000.000,9500000.000,9400000.000,8600000.000,9000000.000,9800000.000,11100000.000,11000000.000,10200000.000,10500000.000,10900000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,14200000.000,12100000.000,,,,,,,,,,,,,,,,,,,,,,
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries,,,,2200000000.000,,,,2000000000.000,,,,2100000000.000,,,,2300000000.000,,,,1600000000.000,,,,1300000000.000,
AssetRetirementObligation,,,,98151000.000,,,,102545000.000,,,,98529000.000,,,,92839000.000,,,,242224000.000,,,,314970000.000,
AssetRetirementObligationLegallyRestrictedAssetsFairValue,,,,5700000.000,,,,5000000.000,,,,4100000.000,,,,2300000.000,,,,,,,,,
Assets,6191291000.000,6257381000.000,6359953000.000,6556125000.000,6538631000.000,6901570000.000,6902671000.000,6682491000.000,6828182000.000,7091671000.000,7167108000.000,7061332000.000,7408849000.000,7668317000.000,7774094000.000,7809978000.000,7317385000.000,7270055000.000,6985319000.000,6627608000.000,6618400000.000,6389584000.000,6353206000.000,6284467000.000,6148458000.000
AssetsCurrent,1064003000.000,1071031000.000,1132018000.000,1194638000.000,1078153000.000,1233824000.000,1249400000.000,1128081000.000,1149234000.000,1292247000.000,1254970000.000,1116688000.000,1204530000.000,1276206000.000,1417672000.000,1194973000.000,1161546000.000,1282764000.000,1196644000.000,1021042000.000,1054936000.000,1157503000.000,1144625000.000,977475000.000,942073000.000
AssetsFairValueDisclosure,,90655000.000,165568000.000,,,,,,,,,,,,,,,,,,,,,,
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,9700000.000,,,,,,,,1100000.000,10800000.000,,,,,,
AssetsNeededForImmediateSettlementAggregateFairValue,,900000.000,1300000.000,437000.000,489000.000,228000.000,53000.000,,,,,7500000.000,12200000.000,17400000.000,44000.000,,,3500000.000,,,,,,,
AssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,,,1077654000.000,1249799000.000,1142602000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,827096000.000,583045000.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,77292000.000,83132000.000,24581000.000,57753000.000,85124000.000,93366000.000,14391000.000,7290000.000
AvailableForSaleSecurities,,,,,70190000.000,56206000.000,58753000.000,,63553000.000,64011000.000,10024000.000,,10067000.000,10171000.000,10275000.000,,10174000.000,10422000.000,10178000.000,,10499000.000,10460000.000,9908000.000,10449000.000,10298000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,67000.000,51000.000,33000.000,,46000.000,52000.000,43000.000,8000.000,9000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,22000.000,28000.000,22000.000,,14000.000,12000.000,17000.000,105000.000,94000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,58570000.000,47338000.000,47399000.000,,47320000.000,47225000.000,9963000.000,,10012000.000,10055000.000,10206000.000,,10129000.000,10399000.000,10167000.000,,10467000.000,10420000.000,9882000.000,10546000.000,10383000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,2000.000,6000.000,2000.000,,3000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,11622000.000,8874000.000,11356000.000,,16236000.000,,,,,,,,,,,,,,,,
BillingsInExcessOfCost,,,,79100000.000,,,,83200000.000,,,,84189000.000,,,,47011000.000,,,,68048000.000,,,,64832000.000,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,298000.000,,,,67500000.000,,,,,,,,,,,,,,,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,1229654000.000,,,,1383386000.000,,,,1562116000.000,,,,1752566000.000,,,,0.000,,,,,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,,232462000.000,,,,191794000.000,,,,124869000.000,,,,132141000.000,,,,0.000,,,,,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,2577576000.000,,,,2723356000.000,,,,3017879000.000,,,,3337177000.000,,,,0.000,,,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,1347922000.000,,,,1339970000.000,,,,1455763000.000,,,,1584611000.000,,,,0.000,,,,,
CashAndCashEquivalentsAtCarryingValue,136016000.000,107768000.000,118702000.000,162772000.000,91389000.000,101643000.000,74242000.000,49042000.000,74149000.000,114971000.000,66174000.000,45225000.000,83700000.000,90318000.000,233676000.000,81855000.000,122241000.000,144372000.000,88630000.000,84591000.000,90938000.000,85117000.000,59868000.000,46107000.000,50735000.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,,,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,189332485.000,189332485.000,189332485.000,189332485.000,189369450.000,189369450.000,189369450.000,189369450.000,189369450.000,189369450.000,189369450.000,189868780.000,191838720.000,194138654.000,194548389.000,194754812.000,195191129.000,195411301.000,195804665.000,195804665.000,195843297.000,195843297.000,195843297.000,195843297.000,195843297.000
CommonStockValue,189332000.000,189332000.000,189332000.000,189332000.000,189369000.000,189369000.000,189369000.000,189369000.000,189369000.000,189369000.000,189369000.000,189869000.000,191839000.000,194139000.000,194548000.000,194755000.000,195191000.000,195411000.000,195805000.000,195805000.000,195843000.000,195843000.000,195843000.000,195843000.000,195843000.000
CommonStockholdersEquity,,2710350000.000,2776079000.000,2760567000.000,2758598000.000,2805272000.000,2727930000.000,2633248000.000,2648882000.000,,,,,,,,,,,,,,,,
ContractReceivableRetainage,,,,51500000.000,,,,56300000.000,,,,60135000.000,,,,48604000.000,,,,47812000.000,,,,46615000.000,
ContractReceivableRetainageDueAfterOneYear,,,,2200000.000,,,,2000000.000,,,,4229000.000,,,,1053000.000,,,,1605000.000,,,,1506000.000,
ContractReceivableRetainageDueOneYearOrLess,,,,49300000.000,,,,54300000.000,,,,55906000.000,,,,47551000.000,,,,46207000.000,,,,45109000.000,
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,,54300000.000,,,,65000000.000,,,,60828000.000,,,,58243000.000,,,,64369000.000,,,,64558000.000,
CrudeOilAndNaturalGasLiquids,,,,,,,,,,,,,,,,,,8101000.000,6465000.000,4678000.000,3034000.000,,,,
DeferredGasCost,,,,2600000.000,,,,3000000.000,,,,12100000.000,,,,19600000.000,,,,547000.000,,,,2200000.000,
DeferredIncomeTaxLiabilities,,,,,,,,1037101000.000,,,,1184428000.000,,,,1327096000.000,,,,924059000.000,,,,917501000.000,
DeferredTaxAssetsGross,,,,319913000.000,,,,304845000.000,,,,350170000.000,,,,398489000.000,,,,245579000.000,,,,258392000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-728759000.000,,,,-732256000.000,,,,-834258000.000,,,,-928607000.000,,,,,,,,,
DeferredTaxAssetsNetCurrent,45206000.000,33732000.000,14713000.000,40407000.000,42239000.000,21451000.000,25345000.000,22846000.000,29885000.000,27959000.000,26284000.000,25048000.000,29427000.000,29110000.000,13041000.000,23806000.000,32987000.000,38171000.000,32009000.000,32849000.000,33868000.000,33938000.000,31378000.000,,
DeferredTaxAssetsOther,,,,41055000.000,,,,39792000.000,,,,45101000.000,,,,59389000.000,,,,58202000.000,,,,46957000.000,
DeferredTaxAssetsRegulatoryAssetsAndLiabilities,,,,119189000.000,,,,121781000.000,,,,125607000.000,,,,134567000.000,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,,33304000.000,,,,23844000.000,,,,28173000.000,,,,29338000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,16241000.000,,,,23441000.000,,,,31550000.000,,,,38654000.000,,,,33844000.000,,,,44995000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,95260000.000,,,,85037000.000,,,,74320000.000,,,,97690000.000,,,,97666000.000,,,,87872000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,,26380000.000,,,,26748000.000,,,,29578000.000,,,,34296000.000,,,,8694000.000,,,,9895000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,,,,21788000.000,,,,8046000.000,,,,10710000.000,,,,10049000.000,,,,6377000.000,,,,8867000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,0.000,,,,0.000,,,,8990000.000,,,,9117000.000,
DeferredTaxLiabilities,,,,1048672000.000,,,,,,,,,,,,,,,,687470000.000,,,,668226000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,14307000.000,,,,14078000.000,,,,13579000.000,,,,22505000.000,,,,23950000.000,,,,26413000.000,
DeferredTaxLiabilitiesNoncurrent,701933000.000,727562000.000,746946000.000,769166000.000,798669000.000,839683000.000,797249000.000,755102000.000,802805000.000,782838000.000,808011000.000,859306000.000,899420000.000,925813000.000,887807000.000,952413000.000,804757000.000,753103000.000,729980000.000,720319000.000,728304000.000,700539000.000,693704000.000,668226000.000,666905000.000
DeferredTaxLiabilitiesOther,,,,23774000.000,,,,18441000.000,,,,26170000.000,,,,29676000.000,,,,36906000.000,,,,45580000.000,
DeferredTaxLiabilitiesOtherFiniteLivedAssets,,,,210146000.000,,,,167113000.000,,,,266168000.000,,,,270939000.000,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,715482000.000,,,,755392000.000,,,,813597000.000,,,,906455000.000,,,,791368000.000,,,,774838000.000,
DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,,,,84963000.000,,,,82077000.000,,,,64914000.000,,,,97521000.000,,,,,,,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,1600000.000,,,,2000000.000,,,,2200000.000,,,,1400000.000,,,,900000.000,,,,889000.000,
DerivativeAssetFairValueNet,,20499000.000,54369000.000,,,,,,,,,,,,,,,,,,,,,,
DerivativeAssetsCurrent,13250000.000,14234000.000,38794000.000,27687000.000,26698000.000,37000000.000,19193000.000,18304000.000,5936000.000,9797000.000,4373000.000,1447000.000,81000.000,129000.000,11322000.000,18335000.000,7127000.000,,,,,,,,
DerivativeFairValueOfDerivativeAsset,,,,30455000.000,27280000.000,48657000.000,22719000.000,18304000.000,6179000.000,11244000.000,6144000.000,1950000.000,330000.000,260000.000,11581000.000,18335000.000,7127000.000,,,,,,,,
DerivativeFairValueOfDerivativeLiability,,,,18863000.000,29651000.000,8000000.000,9934000.000,6255000.000,12445000.000,1388000.000,9889000.000,7483000.000,12186000.000,17449000.000,44000.000,0.000,0.000,,,,,,,,
DerivativeInstrumentsInHedgesAssetsAtFairValue,,20305000.000,54033000.000,,,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsInHedgesLiabilitiesAtFairValue,,24515000.000,5371000.000,,,,,,,,,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,40499000.000,18686000.000,3028000.000,13164000.000,20183000.000,1037000.000,2072000.000,0.000,7379000.000,1388000.000,9740000.000,7483000.000,12186000.000,17449000.000,44000.000,0.000,0.000,,,,,,,,
DerivativeLiabilityFairValueNet,,25421000.000,6676000.000,,,,,,,,,,,,,,,,,,,,,,
DerivativeNetLiabilityPositionAggregateFairValue,,900000.000,1300000.000,437000.000,489000.000,228000.000,53000.000,,,,,7500000.000,12200000.000,17400000.000,44000.000,,0.000,3500000.000,0.000,,,,,,
DevelopmentCostsCumulative,,,,9938000.000,,,,7415000.000,,,,14824000.000,,,,14312000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,,,,,,,,,,,,,,,33551000.000,24703000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,,,,,,,,,,,,,,,,,,49400000.000,32375000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,,,,,,,,,,,,,,749804000.000,499913000.000,166734000.000,97549000.000,123721000.000,69061000.000,196664000.000,95719000.000
DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssetCurrent,,,,,,,,,,,,,,,,,,0.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssetsNoncurrent,,,,,,,,,,,,,,,,,,52017000.000,141556000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilities,,,,,,,,,,,,,,,,,,1401000.000,4955000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationInventoryCurrent,,,,,,,,,,,,,,,,,,6748000.000,7034000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,12107000.000,11820000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,,,,,,,,,,,,,,161000.000,162000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,,,,,,,,,,,,,,,35790000.000,31242000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,,,,,,,,,,,,,,,,,,34456000.000,42762000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent,,,,,,,,,,,,,,,,,,1097576000.000,1114285000.000,,,,,,
DividendsPayableCurrent,,,,31794000.000,31800000.000,31800000.000,31800000.000,171000.000,32744000.000,32745000.000,32745000.000,33737000.000,33980000.000,34388000.000,34607000.000,35607000.000,35687000.000,35734000.000,35807000.000,36784000.000,36791000.000,36791000.000,36791000.000,37767000.000,37767000.000
DividendsPayableCurrentAndNoncurrent,30850000.000,30850000.000,30850000.000,,,,,,,,,,,,,,,,,,,,,,
EffectsOfCashFlowHedgesNotConsideredInCalculatingCeilingLimitationAmount,,,,,,,19500000.000,20800000.000,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,,,,,,,,,,,,4900000.000,
EnergyRelatedInventoryNaturalGasInStorage,,11993000.000,39629000.000,36578000.000,15475000.000,26216000.000,41091000.000,29030000.000,12811000.000,14287000.000,37689000.000,16417000.000,6129000.000,10903000.000,29979000.000,19302000.000,9303000.000,11310000.000,28222000.000,21023000.000,11305000.000,19689000.000,35625000.000,25761000.000,11282000.000
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,108000000.000,111100000.000,105300000.000,104400000.000,110600000.000,129000000.000,142900000.000,114800000.000,,,,,,,,,,,,,,,
EquityMethodInvestments,,,10500000.000,9200000.000,8200000.000,7400000.000,7400000.000,6900000.000,5700000.000,5500000.000,,,,,,,,,,,,,,,
