,2012-01-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-11-01,2015-01-31,2015-05-02,2015-07-31,2015-10-31,2016-01-30,2016-04-30,2016-07-31,2016-10-29,2017-01-28,2017-04-29
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,3668800.000,3905749.000,4070073.000,4186715.000,4381700.000,4122457.000,,,,,,,,,,,,
AccountsPayableCurrent,10009868.000,7765179.000,8123725.000,9864138.000,7995039.000,8436227.000,7164325.000,9874649.000,8808731.000,8038605.000,6952656.000,10409656.000,8101153.000,7269227.000,5741455.000,6874000.000,6995000.000,6756000.000,6082000.000
AccountsReceivableGross,,61865668.000,61012115.000,52726807.000,52408889.000,46569910.000,49016199.000,50558159.000,53252134.000,47915389.000,47605048.000,48404057.000,43018845.000,40210501.000,40256928.000,40248000.000,38403000.000,33402000.000,33421000.000
AccruedIncomeTaxesCurrent,0.000,322099.000,,,,,535533.000,,,,,,655364.000,,,,,,
AccruedIncomeTaxesNoncurrent,182856.000,194023.000,194023.000,124793.000,124793.000,124793.000,124793.000,107035.000,107035.000,107035.000,107035.000,107035.000,107035.000,107035.000,107035.000,107000.000,107000.000,107000.000,107000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,19779176.000,23658297.000,24220809.000,24569139.000,25659262.000,26470095.000,27597985.000,28615915.000,24488978.000,24674231.000,25168535.000,23438269.000,22957520.000,23088002.000,23440753.000,18324000.000,18587000.000,18931000.000,17857000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,61487.000,43193.000,,,,,,,,,,,,,33000.000,22000.000,2000.000,9000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,981418.000,792908.000,,,,,,,,,,,,,-2176000.000,-2168000.000,-2115000.000,-2172000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1231810.000,1042905.000,836101.000,-84527.000,166683.000,-352950.000,-151844.000,-182735.000,-728882.000,-1038407.000,-1337666.000,-1726339.000,-2093052.000,-2447046.000,-2093649.000,-2143000.000,-2146000.000,-2113000.000,-2163000.000
AdditionalPaidInCapital,19391501.000,19844245.000,19963309.000,20016873.000,19406779.000,17106362.000,17042290.000,17124339.000,17047578.000,16978315.000,16988667.000,17003585.000,16583681.000,16607583.000,16622338.000,16606000.000,16595000.000,16595000.000,16595000.000
AllowanceForDoubtfulAccountsReceivable,,10216404.000,10665837.000,5592800.000,5639291.000,5336972.000,5340200.000,6126854.000,6395057.000,5966241.000,5906452.000,5537901.000,5480561.000,6119050.000,5798094.000,5929000.000,6019000.000,2047000.000,2260000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,5592800.000,5639291.000,5336972.000,5340200.000,6126854.000,6395057.000,5966241.000,5906452.000,5537901.000,5480561.000,6119050.000,5798094.000,5929000.000,6019000.000,2047000.000,2260000.000
Assets,94040236.000,87690831.000,88123882.000,81681684.000,81087857.000,72809778.000,72523790.000,71708322.000,73577915.000,67867365.000,66251918.000,68489337.000,63382135.000,61115233.000,58720436.000,59512000.000,58545000.000,58390000.000,56686000.000
AssetsCurrent,79208243.000,73189585.000,73949998.000,68491155.000,68650542.000,60965959.000,61320176.000,59959891.000,61845775.000,56481337.000,55037604.000,58509878.000,54334563.000,48978605.000,46859711.000,48999000.000,49692000.000,51449000.000,49817000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,1335000.000,1300000.000,
AvailableForSaleSecuritiesCurrent,1389097.000,2948968.000,1467981.000,1463864.000,1590182.000,1402486.000,1400027.000,1407277.000,1424834.000,1445810.000,1430554.000,1433732.000,1447491.000,1472067.000,1511468.000,1598000.000,1489000.000,1462000.000,1481000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,100000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,0.100,100000.000,100000.000,100000.000,,,,,,,,,,,,,,
BilledContractReceivables,,35556793.000,35569554.000,36284950.000,25671439.000,27644990.000,27891151.000,26863708.000,26033212.000,24480583.000,23686190.000,22915726.000,21186191.000,19999254.000,20926430.000,19552000.000,20318000.000,17174000.000,15812000.000
