,2011-06-30,2011-09-30
AccountsPayableCurrent,1895.000,2096.000
AccruedLiabilitiesCurrent,21910.000,15569.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6009.000,6639.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,-70945.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,140715.000,
AdditionalPaidInCapital,23584273.000,24636719.000
Assets,334017.000,961547.000
AssetsCurrent,246866.000,768617.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,-11989.000
CapitalizedComputerSoftwareAccumulatedAmortization,83949.000,93706.000
CapitalizedComputerSoftwareNet,81100.000,187508.000
CashAndCashEquivalentsAtCarryingValue,25358.000,544491.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000
CommonStockSharesIssued,41645748.000,42699248.000
CommonStockSharesOutstanding,41645748.000,42699248.000
CommonStockValue,41645.000,42699.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-23523163.000,-23719344.000
DueToRelatedPartiesCurrent,65742.000,65742.000
Liabilities,89547.000,83407.000
LiabilitiesAndStockholdersEquity,334017.000,961547.000
MarketableSecuritiesCurrent,220367.000,188305.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000
PreferredStockSharesIssued,1000000.000,1000000.000
PreferredStockSharesOutstanding,1000000.000,1000000.000
PreferredStockValue,1000.000,1000.000
PrepaidExpense,1141.000,
PrepaidExpenseCurrent,,35821.000
PropertyPlantAndEquipmentNet,87151.000,192930.000
StockholdersEquity,244470.000,878140.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,244470.000,878140.000
