,2016-04-30
AdvertisingExpense,289000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,189000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,729000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,540000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,1324000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,729000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,227000.000
CommonStockDividendsPerShareDeclared,0.340
ComprehensiveIncomeNetOfTax,2151000.000
CostOfGoodsSold,4977000.000
CurrentIncomeTaxExpenseBenefit,1252000.000
DeferredIncomeTaxExpenseBenefit,-21000.000
Depreciation,182000.000
DepreciationDepletionAndAmortization,182000.000
DilutiveSecurities,3086000.000
DividendsCommonStockCash,1709000.000
EarningsPerShareBasic,0.610
EarningsPerShareDiluted,0.610
EffectiveIncomeTaxRateContinuingOperations,0.418
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.078
GainLossOnInvestments,72000.000
GeneralAndAdministrativeExpense,853000.000
GrossProfit,6263000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,4317000.000
IncomeTaxExpenseBenefit,1231000.000
IncomeTaxReconciliationDeductionsDividends,267000.000
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,130000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,1805000.000
IncomeTaxReconciliationNondeductibleExpense,-18000.000
IncomeTaxReconciliationOtherReconcilingItems,-57000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-99000.000
IncomeTaxesPaid,1380000.000
IncreaseDecreaseInAccountsPayable,-79000.000
IncreaseDecreaseInAccountsReceivable,-98000.000
IncreaseDecreaseInAccruedLiabilities,14000.000
IncreaseDecreaseInDueFromEmployeeCurrent,-2000.000
IncreaseDecreaseInIncomeTaxesReceivable,-335000.000
IncreaseDecreaseInInventories,695000.000
IncreaseDecreaseInPrepaidExpense,-40000.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,20500.000
InventoryWriteDown,6000.000
InvestmentIncomeInterestAndDividend,867000.000
NetCashProvidedByUsedInFinancingActivities,-1580000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1580000.000
NetCashProvidedByUsedInInvestingActivities,-1087000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1087000.000
NetCashProvidedByUsedInOperatingActivities,2894000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2894000.000
NetIncomeLoss,3086000.000
NonoperatingIncomeExpense,955000.000
OperatingExpenses,2901000.000
OperatingIncomeLoss,3362000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-935000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,-672000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-935000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,62000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,-1545000.000
OtherNonoperatingIncome,16000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,69000.000
PaymentsForRepurchaseOfCommonStock,27000.000
PaymentsOfDividends,1553000.000
PaymentsToAcquireMarketableSecurities,864000.000
PaymentsToAcquireOtherProductiveAssets,12000.000
PaymentsToAcquireProductiveAssets,276000.000
PaymentsToAcquirePropertyPlantAndEquipment,276000.000
PreferredStockDividendRatePercentage,1.000
ProceedsFromIncomeTaxRefunds,447000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,64000.000
ProvisionForDoubtfulAccounts,-2000.000
RelatedPartyCosts,19000.000
Revenues,11240000.000
SalesRevenueNet,11240000.000
SellingExpense,1937000.000
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,236000.000
TreasuryStockValueAcquiredCostMethod,27000.000
WeightedAverageNumberOfDilutedSharesOutstanding,5044928.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5024428.000
WeightedAverageNumberOfSharesOutstandingBasic,5024428.000
