,2011-01-02,2011-04-03,2011-07-03,2011-10-02,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,392725000.000,359099000.000,355753000.000,391003000.000,399204000.000,372466000.000,364963000.000,375223000.000,428653000.000,406293000.000,404989000.000,460600000.000,571357000.000,495631000.000,533144000.000,498710000.000,572435000.000,535574000.000,522759000.000,567348000.000,615101000.000,493804000.000
AccountsPayableAndAccruedLiabilitiesCurrent,,580228000.000,642957000.000,575416000.000,495041000.000,492880000.000,492244000.000,493040000.000,486396000.000,444972000.000,447538000.000,478827000.000,505699000.000,393962000.000,429560000.000,462860000.000,464342000.000,414155000.000,502312000.000,410192000.000,428014000.000,399127000.000,451044000.000,406185000.000,500726000.000,444677000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,333282000.000,,,,310294000.000,,,,343620000.000,,,,303111000.000,,,,285321000.000,,,,352356000.000,
AccountsReceivableNetCurrent,,356361000.000,388106000.000,382418000.000,375577000.000,,,,379355000.000,,,,398014000.000,,,,538532000.000,,,,553780000.000,,,,591854000.000,
AccruedIncomeTaxesCurrent,,,,0.000,,,,,726000.000,2992000.000,15061000.000,22341000.000,0.000,55278000.000,52591000.000,50176000.000,128895000.000,11235000.000,8230000.000,0.000,0.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-2119059000.000,,,,2325232000.000,,,,2083857000.000,,,,1957012000.000,,,,519852000.000,,,,544994000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,93451000.000,80061000.000,65578000.000,80358000.000,99748000.000,103238000.000,99659000.000,110553000.000,139669000.000,158323000.000,158886000.000,173663000.000,190776000.000,36342000.000,42182000.000,52130000.000,46804000.000,39931000.000,42232000.000,58500000.000,57653000.000,51768000.000,59060000.000,92931000.000,98666000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,287000.000,8000.000,-12000.000,-817000.000,-687000.000,-940000.000,-922000.000,-794000.000,-785000.000,-628000.000,-525000.000,-381000.000,-243000.000,-108000.000,0.000,0.000,0.000,0.000,,,29000.000,-277000.000,-376000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,-68857000.000,-68501000.000,-74847000.000,-63625000.000,-64348000.000,-65621000.000,-66895000.000,117169000.000,-116214000.000,-117186000.000,-118159000.000,-501446000.000,-497075000.000,-492559000.000,-488044000.000,-392910000.000,-393329000.000,-393748000.000,-391256000.000,-261029000.000,-261266000.000,-261502000.000,-261739000.000,-170830000.000,-169808000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,45131000.000,50157000.000,22802000.000,21338000.000,29674000.000,20771000.000,24683000.000,26072000.000,21881000.000,18372000.000,24011000.000,25013000.000,25759000.000,27679000.000,17902000.000,8548000.000,-3581000.000,1184000.000,-3338000.000,-4849000.000,-1004000.000,-6125000.000,-6478000.000,-26998000.000,-13330000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,276842000.000,293087000.000,300271000.000,699494000.000,713085000.000,556199000.000,547885000.000,453480000.000,436552000.000,434863000.000,430150000.000,314680000.000,317915000.000,,,,
AdditionalPaidInCapital,,244466000.000,247118000.000,249948000.000,252767000.000,250469000.000,245393000.000,248937000.000,240746000.000,244176000.000,252767000.000,261751000.000,288129000.000,289402000.000,291464000.000,296108000.000,303789000.000,302205000.000,311901000.000,345074000.000,356887000.000,360229000.000,357178000.000,360515000.000,364363000.000,363361000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,27854000.000,,,,26723000.000,
Assets,,5005131000.000,5092494000.000,4986152000.000,5016986000.000,4939823000.000,4877602000.000,4966450000.000,5105069000.000,4876506000.000,4924020000.000,5095881000.000,5811046000.000,5920562000.000,5289706000.000,5488436000.000,5752319000.000,5525390000.000,6181940000.000,4524329000.000,4352951000.000,4312525000.000,4328639000.000,4438645000.000,4432670000.000,4416105000.000
AssetsCurrent,,1217605000.000,1205248000.000,1181906000.000,1245625000.000,1173559000.000,1164758000.000,1278119000.000,1453762000.000,1275981000.000,1365868000.000,1510680000.000,1702387000.000,1830817000.000,1135586000.000,1264117000.000,1690703000.000,1486086000.000,2113034000.000,1956131000.000,1860722000.000,1605489000.000,1627413000.000,1715577000.000,1871346000.000,1759891000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,26891000.000,,41177000.000,,,,,,255100000.000,,113709000.000,30290000.000,9624000.000,2060000.000,51443000.000,46057000.000,0.000,0.000,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,6862000.000,,7171000.000,,,,,,70360000.000,,397000.000,,,1240000.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,12715000.000,20029000.000,,34006000.000,,,,,,184740000.000,,113312000.000,30290000.000,,,,,,,,,,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,74263000.000,97741000.000,100508000.000,95490000.000,107145000.000,154886000.000,164444000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,3876000.000,240000.000,4419000.000,9209000.000,8711000.000,0.000,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,192368000.000,169271000.000,169271000.000,199277000.000,213831000.000,213831000.000,195832000.000,194319000.000,193159000.000,193159000.000,197718000.000,192736000.000,56967000.000,56967000.000,106909000.000,106909000.000,106909000.000,242505000.000,253062000.000,261662000.000,254352000.000,284343000.000,269343000.000,269343000.000
AvailableForSaleSecuritiesEquitySecurities,,,,,,,,,,,,,,,,,,,,312892000.000,350563000.000,357751000.000,340633000.000,382777000.000,424229000.000,433787000.000
