,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AllocatedShareBasedCompensationExpense,,,,,,1777000.000,2131000.000,,1688000.000,3840000.000,5484000.000,4028000.000,4164000.000,,4432000.000,,,3487000.000,4096000.000,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,21000.000,,,,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,1041000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,981000.000,,,,703000.000,,,,703000.000,,,,789000.000,,,,468000.000,,,,515000.000,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,1500000.000,,,,1600000.000,,,,1600000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,1259000.000,1075000.000,,517000.000,2795000.000,2201000.000,-3771000.000,641000.000,277000.000,783000.000,-485000.000,1108000.000,1036000.000,1150000.000,-2158000.000,3172000.000,1107000.000,1574000.000,-3772000.000,2295000.000,2445000.000
AssetImpairmentCharges,,,,,,,,,,40277000.000,-751000.000,,283000.000,274000.000,,,64726000.000,,,,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,0.000,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,9624000.000,,,,9112000.000,,,,5541000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,755000.000,,,,-823000.000,,,,-437000.000,,,,-689000.000,,,,-691000.000,,,,-979000.000,,,,3472000.000,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,0.170,0.170,,0.190,0.190,0.190,0.180,0.210,0.210,0.210,0.190,0.230,0.230
ComprehensiveIncomeNetOfTax,,8486000.000,4632000.000,,10691000.000,2942000.000,18073000.000,10459000.000,-143000.000,-14968000.000,26482000.000,14928000.000,8620000.000,15349000.000,3233000.000,2754000.000,-39103000.000,21932000.000,4808000.000,3645000.000,7285000.000,-11200000.000,6274000.000,8004000.000,12655000.000,17873000.000
CostOfGoodsSold,6019000.000,7070000.000,7656000.000,6325000.000,5898000.000,6580000.000,6026000.000,5088000.000,8684000.000,5668000.000,6091000.000,4970000.000,5553000.000,5379000.000,5199000.000,5813000.000,4197000.000,5400000.000,4366000.000,5708000.000,4611000.000,3678000.000,3897000.000,4285000.000,5112000.000,5408000.000
CostsAndExpenses,62107000.000,65982000.000,70387000.000,68856000.000,69122000.000,71552000.000,72567000.000,73329000.000,71003000.000,112598000.000,78508000.000,77410000.000,83922000.000,84838000.000,83151000.000,94414000.000,168927000.000,106888000.000,102869000.000,114509000.000,98338000.000,99308000.000,102186000.000,95687000.000,99634000.000,104538000.000
DeferredIncomeTaxExpenseBenefit,2568000.000,,,,2860000.000,,,,7256000.000,,,,3954000.000,,,,-18233000.000,,,,6560000.000,,,,4943000.000,
Depreciation,,,,,,,,,,,,,,,,,4900000.000,,,,5500000.000,,,,6100000.000,
DepreciationAndAmortization,8795000.000,9018000.000,8889000.000,8963000.000,9014000.000,9131000.000,8951000.000,9091000.000,8811000.000,8833000.000,8942000.000,8846000.000,9145000.000,9305000.000,9470000.000,11414000.000,15539000.000,14538000.000,14998000.000,15269000.000,15177000.000,16269000.000,16184000.000,16104000.000,15264000.000,15742000.000
DepreciationDepletionAndAmortization,,,,,,,,,,,,,9145000.000,,,,15539000.000,,,,15177000.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,,,,,,0.000,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,,,,,,0.000,,,,,,,,,,,,
EarningsPerShareBasic,0.090,0.180,0.220,0.250,0.100,0.170,0.250,0.250,0.270,-0.320,0.310,0.270,0.160,0.200,0.320,0.280,-0.600,0.210,0.310,0.200,0.250,0.090,0.290,0.440,0.230,0.200
EarningsPerShareDiluted,0.090,0.180,0.220,0.220,0.100,0.170,0.250,0.240,0.260,-0.320,0.310,0.270,0.160,0.200,0.320,0.270,-0.600,0.210,0.310,0.200,0.250,0.090,0.290,0.430,0.230,0.200
EffectOfExchangeRateOnCashAndCashEquivalents,-1435000.000,,,,-1274000.000,,,,1354000.000,,,,-132000.000,,,,156000.000,,,,40000.000,,,,64000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,0.353,,,,,,,,,,,,0.344,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,37000.000,38000.000,,45000.000,47000.000,41000.000,90000.000,52000.000,97000.000,94000.000,83000.000,,,,,,,,,,,,,,
ExtinguishmentOfDebtAmount,,,,,,,,,,,,,,,,,,,,,,9192000.000,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,-1000.000,-2000.000,-2000.000,0.000,-1000.000,,,,-1000.000,,,,,-2000.000,,,,-4000.000,-5000.000,,-9000.000,-18000.000
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,,,,1000.000,,,,,,,,,,,,-9000.000,
ForeignCurrencyTransactionLossBeforeTax,1000.000,1000.000,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,,,,,-72000.000,,,,-335000.000,,,,-338000.000,,,,-18000.000,
GainLossOnDispositionOfProperty,3093000.000,,,,13000.000,,,,28000.000,,,,,,,,,,,,,,,,,
GainLossOnSaleOfLeasedAssetsNetOperatingLeases,,,,,3114000.000,,,,3067000.000,,,,1711000.000,,,,1972000.000,,,,1378000.000,,,,1703000.000,
GainLossOnSaleOfPropertyPlantEquipment,-21000.000,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,,,,,-283000.000,,,,,,,,,,,,,
GainsLossesOnRestructuringOfDebt,,,,,,,-2812000.000,,,,,,,,,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,,128000.000,,,,3676000.000,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,660000.000,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,919000.000,,,,,,,,17000.000,
