,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableTrade,1254796.000,2107977.000,1054919.000,2107830.000,1316742.000,3214173.000,1577668.000,1804244.000,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,,,,,,1760050.000,1804258.000,2090472.000,1858528.000,2425239.000,2341226.000,2376271.000,2563566.000,2269139.000,2235608.000,1370074.000,3039080.000,2979532.000
AccountsReceivableGross,,,,,,,,,,,,510601.000,368536.000,320953.000,,697866.000,740330.000,609190.000,,545651.000,663566.000
AccountsReceivableNet,,,,,,,,,,,,346054.000,163884.000,67609.000,,428843.000,480350.000,338555.000,,415264.000,513987.000
AccruedFeesAndOtherRevenueReceivable,2389.000,3797.000,7380.000,4670.000,4911.000,8952.000,7669.000,9033.000,9293.000,8437.000,8593.000,8146.000,8909.000,10327.000,8652.000,383.000,383.000,608.000,3231.000,7025.000,1132.000
AccruedIncomeTaxesPayable,297245.000,476840.000,,,44095.000,141878.000,,,,,,,,,,,,,,,
AccruedLiabilitiesForCommissionsExpenseAndTaxes,66116.000,64793.000,100013.000,38578.000,58882.000,66068.000,207619.000,106293.000,65778.000,50431.000,166511.000,93815.000,60810.000,40139.000,170200.000,65125.000,63395.000,31344.000,146079.000,48881.000,21328.000
AccruedSalesCommission,358472.000,584784.000,399942.000,371942.000,254540.000,285514.000,207094.000,,,,,,,,,,,,,,
AccruedSalesCommissionCurrent,,,,,,,,,,242950.000,142739.000,,,,322589.000,,,,451252.000,,
AccruedSalesCommissionCurrentAndNoncurrent,,,,,455547.000,500018.000,300646.000,,,403952.000,336299.000,,,,503392.000,,,,630268.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,107437.000,44948.000,37379.000,85499.000,84051.000,102780.000,147361.000,143970.000,132758.000,155286.000,169177.000,142875.000,145372.000,139212.000,71593.000,-3725.000,33250.000,-98808.000,-70519.000,-99206.000,-101926.000
AcquiredIndefiniteLivedIntangibleAssetAmount,,,,,,,,,,,,,,,-303548.000,,,,,,
AdditionalPaidInCapital,165311.000,190763.000,218651.000,241894.000,254908.000,280728.000,306547.000,322143.000,339045.000,340901.000,342758.000,344614.000,346470.000,348326.000,350183.000,352039.000,353276.000,353276.000,354972.000,356693.000,358415.000
AllowanceForDoubtfulAccountsReceivable,,,,,201007.000,214504.000,93552.000,78474.000,130671.000,,-193560.000,,,,-180803.000,,,,-179016.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,161002.000,,164547.000,204652.000,253344.000,,-269023.000,-259980.000,-270635.000,,-130387.000,-149579.000
AmortizationExpensePerDollarOfGrossRevenue,10531.000,15901.000,21293.000,,,,,,,,,,,,,,,,,,
Assets,12214295.000,14507439.000,12671695.000,13170721.000,12623910.000,15041453.000,13443289.000,13456979.000,13830094.000,13859487.000,13954772.000,13543535.000,13606454.000,13462739.000,13259490.000,12954234.000,12664250.000,12749504.000,11201245.000,12421203.000,12075282.000
AssetsCurrent,10673736.000,13405093.000,11632415.000,12088117.000,11606685.000,14000818.000,12164668.000,11511609.000,12370219.000,10281106.000,10481334.000,10190702.000,10223015.000,8376208.000,8413569.000,8167345.000,7714137.000,7902723.000,6350044.000,7638172.000,7357411.000
AssetsNoncurrent,,,,,,,,,,,,,2248340.000,4016203.000,4117666.000,4092616.000,4210264.000,4169535.000,4144513.000,4133662.000,
BankAcceptancesExecuted,,,,,,5540.810,5540.810,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,293191.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,-170937.000,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,367820.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,36945.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,,,196883.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,0.000,,,,,21753.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,,,360482.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,-432363.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,,,,79611.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,,8837.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationTangibleAssets,,,,,,,158937.000,,,,,,,,,,,,,,
BusinessAcquisitionsPurchasePriceAllocationSubsequentYearsRemainingAdjustments,40729.000,,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,6890.000,6992.000,7757.000,7868.000,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,22138.000,20194.000,17559.000,15550.000,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,,4271.000,,,,,,
Cash,8149887.000,,,,,,,,,17671.000,22653.000,22174.000,18691.000,34671.000,27947.000,33142.000,34183.000,34646.000,33447.000,42433.000,51885.000
CashAndCashEquivalentsAtCarryingValue,8149887.000,6976537.000,8203957.000,7926577.000,8150917.000,8710041.000,8101875.000,7053506.000,7565058.000,6229356.000,5183870.000,5433443.000,5271463.000,4157817.000,4048846.000,3309811.000,3389328.000,3649469.000,2994776.000,2436167.000,3436833.000
CashAndDueFromBanks,,,,,7498.000,8519.000,10575.000,12653.000,,,,,,,,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,,,,6205271.000,,,,,,,,,,,
CertificatesOfDepositAtCarryingValue,,,,,,,,,,,6414.000,,,,6418.000,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001
CommonStockSharesAuthorized,,,,,,,,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,,,,,,,,,,,10336000.000,10336000.000,10336000.000,10336000.000,10336000.000,10336000.000,10336000.000,10336000.000,10361500.000,10336000.000,10361500.000
CommonStockSharesOutstanding,,,,,,,,,,,10336000.000,10336000.000,10336000.000,10336000.000,10336000.000,10336000.000,10336000.000,10336000.000,10361500.000,10336000.000,10361500.000
CommonStockValue,10354.000,10348.000,10348.000,10342.000,10342.000,10342.000,10342.000,10336.000,10336.000,10336.000,10336.000,10336.000,10336.000,10336.000,10336.000,10336.000,10336.000,10336.000,10362.000,10362.000,10362.000
CustomerAdvancesAndDepositsCurrent,,,,,,,240050.000,,,,240430.000,214677.000,485049.000,522523.000,233471.000,220848.000,245262.000,242494.000,274818.000,248430.000,-249675.000
DebtInstrumentAnnualPrincipalPayment,,,,,-1088000.000,-1088000.000,-1088000.000,,,,,,,,,,,,,,
DeferredRevenue,8917.000,5417.000,1917.000,,8917.000,5417.000,1917.000,0.000,2667.000,1667.000,667.000,,,,,,,,,,
DeferredSalesCommission,,,,,,,,,,242950.000,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,29621.000,13948.000,13948.000,13948.000,175477.000,,,,301957.000,,
