,2011-03-31,2011-06-30,2011-10-13,2011-12-31,2012-03-31,2012-07-10,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-05-03,2014-08-02,2014-11-01
AccountsPayableCurrent,221900000.000,225400000.000,,348200000.000,252600000.000,,386200000.000,435600000.000,301800000.000,200700000.000,282100000.000,376400000.000,242400000.000,153300000.000,158100000.000
AccountsReceivableGrossCurrent,,,,53500000.000,,,,49900000.000,,,,37000000.000,,,
AccruedAdvertisingCurrent,,,,30800000.000,,,,21600000.000,,,,5700000.000,,,
AccruedIncomeTaxesCurrent,17900000.000,9400000.000,,,,,,,,,,,,,
AccruedInsuranceCurrent,,,,65300000.000,,,,58700000.000,,,,62500000.000,,,
AccruedLiabilitiesForUnredeeemedGiftCards,,,,20600000.000,,,,21900000.000,,,,23400000.000,,,
AccruedRentCurrent,,,,33900000.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,818600000.000,,,,868000000.000,,,,898900000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2300000.000,-900000.000,,-11900000.000,-6300000.000,,-6700000.000,-7500000.000,-3200000.000,-6800000.000,-7600000.000,-6100000.000,-6200000.000,-6300000.000,-6500000.000
AdditionalPaidInCapitalCommonStock,142900000.000,142000000.000,,137100000.000,134600000.000,,137500000.000,133300000.000,132800000.000,134200000.000,124400000.000,123600000.000,117000000.000,116800000.000,159600000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,1400000.000,,,,1200000.000,,,,1400000.000,,,
Assets,1807400000.000,2064300000.000,,2175100000.000,2018000000.000,,2237300000.000,2299100000.000,2025200000.000,1853500000.000,1607100000.000,1591200000.000,1326100000.000,1149200000.000,1200300000.000
AssetsCurrent,1415800000.000,1662200000.000,,1812800000.000,1664500000.000,,1920400000.000,1981900000.000,1723000000.000,1566700000.000,1330900000.000,1333000000.000,1074700000.000,929900000.000,961900000.000
AssetsFairValueDisclosure,,,,,,,1700000.000,,,,,,,,
BankOverdrafts,,,,81900000.000,,,,108300000.000,,,,,,,
CapitalizedComputerSoftwareNet,,,,42700000.000,,,,39800000.000,,,,40100000.000,,,
CashAndCashEquivalentsAtCarryingValue,326200000.000,552200000.000,,591700000.000,566400000.000,,546100000.000,535700000.000,434900000.000,432000000.000,316400000.000,179800000.000,61800000.000,30500000.000,43300000.000
CashEquivalentsAtCarryingValue,,,,426200000.000,,,,408200000.000,,,,124400000.000,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,36.600,,35.880,35.880,,35.880,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,15800000.000,,,,8400000.000,,,
CommonStockParOrStatedValuePerShare,1.000,1.000,,1.000,1.000,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,650000000.000,650000000.000,,650000000.000,650000000.000,,650000000.000,650000000.000,650000000.000,650000000.000,650000000.000,650000000.000,650000000.000,650000000.000,650000000.000
CommonStockSharesIssued,146033000.000,146033000.000,,146033000.000,146033000.000,,146033000.000,146033000.000,146033000.000,146033000.000,146033000.000,146033000.000,146033000.000,146033000.000,146033000.000
