,2011-07-16,2011-10-08,2012-07-14,2012-10-06,2013-07-13,2013-10-05,2014-07-12,2014-10-04,2015-07-18,2015-10-10,2016-07-16,2016-10-08
AllocatedShareBasedCompensationExpense,3457000.000,1815000.000,1830000.000,2118000.000,3614000.000,3008000.000,4991000.000,3712000.000,3519000.000,,,
AmortizationOfIntangibleAssets,,,1752000.000,2504000.000,2881000.000,2772000.000,2716000.000,2705000.000,2710000.000,3359000.000,5740000.000,5586000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,0.000,,137450000.000,0.000,,,,0.000,0.000,0.000,0.000
AssetImpairmentCharges,,,,,,,4489000.000,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,0.190,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,0.190,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,25749000.000,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,677506000.000,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,0.150,0.150,0.160,0.160,0.113,0.113,0.120,0.120,0.145,0.145,0.160,0.160
ComprehensiveIncomeNetOfTax,3500000.000,21300000.000,43000000.000,34600000.000,,,,,59386000.000,42797000.000,15543000.000,45106000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,43005000.000,34590000.000,47156000.000,38936000.000,26428000.000,34451000.000,,,,
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,341887000.000,365706000.000,365658000.000,382508000.000,471614000.000,467798000.000,458019000.000,442978000.000,457253000.000,464045000.000,477955000.000,476760000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,,,,,,,-4641000.000,-1832000.000
DefinedContributionPlanCostRecognized,4100000.000,4100000.000,,,,,,,,,6500000.000,6500000.000
DepreciationDepletionAndAmortization,20898000.000,22816000.000,22255000.000,24757000.000,25743000.000,29837000.000,29907000.000,29487000.000,30468000.000,29419000.000,32598000.000,32530000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,7737000.000,2054000.000,,-2677000.000,-6887000.000,-5906000.000,-406000.000,1181000.000,-1251000.000,1096000.000,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,-17300000.000,-8078000.000,9958000.000,39000.000,-6918000.000,-1585000.000,-16166000.000,-9092000.000,5818000.000,-2652000.000,-3525000.000,3433000.000
EarningsPerShareBasic,0.210,0.230,0.210,0.230,0.220,0.160,0.200,0.210,0.250,0.210,0.250,0.190
EarningsPerShareDiluted,0.210,0.230,0.210,0.220,0.220,0.160,0.200,0.210,0.240,0.210,0.240,0.190
EffectiveIncomeTaxRateContinuingOperations,0.355,0.354,0.362,0.364,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,1535000.000,1905000.000,,,,,,,,,,
GainLossOnCashFlowHedgeIneffectivenessNet,,,,,,,,,0.000,0.000,0.000,0.000
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,-2275000.000,,,
GoodwillImpairmentLoss,,,,,,,2624000.000,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,1500000.000,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,1900000.000,,800000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,63647000.000,68971000.000,79181000.000,68873000.000,78425000.000,61448000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,43707000.000,48028000.000,44482000.000,49123000.000,72150000.000,50157000.000,,,,,,
IncomeTaxExpenseBenefit,15497000.000,17009000.000,16102000.000,17892000.000,25690000.000,16269000.000,21583000.000,24372000.000,27421000.000,25077000.000,27270000.000,21232000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1926000.000,1590000.000,1909000.000,1690000.000,4055000.000,3936000.000,3280000.000,3070000.000,2538000.000,2468000.000,1803000.000,1542000.000
InterestExpense,2372000.000,2838000.000,6078000.000,6708000.000,6191000.000,7077000.000,6494000.000,6285000.000,5998000.000,5992000.000,7649000.000,9440000.000
InterestIncomeExpenseNet,596000.000,265000.000,-2935000.000,-3568000.000,-2700000.000,-3171000.000,,,,,,
InvestmentIncomeInterest,2968000.000,3103000.000,3143000.000,3140000.000,3491000.000,3906000.000,4760000.000,4875000.000,5138000.000,5114000.000,4639000.000,4757000.000
NetIncomeLoss,28210000.000,31019000.000,28380000.000,31231000.000,46460000.000,33888000.000,42064000.000,44599000.000,51760000.000,43796000.000,51155000.000,40216000.000
NetIncomeLossAvailableToCommonStockholdersBasic,28210000.000,,,,,,,,,,,
OperatingIncomeLoss,43111000.000,47763000.000,47417000.000,52691000.000,74850000.000,53328000.000,65381000.000,70381000.000,80041000.000,69751000.000,81435000.000,66131000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,,,,,,,-36407000.000,-1714000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,,,-60000.000,-60000.000,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,-36000.000,-36000.000,-67000.000,-66000.000,-67000.000,-67000.000,17000.000,29000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,36000.000,36000.000,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,13982000.000,2716000.000,-31000.000,4321000.000,-15760000.000,-10273000.000,7069000.000,-1556000.000,-2722000.000,4175000.000
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,,,,,,,,,,2854000.000,1127000.000
OtherComprehensiveIncomeLossNetOfTax,,,14625000.000,3359000.000,696000.000,5048000.000,-15636000.000,-10148000.000,7626000.000,-999000.000,-35612000.000,4890000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,-643000.000,-643000.000,-727000.000,-727000.000,-124000.000,-125000.000,-557000.000,-557000.000,32890000.000,-715000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,-11199000.000,-9603000.000,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,-6887000.000,-5906000.000,-406000.000,1181000.000,-1251000.000,-1096000.000,-803000.000,-742000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,-4312000.000,-3697000.000,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax,,,,,1181000.000,1181000.000,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,,,,,-1241000.000,-1241000.000,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,-763000.000,-763000.000,-191000.000,-191000.000,-624000.000,-624000.000,-646000.000,-1273000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,,,,,727000.000,727000.000,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,,,,,454000.000,454000.000,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,4024000.000,2677000.000,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,679000.000,679000.000,,,,,,,,
OtherTaxExpenseBenefit,,,,,,1400000.000,,,,,,
PensionContributions,,,,,,,,,,,,1000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,-7614000.000,-6633000.000,,,-1808000.000,-1653000.000,4320000.000,3171000.000
SalesRevenueGoodsNet,642596000.000,675369000.000,681561000.000,717282000.000,898153000.000,878492000.000,877378000.000,849360000.000,888795000.000,885302000.000,935025000.000,918791000.000
SellingGeneralAndAdministrativeExpense,236700000.000,239084000.000,246231000.000,257326000.000,325946000.000,327529000.000,319582000.000,306514000.000,318758000.000,322087000.000,338396000.000,341538000.000
ShareBasedCompensation,,,,,,,,,,2483000.000,3527000.000,3699000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,4900000.000,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,137225000.000,137207000.000,137716000.000,139717000.000,211892000.000,212364000.000,212919000.000,213154000.000,212872000.000,213310000.000,209014000.000,208944000.000
WeightedAverageNumberOfSharesContingentlyIssuable,,0.000,,,,,,,,,,
WeightedAverageNumberOfSharesIssuedBasic,135299000.000,135617000.000,,138027000.000,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,135299000.000,135617000.000,135807000.000,138027000.000,207837000.000,208428000.000,209639000.000,210084000.000,210334000.000,210842000.000,207211000.000,207402000.000
