,2011-06-30,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,35956000.000,,,,38004000.000,,,,32575000.000,,,,33242000.000,,,,34172000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-292000.000,1729000.000,-3070000.000,3622000.000,2886000.000,1666000.000,-7833000.000,-9278000.000,-7289000.000,-4201000.000,-2108000.000,-2709000.000,-6843000.000,-5727000.000,-7291000.000,-6228000.000,-8576000.000,-6663000.000,-5499000.000,-6223000.000,-9519000.000
AdditionalPaidInCapitalCommonStock,24013000.000,24010000.000,24010000.000,42476000.000,42628000.000,42710000.000,42899000.000,43069000.000,43280000.000,43445000.000,43515000.000,43934000.000,44230000.000,44495000.000,45102000.000,45656000.000,46239000.000,46997000.000,47727000.000,48520000.000,49532000.000
AdvancesFromFederalHomeLoanBanks,,,,,0.000,,,,0.000,,,,130000000.000,90000000.000,65000000.000,,,,,,
AmountAvailableForDividendDistributionWithoutAffectingCapitalAdequacyRequirements,,,,,,,,,10900000.000,,,,26300000.000,,,,41700000.000,,,,47300000.000
Assets,1576231000.000,1522819000.000,1484227000.000,1569105000.000,1622464000.000,1593926000.000,1648297000.000,1725062000.000,1699816000.000,1715816000.000,1765239000.000,1793042000.000,1895283000.000,1891957000.000,1998220000.000,2066844000.000,2168592000.000,2256386000.000,2196375000.000,2196475000.000,2092291000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,308737000.000,385781000.000,398621000.000,429669000.000,416245000.000,407211000.000,363198000.000,,,,,,,,,,,
AvailableForSaleSecurities,321890000.000,307362000.000,299204000.000,328668000.000,402353000.000,413277000.000,429843000.000,414151000.000,400780000.000,364148000.000,321574000.000,308589000.000,298670000.000,291557000.000,273837000.000,261232000.000,247099000.000,249263000.000,215111000.000,194273000.000,179242000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,9257000.000,8635000.000,7070000.000,7295000.000,5867000.000,5810000.000,4510000.000,5498000.000,6368000.000,4640000.000,1926000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,4349000.000,4785000.000,2710000.000,1157000.000,2383000.000,618000.000,2117000.000,369000.000,300000.000,460000.000,1754000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,316666000.000,304739000.000,294310000.000,285419000.000,270353000.000,256040000.000,244706000.000,244134000.000,209043000.000,190093000.000,179070000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,8863000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,8863000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,87431000.000,178693000.000,209792000.000,251643000.000,251818000.000,240768000.000,216194000.000,155633000.000,137631000.000,128245000.000,113825000.000,96950000.000,92594000.000,87846000.000,87559000.000,52618000.000,38283000.000,21243000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,95843000.000,186461000.000,216357000.000,247017000.000,245440000.000,231083000.000,211507000.000,154368000.000,136296000.000,128086000.000,115193000.000,96150000.000,92986000.000,86819000.000,88337000.000,53655000.000,38821000.000,20644000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,82842000.000,111534000.000,116217000.000,121180000.000,123574000.000,131422000.000,130651000.000,144619000.000,155455000.000,151319000.000,143494000.000,142658000.000,134171000.000,131454000.000,134975000.000,134731000.000,129676000.000,131177000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,89291000.000,118665000.000,123531000.000,127163000.000,129476000.000,137011000.000,136363000.000,150576000.000,160425000.000,155608000.000,147769000.000,146416000.000,138558000.000,134532000.000,139088000.000,139477000.000,133050000.000,131767000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,7205000.000,27242000.000,30178000.000,27861000.000,22850000.000,22850000.000,5000000.000,5000000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,7237000.000,27340000.000,30157000.000,26191000.000,20983000.000,20358000.000,4779000.000,4977000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,308737000.000,385781000.000,398621000.000,429669000.000,416245000.000,407211000.000,363198000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,3232000.000,68312000.000,42434000.000,28985000.000,18003000.000,12171000.000,11353000.000,11414000.000,11653000.000,14746000.000,28100000.000,30745000.000,29275000.000,25406000.000,21600000.000,21694000.000,22134000.000,26650000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,3277000.000,69887000.000,43232000.000,29472000.000,18252000.000,12328000.000,11499000.000,11653000.000,11868000.000,14976000.000,28595000.000,31271000.000,29688000.000,25748000.000,21838000.000,21979000.000,22402000.000,26831000.000
AvailableForSaleSecuritiesDebtSecurities,,,,328668000.000,,413277000.000,429843000.000,414151000.000,,364148000.000,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,402353000.000,,,,400780000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,37000.000,223000.000,565000.000,10555000.000,11928000.000,15770000.000,8640000.000,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,,1400000.000,2600000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,37000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,37000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,19968000.000,16795000.000,15221000.000,10729000.000,9834000.000,9339000.000,9590000.000,,,,,,,,,,,
BankOwnedLifeInsurance,,,,,,,38042000.000,38399000.000,38755000.000,44109000.000,44475000.000,44791000.000,45109000.000,45418000.000,45721000.000,46027000.000,52383000.000,52729000.000,53074000.000,53418000.000,53756000.000
Capital,,,,,162458000.000,165759000.000,170570000.000,176252000.000,181952000.000,188551000.000,192675000.000,195388000.000,201476000.000,209314000.000,212021000.000,216671000.000,219562000.000,224004000.000,232576000.000,238309000.000,242661000.000
CapitalLeaseObligations,,,,4707000.000,4688000.000,4675000.000,4655000.000,4635000.000,4612000.000,4588000.000,4563000.000,4538000.000,4511000.000,4483000.000,4455000.000,4426000.000,4395000.000,4365000.000,4333000.000,4298000.000,4261000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,7008000.000,,,,6706000.000,,,,6394000.000,,,,6077000.000,,,,5748000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,302000.000,,,,311000.000,,,,317000.000,,,,329000.000,,,,341000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,341000.000,,,,348000.000,,,,354000.000,,,,360000.000,,,,377000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,329000.000,,,,341000.000,,,,347000.000,,,,354000.000,,,,360000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,317000.000,,,,329000.000,,,,341000.000,,,,347000.000,,,,354000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,311000.000,,,,317000.000,,,,329000.000,,,,341000.000,,,,347000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,5408000.000,,,,5060000.000,,,,4706000.000,,,,4346000.000,,,,3969000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,2320000.000,,,,2094000.000,,,,1883000.000,,,,1682000.000,,,,1487000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,4688000.000,,,,4612000.000,,,,4511000.000,,,,4395000.000,,,,4261000.000
CapitalRequiredForCapitalAdequacy,,,,,72020000.000,75625000.000,85874000.000,93382000.000,97542000.000,102394000.000,106756000.000,111863000.000,121608000.000,122866000.000,129658000.000,133233000.000,138716000.000,144714000.000,142039000.000,138032000.000,132592000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080
CapitalRequiredToBeWellCapitalized,,,,,90025000.000,94531000.000,107343000.000,116728000.000,121927000.000,127992000.000,133446000.000,139829000.000,152010000.000,153582000.000,162073000.000,166541000.000,173395000.000,180893000.000,177549000.000,172541000.000,165740000.000
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CapitalToRiskWeightedAssets,,,,,0.180,0.175,0.159,0.151,0.149,0.147,0.144,0.140,0.133,0.136,0.131,0.130,0.127,0.124,0.131,0.138,0.146
CashAndCashEquivalentsAtCarryingValue,165206000.000,166966000.000,172559000.000,404346000.000,385806000.000,303679000.000,220396000.000,210636000.000,132352000.000,87203000.000,98028000.000,71152000.000,55516000.000,59024000.000,96994000.000,97800000.000,98086000.000,117186000.000,130762000.000,181929000.000,124854000.000
CashAndDueFromBanks,165206000.000,166966000.000,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500
CommonStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
CommonStockSharesIssued,,,,13732085.000,13732085.000,13732085.000,13738752.000,13738752.000,13738752.000,13738752.000,13818836.000,13833328.000,13836508.000,13891390.000,13945208.000,13956250.000,13966292.000,14019302.000,14057992.000,14073159.000,14102617.000
CommonStockSharesOutstanding,9727031.000,9726814.000,9726814.000,11566347.000,11566347.000,11566347.000,11573014.000,11573014.000,11573014.000,11573014.000,11653098.000,11667590.000,11670770.000,11725652.000,11779470.000,11790512.000,11800554.000,11853564.000,11892254.000,11907421.000,11936879.000
CommonStockValue,34331000.000,34330000.000,34330000.000,34330000.000,34330000.000,34330000.000,34347000.000,34348000.000,34348000.000,34348000.000,34548000.000,34583000.000,34591000.000,34728000.000,34863000.000,34890000.000,34916000.000,35048000.000,35145000.000,35183000.000,35256000.000
DeferredDiscountsFinanceChargesAndInterestIncludedInReceivables,,,25000.000,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,7126000.000,,,,961000.000,,,,2566000.000,,,,1801000.000,,,,679000.000
DeferredIncomeTaxesAndOtherAssetsNoncurrent,,,,16300000.000,11385000.000,11656000.000,16129000.000,15731000.000,13953000.000,12269000.000,10956000.000,13217000.000,15714000.000,14886000.000,15681000.000,14422000.000,15845000.000,14050000.000,,,
DeferredTaxAssetsGross,,,,,19069000.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,11385000.000,,,,13953000.000,,,,15714000.000,,,,15845000.000,,12391000.000,12445000.000,14384000.000
DeferredTaxAssetsNet,,,,,18511000.000,,,,15448000.000,,,,19449000.000,,,,18260000.000,,,,15762000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,5277000.000,,,,2864000.000,,,,1169000.000,,,,614000.000,,,,699000.000
DeferredTaxAssetsOther,,,,,1758000.000,,,,961000.000,,,,992000.000,,,,1104000.000,,,,1170000.000
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,537000.000,,,,668000.000,,,,3925000.000,,,,2427000.000,,,,0.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,1642000.000,,,,1588000.000,,,,1652000.000,,,,1624000.000,,,,1560000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,2826000.000,,,,94000.000,,,,2496000.000,,,,2529000.000,,,,3277000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,571000.000,,,,0.000,,,,0.000,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,668000.000,,,,459000.000,,,,640000.000,,,,763000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,6458000.000,,,,6269000.000,,,,7576000.000,,,,8392000.000,,,,8244000.000
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,2336000.000,,,,0.000,,,,0.000,,,,
DeferredTaxAssetsValuationAllowance,,,,,558000.000,,,,534000.000,,400000.000,360000.000,1169000.000,1000000.000,848000.000,668000.000,614000.000,,,,699000.000
DeferredTaxLiabilitiesOther,,,,,1107000.000,,,,961000.000,,,,842000.000,,,,844000.000,,,,608000.000
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,,,,,0.000,,,,1724000.000,,,,957000.000,,,,71000.000
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,0.045,,,,0.053,,,,,,,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,,0.000,,,,0.000,,,,,,,,,,,,
DemandDepositAccounts,524368000.000,519604000.000,525379000.000,573962000.000,615120000.000,557712000.000,597735000.000,649572000.000,628616000.000,633496000.000,676415000.000,681306000.000,683634000.000,682593000.000,766444000.000,801212000.000,787944000.000,790678000.000,863048000.000,867178000.000,867404000.000
Deposits,1415208000.000,1353179000.000,1311872000.000,1373114000.000,1431114000.000,1403758000.000,1465454000.000,1537250000.000,1510061000.000,1523434000.000,1568203000.000,1580769000.000,1556060000.000,1591672000.000,1718394000.000,1795831000.000,1780623000.000,1870369000.000,1949019000.000,1944200000.000,1838182000.000
DepositsMoneyMarketDepositsAndNegotiableOrderOfWithdrawalNOW,,,,,,,,,,,,,,,709450000.000,759080000.000,768036000.000,849850000.000,860053000.000,857790000.000,774075000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,710000.000,635000.000,610000.000,1000000.000,942000.000,728000.000,2200000.000,1800000.000,,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,0.000,,,,932000.000,,,,,,,,,,,,
FederalFundsSold,,,,1642000.000,1150000.000,1150000.000,1000000.000,1000000.000,1000000.000,1038000.000,1102000.000,1000000.000,1000000.000,0.000,0.000,0.000,0.000,,,,
FederalHomeLoanBankAdvancesActivityForYearAverageInterestRateAtPeriodEnd,,,,,0.005,,,,0.004,,,,0.004,0.004,0.004,,,,,,
