,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,19776000.000,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,,,,1107000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4154000.000,3311000.000,4491000.000,14228000.000,16585000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,739000.000,395000.000,1815000.000,,
AllocatedShareBasedCompensationExpense,,3602000.000,4733000.000,15024000.000,18481000.000
AmortizationOfDebtDiscountPremium,,,,,3461000.000
AmortizationOfFinancingCostsAndDiscounts,342000.000,552000.000,822000.000,1534000.000,3731000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4363779.000,1894170.000,8063934.000,7344854.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,0.000,0.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,0.000,0.000,0.000
ComprehensiveIncomeNetOfTax,-47930000.000,-56084000.000,84760000.000,-87289000.000,-61085000.000
ContractsRevenue,20306000.000,10740000.000,17228000.000,,
CostOfGoodsSold,,,,797000.000,4021000.000
CurrentFederalTaxExpenseBenefit,,,1706000.000,,
DeferredFederalIncomeTaxExpenseBenefit,,,,-10212000.000,
DeferredIncomeTaxExpenseBenefit,,,,-10258000.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,-46000.000,
DefinedContributionPlanCostRecognized,,,,,400000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,,,0.030
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,1.000
DepreciationDepletionAndAmortization,652000.000,667000.000,507000.000,499000.000,629000.000
EarningsPerShareBasic,-1.710,,2.160,-2.060,-1.390
EarningsPerShareBasicAndDiluted,,-1.760,,,
EarningsPerShareDiluted,-1.710,,2.100,-2.060,-1.390
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.043,0.105,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.377,-0.289,-0.244,-0.406
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,-0.010,0.003,-0.007,-0.012
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.001,-0.015,-0.005,0.016
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.046,-0.007,,0.032
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,,-0.011,0.021,0.061
GainLossRelatedToLitigationSettlement,,,142500000.000,,
GainsLossesOnExtinguishmentOfDebt,-313000.000,,-1381000.000,-2221000.000,20000.000
GeneralAndAdministrativeExpense,10552000.000,11614000.000,20650000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-97404000.000,-61248000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-47944000.000,,86471000.000,,
IncomeTaxExpenseBenefit,,,1706000.000,-10258000.000,
IncreaseDecreaseInAccountsPayable,880000.000,1000.000,1689000.000,-188000.000,758000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,1706000.000,-1706000.000,
IncreaseDecreaseInAccruedLiabilities,3474000.000,-972000.000,-1159000.000,8656000.000,2022000.000
IncreaseDecreaseInContractReceivablesNet,52000.000,67000.000,121000.000,4384000.000,12593000.000
IncreaseDecreaseInDeferredRevenue,370000.000,-2994000.000,-5648000.000,38944000.000,-3664000.000
IncreaseDecreaseInInventories,,,,2414000.000,407000.000
IncreaseDecreaseInOtherOperatingAssets,152000.000,-714000.000,27000.000,,1564000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,1156000.000,-1156000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-335000.000,1347000.000,-412000.000,2231000.000,2160000.000
IncreaseDecreaseInRestrictedCashAndInvestments,,,4432000.000,-903000.000,-911000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,185501.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,956397.000,,
InterestExpense,1396000.000,2914000.000,4051000.000,4517000.000,5539000.000
InterestExpenseDebt,,,,,1808000.000
InterestPaid,2601000.000,1755000.000,4736000.000,3697000.000,1801000.000
InvestmentIncomeInterest,148000.000,72000.000,55000.000,320000.000,647000.000
NetCashProvidedByUsedInContinuingOperations,-6574000.000,-4834000.000,104420000.000,-98764000.000,37686000.000
NetCashProvidedByUsedInFinancingActivities,9694000.000,50687000.000,31802000.000,66208000.000,10943000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9694000.000,50687000.000,31802000.000,66208000.000,10943000.000
NetCashProvidedByUsedInInvestingActivities,19428000.000,-584000.000,-17457000.000,-125648000.000,83015000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,19428000.000,-584000.000,-17457000.000,-125648000.000,83015000.000
NetCashProvidedByUsedInOperatingActivities,-35696000.000,-54937000.000,90075000.000,-39324000.000,-56272000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-35696000.000,-54937000.000,90075000.000,-39324000.000,-56272000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-47944000.000,-56087000.000,84765000.000,-87146000.000,-61248000.000
OperatingExpenses,66649000.000,63932000.000,-75289000.000,111482000.000,138731000.000
OperatingIncomeLoss,-46343000.000,-53192000.000,92517000.000,-90796000.000,-56376000.000
OperatingLeasesRentExpenseNet,,1700000.000,1600000.000,1500000.000,1600000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,14000.000,3000.000,-5000.000,-143000.000,163000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,3000.000,-5000.000,-143000.000,163000.000
OtherNonoperatingIncomeExpense,-40000.000,-53000.000,-669000.000,-190000.000,
PaymentsOfFinancingCosts,455000.000,26000.000,1097000.000,,
PaymentsToAcquireAvailableForSaleSecurities,,,67196000.000,243483000.000,167697000.000
PaymentsToAcquirePropertyPlantAndEquipment,551000.000,440000.000,450000.000,683000.000,811000.000
