,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,44695.000,8615.000,-474574.000,-239612.000,-326047.000,-237298.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,311133.000,1506713.000,143712.000,94607.000
AllocatedShareBasedCompensationExpense,,,268633.000,415560.000,63932.000,14610.000
AmortizationOfAcquiredIntangibleAssets,,61587.000,,,,
AmortizationOfIntangibleAssets,,,791498.000,992960.000,854098.000,790876.000
AmountRecognizedInNetPeriodicBenefitCostAndOtherComprehensiveIncomeLossBeforeTax,,,,,,109022.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,264261.000,292939.000,264362.000,145970.000
AssetsFairValueAdjustment,,,0.000,0.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,269822.000,96628.000,62803.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,285164.000,158733.000,590876.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,15342.000,62105.000,528073.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,119476.000,420280.000
BrokerageCommissionsRevenue,829819.000,632308.000,471810.000,,,
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,7900000.000,7900000.000,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,2100000.000,,,
BusinessAcquisitionsProFormaRevenue,,,32000000.000,,,
BusinessCombinationAcquisitionRelatedCosts,,,2041756.000,1028239.000,22097.000,1758337.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,2860199.000,2860199.000,,893127.000
CapitalizedComputerSoftwareAmortization,,57649.000,,,,
CashAcquiredFromAcquisition,,,27152544.000,24623173.000,,103889228.000
CashAndCashEquivalentsPeriodIncreaseDecrease,8934275.000,3724058.000,3588231.000,-6415735.000,17521048.000,5614234.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,151943.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,408721.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,4127391.000,5666090.000,3346032.000,1894976.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,2788895.000,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldDisposalsOfLoans,,,-75265.000,-3109.000,2103637.000,102982.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,,1401853.000,3434246.000,1675389.000,968006.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesProvisionForLoanLosses1,,,-86689.000,-95692.000,-313548.000,-116227.000
CommunicationsAndInformationTechnology,,,1054234.000,1197231.000,1372688.000,1212471.000
ComprehensiveIncomeNetOfTax,,143346.000,4094959.000,3582305.000,840811.000,1216722.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,199491.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,1416213.000
CurrentFederalTaxExpenseBenefit,,312974.000,749749.000,-3066917.000,-72963.000,721291.000
CurrentIncomeTaxExpenseBenefit,,517671.000,990301.000,-3718859.000,-65629.000,942811.000
CurrentStateAndLocalTaxExpenseBenefit,,204697.000,240552.000,-651942.000,7334.000,221520.000
DeferredFederalIncomeTaxExpenseBenefit,,,-377914.000,2470018.000,962930.000,59820.000
DeferredIncomeTaxExpenseBenefit,,235955.000,-486211.000,2992074.000,1200294.000,58785.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,-108297.000,522056.000,237364.000,-1035.000
DefinedBenefitPlanActualReturnOnPlanAssets,,972861.000,1302264.000,499052.000,-176.000,464243.000
DefinedBenefitPlanActuarialGainLoss,,755615.000,1256925.000,421439.000,-1106605.000,-1304080.000
DefinedBenefitPlanAmortizationOfGainsLosses,,-237522.000,,78828.000,,
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,,,,,,-284206.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,,0.038,0.047,0.038,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.060,0.066,0.066,0.066,0.066
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,,,,,,3300000.000
DefinedBenefitPlanBenefitsPaid,,-529549.000,-338509.000,-509533.000,-465344.000,3775530.000
DefinedBenefitPlanContributionsByEmployer,,707321.000,,306112.000,112885.000,0.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,445458.000,404308.000,598359.000,629783.000,606779.000
DefinedBenefitPlanInterestCost,,443938.000,293289.000,442705.000,443370.000,418980.000
DefinedBenefitPlanNetPeriodicBenefitCost,,290212.000,-69253.000,-173744.000,-113774.000,-175184.000
DefinedBenefitPlanServiceCost,,54210.000,41766.000,60738.000,72639.000,72809.000
DefinedBenefitPlanTargetPlanAssetAllocations,,,,,1.000,1.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,0.000,,
DefinedContributionPlanCostRecognized,,0.000,0.000,0.000,,165570.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.030,,,,0.030
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,0.500,0.500
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.060,,,,
Depreciation,,670616.000,,,,649878.000
DepreciationAmortizationAndAccretionNet,738277.000,728265.000,644261.000,880644.000,732618.000,
DepreciationAndAmortization,,,644261.000,880644.000,732618.000,6498.000
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,,,,25802.000
DividendIncomeOperating,26382.000,25592.000,,,,
EarningsPerShareBasic,0.000,-0.250,0.390,0.290,0.170,0.160
EarningsPerShareDiluted,0.000,-0.250,0.390,0.290,0.170,0.160
EffectiveIncomeTaxRateContinuingOperations,,1.591,0.135,-0.315,0.370,0.369
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,1.603,0.002,0.009,0.007,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,,,,-0.019,-0.014,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,,,,,-0.003
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,0.018,0.067,-0.010,-0.002
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.454,0.023,0.064,0.053,0.054
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,-0.806,-0.004,-0.009,-0.006,-0.005
EmployeeBenefitsAndShareBasedCompensation,1846140.000,1716510.000,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,1418.000,0.000,,
EquipmentExpense,596785.000,630114.000,802812.000,1174911.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,-780544.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,870831.000,,,,
FederalDepositInsuranceCorporationPremiumExpense,,,285411.000,383031.000,403502.000,464616.000
FederalHomeLoanBankAdvancesActivityForYearAverageBalanceOfAgreementsOutstanding,,3841038.000,,,,
FederalHomeLoanBankAdvancesActivityForYearAverageInterestRateForYear,,0.034,,,,
FeesAndCommissionsDepositorAccounts,466465.000,355298.000,285557.000,393128.000,313697.000,278949.000
FeesAndCommissionsMortgageBanking,4319928.000,5901513.000,2372956.000,950299.000,1708779.000,832990.000
FeesAndCommissionsOther,372021.000,362753.000,,,,
FinancingReceivableAllowanceForCreditLossesRecovery,,85868.000,76470.000,297310.000,60069.000,51338.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,1285741.000,723619.000,655022.000,724558.000,390727.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,697515.000,723112.000,399176.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,697515.000,723112.000,399176.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,90300.000,35672.000
FiniteLivedIntangibleAssetsAcquired,,,4611362.000,,,
ForeclosedRealEstateExpense,1433204.000,2175292.000,369106.000,690989.000,463949.000,474652.000
GainLossOnSaleOfPropertyPlantEquipment,-9088.000,-3882.000,,-4431.000,-60041.000,
GainLossOnSaleOfSecuritiesNet,,40295.000,,,,680982.000
GainsLossesOnSalesOfOtherRealEstate,-41862.000,-54872.000,283984.000,58046.000,45285.000,34940.000
ImpairedFinancingReceivableAverageRecordedInvestment,,14127297.000,6060555.000,7899057.000,6709995.000,6482714.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,578893.000,444639.000,303900.000,428043.000,201402.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,519459.000,,,,
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,6060555.000,7899057.000,6709995.000,6482714.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,,444639.000,303900.000,428043.000,201402.000
ImpairmentOfInvestments,750047.000,847196.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,701061.000,177050.000,3745224.000,2305923.000,3065430.000,2594952.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,1593356.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,366034.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,199491.000
IncomeTaxExpenseBenefit,154333.000,281716.000,504090.000,-726785.000,1134665.000,1001596.000
IncomeTaxExpenseBenefitContinuingOperations,,,504090.000,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,1273376.000,784014.000,1042246.000,923881.000
IncomeTaxReconciliationNondeductibleExpense,,,7640.000,19744.000,20537.000,
IncomeTaxReconciliationNondeductibleExpenseOther,,,,,,-9919.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,65725.000,154010.000,-29684.000,-4754.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,87288.000,148099.000,161501.000,145520.000
IncomeTaxReconciliationTaxExemptIncome,,,16511.000,20258.000,17104.000,13029.000
IncomeTaxesPaid,562666.000,1406714.000,-319530.000,,,
IncomeTaxesPaidNet,,,,256007.000,408618.000,552391.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,590952.000,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,-111975.000,-113215.000,-3168586.000,-182112.000,,
IncreaseDecreaseInDeferredIncomeTaxes,848732.000,235955.000,486211.000,-2992074.000,-1200294.000,-58785.000
IncreaseDecreaseInDeposits,,,-56958464.000,-80598547.000,-20467592.000,-43091338.000
IncreaseDecreaseInIncomeTaxes,,-590952.000,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,3122885.000,-347648.000,-1622135.000
IncreaseDecreaseInInterestPayableNet,-81639.000,-26809.000,,,,
IncreaseDecreaseInLoansDeferredIncome,-50594.000,-20422.000,,,,
IncreaseDecreaseInLoansHeldForSale,-4333486.000,31292249.000,203686063.000,74709000.000,113989930.000,
IncreaseDecreaseInOtherDeposits,19569194.000,30947199.000,,,,
IncreaseDecreaseInOtherOperatingAssets,-105303.000,-684200.000,,,,
IncreaseDecreaseInOtherOperatingLiabilities,371762.000,-104212.000,-357825.000,-182773.000,-385393.000,-441462.000
IncreaseDecreaseInPensionPlanObligations,,-565034.000,-85468.000,-479857.000,-219885.000,-119287.000
