,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,37718000.000,40305000.000,44774000.000,39182000.000,56852000.000,50355000.000,49019000.000,38977000.000,40300000.000,45534000.000,49321000.000,42891000.000,47806000.000,53063000.000,43110000.000,45882000.000,59392000.000,56037000.000
AccountsPayableCurrent,,,,,,13716000.000,,,,9571000.000,,,,10832000.000,,,,10904000.000
AccountsReceivableNetCurrent,44606000.000,41101000.000,44021000.000,44790000.000,52534000.000,53893000.000,52111000.000,46962000.000,48547000.000,50862000.000,50826000.000,49631000.000,46037000.000,46896000.000,48526000.000,52769000.000,47849000.000,58970000.000
AccruedIncomeTaxesNoncurrent,,,,,,1100000.000,,,,1100000.000,,,,1100000.000,,,,1200000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,324000.000,,,,0.000,,,,111000.000,,,,102000.000
AccruedProfessionalFeesCurrent,,,,,,1106000.000,,,,383000.000,,,,343000.000,,,,750000.000
AccruedRoyaltiesCurrent,,,,,,1608000.000,,,,2475000.000,,,,2600000.000,,,,2527000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,154496000.000,,,,150894000.000,,,,158901000.000,,,,160870000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,645000.000,32000.000,1118000.000,800000.000,600000.000,-765000.000,-500000.000,-300000.000,-1000000.000,1102000.000,-2900000.000,-500000.000,100000.000,75000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,5374000.000,,,,7784000.000,,,,-2933000.000,,,,-10606000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2706000.000,2911000.000,2492000.000,2426000.000,4420000.000,6302000.000,3988000.000,4842000.000,6956000.000,8392000.000,10159000.000,8833000.000,3466000.000,-612000.000,-6722000.000,-7578000.000,-7930000.000,-9380000.000
AdditionalPaidInCapitalCommonStock,745950000.000,748156000.000,750332000.000,752569000.000,757051000.000,759549000.000,761435000.000,763176000.000,764967000.000,768149000.000,771474000.000,776390000.000,778393000.000,781747000.000,812438000.000,840400000.000,843120000.000,847266000.000
Assets,454191000.000,451156000.000,438015000.000,335035000.000,570186000.000,544294000.000,529376000.000,512173000.000,510641000.000,504511000.000,497118000.000,478227000.000,480555000.000,486548000.000,503290000.000,538370000.000,547300000.000,546891000.000
AssetsCurrent,172760000.000,184001000.000,314587000.000,220722000.000,180174000.000,172805000.000,174886000.000,169184000.000,174650000.000,175736000.000,174142000.000,163354000.000,176976000.000,190470000.000,218986000.000,239192000.000,251122000.000,259523000.000
AssetsHeldForSaleCurrent,,,9000000.000,9000000.000,5000000.000,0.000,,,2486000.000,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,9794000.000,9263000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,45021000.000,53439000.000,7937000.000,12131000.000,2575000.000,9366000.000,0.000,0.000,0.000,0.000,,,,,,,,
