,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31
AssetImpairmentCharges,,,,,0.000,,
AssetRetirementObligationAccretionExpense,,,,,205.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-23233.000,,,,-19819.000,,
CostsAndExpenses,45893.000,59240.000,33898.000,180103.000,30550.000,58218.000,
CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,-8314.000,,,,,,
Depletion,,,,,1704.000,,
DepletionOfOilAndGasProperties,5862.000,,,,1909.000,,
DepreciationDepletionAndAmortization,5862.000,7407.000,4840.000,13225.000,1909.000,1823.000,
DividendsSharebasedCompensationStock,,,,,,,0.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,0.000,0.000,
GainLossOnDispositionOfAssets,,,,,0.000,,
GainLossOnSaleOfOtherAssets,0.000,,,,,,
GainsLossesOnSalesOfAssets,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,10338.000,8876.000,7265.000,8760.000,7707.000,11095.000,5125.000
ImpairmentOfOilAndGasProperties,,,,,0.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,,-10088.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,,,,9256.000,,
IncomeTaxesPaid,0.000,,,,,,
IncomeTaxesPaidNet,,,,,0.000,,
IncreaseDecreaseInAccountsPayable,-7043.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-2978.000,,
IncreaseDecreaseInAccountsReceivable,15434.000,,,,-3787.000,,
IncreaseDecreaseInPrepaidExpense,-625.000,,,,3010.000,,
InterestExpense,,,,,,,-89.000
InterestPaid,0.000,,,,0.000,,
LiabilitiesAssumed1,0.000,,,,,,
ManagementFeeAmountPaid,,,,,,,0.000
NetCashProvidedByUsedInFinancingActivities,0.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,-8314.000,,,,-8827.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-8314.000,,,,-8827.000,,
NetCashProvidedByUsedInOperatingActivities,-14919.000,,,,-10992.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-14919.000,,,,-10992.000,,
NetIncomeLoss,-24203.000,-40359.000,-17701.000,-164427.000,-9256.000,,
NoninterestExpenseDirectorsFees,3000.000,3000.000,1500.000,1500.000,1500.000,0.000,0.000
NonoperatingIncomeExpense,,,,,0.000,0.000,
OfficersCompensation,0.000,15000.000,2250.000,,750.000,,
OilAndGasRevenue,21690.000,18881.000,16197.000,15676.000,21294.000,10921.000,12049.000
OperatingExpenses,12974.000,21780.000,18227.000,12616.000,14621.000,14310.000,14063.000
OperatingIncomeLoss,-24203.000,-40359.000,-17701.000,-164427.000,-9256.000,-47297.000,
OtherExpenses,,,,,,,22137.000
OtherMaterialNoncashItems,0.000,,,,0.000,,
OtherNonoperatingIncomeExpense,0.000,0.000,0.000,,,,
OtherOperatingIncomeExpenseNet,,,,,,,-89.000
PaymentsToAcquireOilAndGasProperty,,,,,-8827.000,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,0.000,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,0.000,,,,0.000,,
ProfessionalAndContractServicesExpense,,,,,,,1148.000
ProfessionalFees,18063.000,4300.000,1673.000,12267.000,3203.000,28835.000,
ProfitLoss,,,,,-9256.000,-47297.000,-10177.000
ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,,,,,,,1801.000
ShareBasedCompensation,-4344.000,-1123.000,-1857.000,-716.000,110.000,-95.000,
StockOptionPlanExpense,-4344.000,,,,110.000,,
WeightedAverageNumberOfSharesOutstandingBasic,54227000.000,54227000.000,54227000.000,,54227000.000,54227000.000,54227000.000
