,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-715000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,50912000.000,54352000.000,,54720000.000,53614000.000,62707000.000,60002000.000,65600000.000,69800000.000,92000000.000,98400000.000,104400000.000,103400000.000,111400000.000,128400000.000,128800000.000,147700000.000,149900000.000,150200000.000,146500000.000,157500000.000,147700000.000,154600000.000,153000000.000,170000000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,40624000.000,,40101000.000,39497000.000,45682000.000,44476000.000,47700000.000,51500000.000,62100000.000,70000000.000,74400000.000,72400000.000,80000000.000,91500000.000,92400000.000,102900000.000,107100000.000,113000000.000,106400000.000,113500000.000,107100000.000,112100000.000,112000000.000,124000000.000
AmortizationOfAcquiredIntangibleAssets,,70087000.000,75044000.000,,41760000.000,44148000.000,46157000.000,62434000.000,65700000.000,65700000.000,65700000.000,,,,,,,,,,,,,,,
AmortizationOfAdvanceRoyalty,,,,,430000.000,,,,,,,,,,,,,,,,,,,,,
AmortizationOfDeferredCharges,,,,,,,,,67700000.000,,,,71600000.000,,,,66600000.000,,,,96100000.000,,,,89000000.000,
AmortizationOfIntangibleAssets,69677000.000,,,,42016000.000,,,,66900000.000,67200000.000,67500000.000,68500000.000,67100000.000,66700000.000,65000000.000,65100000.000,65100000.000,65000000.000,65000000.000,89600000.000,93500000.000,176500000.000,88700000.000,107000000.000,84000000.000,89000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,26149808.000,21840944.000,21682141.000,-43808707.000,5233808.000,10355082.000,11588987.000,-14512348.000,2000000.000,3800000.000,4100000.000,-2700000.000,6800000.000,13500000.000,13700000.000,-15300000.000,6100000.000,9000000.000,32500000.000,-33500000.000,18500000.000,19200000.000,20700000.000,-34600000.000,20400000.000,21400000.000
AssetImpairmentCharges,118000000.000,,,,22152000.000,,,,9300000.000,,,,0.000,,,,,,,,17400000.000,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,-2030000.000,,,,-2437000.000,,,,2000000.000,,,,-84300000.000,,,,-77100000.000,,,,-381800000.000,,,,227000000.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,-1346000.000,,,,351000.000,,,,-900000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,3694000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,1183000.000,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,-96744000.000,-9477000.000,-11209000.000,-24916000.000,-11070000.000,39285000.000,649000.000,140087000.000,33200000.000,12500000.000,33700000.000,91700000.000,8600000.000,900000.000,1500000.000,37700000.000,19000000.000,-29300000.000,226200000.000,83700000.000,36200000.000,-35900000.000,25000000.000,12500000.000,39000000.000,-13000000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountContingentAssetsAndLiabilitiesRecognizedLiability,99535000.000,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,17700000.000,,,12433000.000,,,,-33200000.000,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,8600000.000,,,,19000000.000,,,,33000000.000,,,,39000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,135864000.000,,,,,,,,,,,,,,,,,,,,-434800000.000,,,,-897000000.000,
ComprehensiveIncomeNetOfTax,242288000.000,263469000.000,,,441994000.000,356335000.000,379270000.000,291171000.000,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-504000.000,-190000.000,,,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,241784000.000,263279000.000,410112000.000,413762000.000,441994000.000,356335000.000,379270000.000,291171000.000,456600000.000,531900000.000,396200000.000,208900000.000,325600000.000,621600000.000,897300000.000,,985900000.000,232500000.000,-453000000.000,,284500000.000,597700000.000,65500000.000,,932000000.000,888000000.000
CostOfGoodsAndServicesSold,127268000.000,126443000.000,,,,,,,,,,,,,,,,,,,,,,,,
CostOfGoodsSold,,,94645000.000,,72520000.000,71852000.000,74622000.000,80130000.000,80500000.000,80900000.000,86200000.000,92800000.000,86100000.000,98900000.000,97700000.000,103200000.000,104000000.000,100800000.000,109900000.000,105400000.000,105900000.000,110900000.000,107700000.000,113500000.000,113000000.000,111000000.000
CostsAndExpenses,837313000.000,864216000.000,818622000.000,879166000.000,791032000.000,925410000.000,917667000.000,1126162000.000,1000800000.000,1035300000.000,1218800000.000,1430100000.000,1368200000.000,1113800000.000,1335600000.000,1333800000.000,1221800000.000,1862000000.000,2254500000.000,1663100000.000,1510100000.000,1930600000.000,2571300000.000,2050600000.000,1849000000.000,1960000000.000
DeferredIncomeTaxExpenseBenefit,-64914000.000,,,,-166490000.000,,,,-53100000.000,,,,-80400000.000,,,,-106600000.000,,,,-43400000.000,,,,-80000000.000,
Depreciation,17281000.000,,,,18574000.000,,,,23200000.000,,,,25500000.000,,,,28100000.000,,,,29200000.000,,,,32000000.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,,,,,,,,69200000.000,,,,-21300000.000,,,,-7000000.000,
