,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,8851346.000,,,,10080000.000,,,,11345000.000,,,,12445000.000,,,,13855000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,443745.000,410676.000,289599.000,247693.000,366141.000,139184.000,63576.000,-679594.000,-910940.000,-1057000.000,-1139000.000,-895000.000,-743000.000,-378000.000,-100000.000,-300000.000,-70000.000,-251000.000,-12000.000,54000.000,75000.000,-928000.000,-801000.000
AdditionalPaidInCapital,17296309.000,17304031.000,17367403.000,17635165.000,17732913.000,17873560.000,18168428.000,18222907.000,18275729.000,45881000.000,46160000.000,46193000.000,46215000.000,46416000.000,46640000.000,46702000.000,46755000.000,46809000.000,46907000.000,47007000.000,47107000.000,47377000.000,47511000.000
AssetBackedSecuritiesAtCarryingValue,,,,,156602061.000,154756678.000,150142675.000,148953292.000,137269442.000,129727000.000,119381000.000,114410000.000,115178000.000,121234000.000,115915000.000,119224000.000,127728000.000,139360000.000,146582000.000,143050000.000,142279000.000,157830000.000,157534000.000
Assets,905774797.000,968689775.000,983479723.000,968591504.000,981913977.000,981639212.000,969189719.000,980102340.000,992903655.000,1023824000.000,1016938000.000,1034707000.000,1042481000.000,1082878000.000,1089171000.000,1126736000.000,1111976000.000,1143332000.000,1176913000.000,1233401000.000,1281874000.000,1334257000.000,1356073000.000
AssetsFairValueDisclosureRecurring,,,,,,,,54103851.000,50869490.000,,,,,,,,,,,,,,
AvailableForSaleSecurities,29324105.000,44160678.000,41827612.000,34147730.000,36578992.000,47205663.000,44552200.000,54103851.000,50869490.000,48247000.000,43446000.000,41905000.000,43378000.000,41939000.000,40435000.000,38378000.000,38989000.000,35116000.000,36636000.000,39837000.000,43885000.000,53033000.000,57042000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,143000.000,291000.000,290000.000,292000.000,45000.000,53000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,557000.000,311000.000,202000.000,168000.000,1577000.000,1375000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,35782570.000,46755861.000,44219702.000,,,,,,,,,,,35530000.000,36656000.000,39749000.000,43761000.000,54565000.000,58364000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,,,,,,,,,,,,,35077000.000,,,,52996000.000,
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,,,,,,,,,,,,,,,35493000.000,,,,54528000.000,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,36578992.000,47205663.000,44552200.000,54103851.000,50869490.000,48247000.000,43446000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,936.000,118802.000,180029.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,797358.000,568604.000,512527.000,,,,,,,,,,,,,,,,
BankOwnedLifeInsurance,17771896.000,17934919.000,18098085.000,18257291.000,18574378.000,18730580.000,18882013.000,19039007.000,19195355.000,19350000.000,19501000.000,19653000.000,26813000.000,27021000.000,27226000.000,27432000.000,27637000.000,27836000.000,28032000.000,28230000.000,28429000.000,28625000.000,28817000.000
BuildingsAndImprovementsGross,,,,,,16148785.000,,,,16964000.000,,,,18286000.000,,,,19737000.000,,,,22586000.000,
Capital,,,,,,,,,,,,,,,1065379000.000,1085573000.000,1106081000.000,1118843000.000,1156440000.000,1211618000.000,1256792000.000,1300445000.000,1340046000.000
CapitalRequiredForCapitalAdequacy,,,,,,,,,,67561000.000,67814000.000,69819000.000,70351000.000,72314000.000,,,,,,,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,,,,0.080,0.080,0.080,0.080,0.080,,,,,,,,,
CapitalToRiskWeightedAssets,,,,,,,,,,0.156,0.158,0.154,0.154,0.152,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,13986589.000,27720691.000,19118189.000,11763877.000,26194995.000,11295655.000,16546503.000,15575718.000,26896505.000,24519000.000,16176000.000,11418000.000,13067000.000,21373000.000,11439000.000,41932000.000,14082000.000,11139000.000,10158000.000,13023000.000,14363000.000,11263000.000,10788000.000
