,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,421596000.000,404845000.000,367582000.000,390549000.000,406438000.000,429882000.000,440830000.000,435736000.000,259473000.000,239552000.000,256418000.000,268828000.000,246892000.000,247000000.000,249218000.000
AccountsReceivableNetCurrent,483907000.000,493593000.000,489473000.000,500375000.000,472649000.000,542693000.000,553804000.000,504795000.000,505196000.000,523675000.000,530761000.000,495447000.000,453576000.000,456254000.000,454871000.000
AccruedLiabilitiesCurrent,299719000.000,251850000.000,257435000.000,276809000.000,279472000.000,291388000.000,293887000.000,281432000.000,241950000.000,259081000.000,279085000.000,263904000.000,260464000.000,265831000.000,261132000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,612878000.000,,,,603691000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,62542000.000,12055000.000,6502000.000,-16493000.000,-42206000.000,-28429000.000,-19200000.000,-47439000.000,-47891000.000,-28302000.000,-22800000.000,-11449000.000,-11698000.000,-46515000.000,-67641000.000
AdditionalPaidInCapital,1130305000.000,1131582000.000,1132008000.000,1133417000.000,1134332000.000,1135785000.000,1136544000.000,1139030000.000,1139886000.000,1140744000.000,1141600000.000,1139850000.000,1140090000.000,1140341000.000,1140602000.000
AdvancesToAffiliate,,,,,1005000.000,1043000.000,1005000.000,1005000.000,,,,0.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,20100000.000,,,,19500000.000,,,
Assets,2226586000.000,2098481000.000,2123407000.000,2194986000.000,2057295000.000,2117780000.000,2146682000.000,2004430000.000,1995758000.000,2099983000.000,2114460000.000,2032788000.000,1973862000.000,1939210000.000,1920559000.000
AssetsCurrent,1268851000.000,1191294000.000,1160288000.000,1187854000.000,1151735000.000,1196253000.000,1218622000.000,1142091000.000,1118848000.000,1190150000.000,1209080000.000,1146589000.000,1107005000.000,1128978000.000,1056530000.000
BorrowedFunds,,,,,773200000.000,793700000.000,810422000.000,776000000.000,219338000.000,311500000.000,308500000.000,308000000.000,335100000.000,434500000.000,500900000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,3116000.000,,,,6142000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,844000.000,,,,2567000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,29000.000,,,,568000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,42000.000,,,,798000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,40000.000,,,,777000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,2161000.000,,,,775000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,0.000,,,,657000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,151000.000,,,,71000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,2965000.000,,,,6071000.000,,,
CapitalizedComputerSoftwareNet,,,,,1654000.000,2365000.000,2553000.000,3993000.000,3725000.000,3494000.000,3129000.000,3864000.000,3624000.000,3182000.000,2791000.000
CashAndCashEquivalentsAtCarryingValue,130856000.000,84832000.000,102668000.000,155368000.000,130091000.000,74281000.000,80015000.000,104289000.000,71755000.000,83444000.000,88336000.000,103711000.000,53597000.000,73148000.000,54979000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000.000,200000.000,200000.000,200000000.000,200000.000,200000000.000,200000000.000,,200000.000,200000000.000,200000000.000,200000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,77915.000,78089.000,78128.000,78351000.000,78369.000,79290000.000,79298000.000,,79344.000,79084000.000,79082000.000,79083.000,79078000.000,79078000.000,78000000.000
CommonStockSharesOutstanding,77915.000,78089.000,78128.000,78351000.000,78351.000,78351000.000,79298000.000,,79344.000,79084000.000,79082000.000,79083.000,79078000.000,79078000.000,78000000.000
CommonStockValue,779000.000,781000.000,781000.000,783000.000,784000.000,793000.000,793000.000,793000.000,793000.000,791000.000,791000.000,791000.000,791000.000,791000.000,780000.000
ConvertibleSubordinatedDebt,,,,,,,,55750000.000,,,,,,,
DebtAndCapitalLeaseObligations,,,,,17137000.000,16052000.000,15686000.000,20457000.000,20574000.000,20272000.000,19628000.000,19294000.000,18899000.000,15018000.000,13780000.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,,,0.010,,0.010,0.010,0.010,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.090,,,,,,,,
DebtorInPossessionFinancingAmountArranged,,,,,,,,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,535000000.000,535000000.000
DebtorInPossessionFinancingBorrowingsOutstanding,,,,,,,,,179625000.000,284625000.000,284625000.000,284625000.000,299692000.000,414804000.000,484435000.000
DeferredFinanceCostsNet,,,,,19268000.000,18201000.000,17143000.000,16080000.000,24382000.000,28575000.000,21851000.000,14773000.000,7745000.000,107000.000,6336000.000
DeferredIncomeTaxLiabilities,,,,,,,,49779000.000,,,,45292000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,93443000.000,,,,103308000.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,11470000.000,,,,16339000.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,107865000.000,,,,116736000.000,,,
DeferredTaxAssetsNet,,,,,,,,143222000.000,,,,148600000.000,,,
DeferredTaxAssetsNetCurrent,31485000.000,30152000.000,30034000.000,30804000.000,10149000.000,10500000.000,10368000.000,11470000.000,10928000.000,11223000.000,11498000.000,16339000.000,16833000.000,15743000.000,14741000.000
DeferredTaxAssetsNetNoncurrent,85926000.000,78601000.000,149320000.000,174601000.000,92813000.000,91691000.000,97753000.000,107865000.000,113147000.000,119504000.000,121559000.000,116736000.000,114634000.000,96083000.000,86587000.000
DeferredTaxAssetsOther,,,,,,,,11837000.000,,,,43157000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,66709000.000,,,,59984000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsContingencies,,,,,,,,9235000.000,,,,9014000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,,8281000.000,,,,8159000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,242735000.000,,,,286931000.000,,,
DeferredTaxLiabilitiesCurrent,,,,,,,,8721000.000,8940000.000,8519000.000,8448000.000,4435000.000,4373000.000,3806000.000,3130000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,38552000.000,,,,38373000.000,,,
DeferredTaxLiabilitiesNoncurrent,18271000.000,9823000.000,8125000.000,17158000.000,9363000.000,12511000.000,14671000.000,17171000.000,17587000.000,21788000.000,22805000.000,25332000.000,24882000.000,17809000.000,13862000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,11151000.000,,,,6002000.000,,,
DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,,,,,,,,76000.000,,,,917000.000,,,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,,,,,9049000.000,11127000.000,13005000.000,17655000.000,19251000.000,22187000.000,25066000.000,14941000.000,16917000.000,17719000.000,18637000.000
DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,8200000.000,16600000.000,21500000.000,,4000000.000,8700000.000,13700000.000,,,,
DepositAssets,,,,,4545000.000,4613000.000,4271000.000,3885000.000,3953000.000,4144000.000,4340000.000,4040000.000,3747000.000,3537000.000,68306000.000
