,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,,,,,,95000.000,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,969000.000,,,,1169000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,1759000.000,,,,1913000.000,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,,,5000.000,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,1900000.000,,,,,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,,,,117000.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,1269000.000,,,,1396000.000,,,,1543000.000,,,,1698000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,1050000.000,,37211000.000,,40921000.000,,31569000.000,34378000.000,34596000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,4309000.000,,,,-21762000.000,,,,667000.000,,,,9244000.000,,
ComprehensiveIncomeNetOfTax,-3802000.000,-8167000.000,-11767000.000,-10931000.000,-21594000.000,-17651000.000,-15670000.000,-16416000.000,-24925000.000,-28242000.000,-13073000.000,-9670000.000,54642000.000,-22527000.000,-20975000.000,-24218000.000,-22624000.000,-25021000.000,-28604000.000,-23362000.000,-35353000.000
ConversionOfStockSharesConverted1,,,,2720.812,,,,,,,,,,,,,,,,,
CostMethodInvestmentsRealizedGains,,,,,,,,,,,,,,,,,,,,,500000.000
CostOfRevenue,6266000.000,5291000.000,6539000.000,7909000.000,8624000.000,7006000.000,10658000.000,13110000.000,10756000.000,11441000.000,12177000.000,13098000.000,12140000.000,6977000.000,6212000.000,5663000.000,5847000.000,5444000.000,8845000.000,9026000.000,7432000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,,,,,,,,,,,,,,,,,,1500000.000,0.000,0.000
DepreciationDepletionAndAmortization,,,1146000.000,,,,1103000.000,,,,876000.000,,,,473000.000,,,,475000.000,,
EarningsPerShareBasic,,,,,,,,,,,,,0.420,,-0.150,-0.170,-0.160,-0.170,-0.200,-0.140,-0.210
EarningsPerShareBasicAndDiluted,,,-0.130,-0.100,-0.190,-0.150,-0.130,-0.130,-0.200,-0.230,-0.210,-0.060,,,,,,,,,
EarningsPerShareDiluted,,,,,,,,,,,,,0.370,,-0.150,-0.170,-0.160,-0.170,-0.200,-0.140,-0.210
EntityWideRevenueMajorCustomerPercentage,,,0.888,0.808,0.805,-1.626,0.834,,,,,,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,0.000,,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,0.500,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,,,,,,,,,,,,,200000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,,,,,,,,,,,,,,,,,,10000000.000,,
FairValueOptionChangesInFairValueGainLoss1,,,,,,,,,,,,,,,,,,,-200000.000,-600000.000,-1300000.000
GeneralAndAdministrativeExpense,3782000.000,3226000.000,4780000.000,4610000.000,5001000.000,5233000.000,5179000.000,5472000.000,5405000.000,5851000.000,6799000.000,8078000.000,8187000.000,8369000.000,7358000.000,9938000.000,8406000.000,10565000.000,7862000.000,8834000.000,11714000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,-10931000.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.060,-0.110,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,-1593000.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,-962000.000,,,,-54000.000,,,,2743000.000,,,,-3352000.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,-8581000.000,,,,571000.000,,,,7197000.000,,,,-5364000.000,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,953000.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredCompensation,,,1642000.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,,-12138000.000,,,,6121000.000,,,,-639000.000,,,,1734000.000,,,,-4676000.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,547000.000,,,,1210000.000,,,,1257000.000,,,,1521000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,36000.000,,,,109000.000,,,,85000.000,,,,23000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-379000.000,,,,-323000.000,,,,888000.000,,,,426000.000,,,,-2522000.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,,,,,5392000.000,,,,0.000,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,,,,,18762000.000,,,,0.000,,,,
InterestExpense,3836000.000,2678000.000,2759000.000,2860000.000,2837000.000,2802000.000,2383000.000,2428000.000,2435000.000,2470000.000,2509000.000,2545000.000,2577000.000,2616000.000,2656000.000,2693000.000,2743000.000,2782000.000,2979000.000,3107000.000,3095000.000
InterestExpenseDebt,,,,,,,2383000.000,2428000.000,2435000.000,2470000.000,2509000.000,2545000.000,2577000.000,2616000.000,2656000.000,2693000.000,2743000.000,2782000.000,2979000.000,3107000.000,3095000.000
InterestOnConvertibleDebtNetOfTax,,,,,,,,,,,,,2449000.000,,,,0.000,,,,
InterestPaid,,,1735000.000,,,,124000.000,,,,121000.000,,,,121000.000,,,,130000.000,,
InvestmentIncomeInterest,3000.000,8000.000,11000.000,12000.000,18000.000,14000.000,16000.000,23000.000,22000.000,16000.000,13000.000,8000.000,15000.000,32000.000,40000.000,51000.000,76000.000,76000.000,70000.000,212000.000,228000.000
MarketableSecuritiesRealizedGainLoss,,,,,,,,,,,,,6402000.000,,,,0.000,,,,
MarketableSecuritiesUnrealizedGainLoss,1000.000,1000.000,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,-6745000.000,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,361000.000,,,,16267000.000,,,,45000.000,,,,664000.000,,,,22382000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,361000.000,,,,16267000.000,,,,45000.000,,,,664000.000,,,,22382000.000,,
NetCashProvidedByUsedInInvestingActivities,,,14264000.000,,,,-10846000.000,,,,-3038000.000,,,,19207000.000,,,,1467000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,14264000.000,,,,-10846000.000,,,,-3038000.000,,,,19207000.000,,,,1467000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-21370000.000,,,,-1112000.000,,,,-18769000.000,,,,-19204000.000,,,,-14605000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-21370000.000,,,,-1112000.000,,,,-18769000.000,,,,-19204000.000,,,,-14605000.000,,
NetIncomeLoss,-3803000.000,-8168000.000,-11768000.000,-10900000.000,-21594000.000,-17680000.000,-15680000.000,-16408000.000,-24932000.000,-28237000.000,-27593000.000,-8611000.000,58307000.000,-12734000.000,-20987000.000,-24164000.000,-22675000.000,,,-23301000.000,-35317000.000
NetIncomeLossAttributableToParentDiluted,,,,,,,,,,,,,60756000.000,,,,-22675000.000,,-28608000.000,-23301000.000,-35317000.000
NonoperatingIncomeExpense,,,,,,,,-2405000.000,-2413000.000,,,-2537000.000,3840000.000,,-2616000.000,-2642000.000,-2667000.000,-2706000.000,-4609000.000,-3495000.000,-3382000.000
OperatingExpenses,23198000.000,24611000.000,24853000.000,26460000.000,28730000.000,29079000.000,27541000.000,28069000.000,30292000.000,31794000.000,31166000.000,32993000.000,32144000.000,33964000.000,34568000.000,56952000.000,63055000.000,65513000.000,63270000.000,64329000.000,65215000.000
OperatingIncomeLoss,30000.000,-5498000.000,-9020000.000,-8083000.000,-18775000.000,-3664000.000,-13313000.000,-14003000.000,-22519000.000,-25783000.000,-25097000.000,-6074000.000,54467000.000,-20003000.000,-18371000.000,-21522000.000,-20008000.000,-22308000.000,-23999000.000,-19806000.000,-31935000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,1000.000,0.000,0.000,-2000.000,10000.000,-8000.000,7000.000,-5000.000,14520000.000,-1059000.000,-3665000.000,-9793000.000,12000.000,-54000.000,51000.000,-7000.000,4000.000,-61000.000,-36000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,1000.000,,,,10000.000,,,,14520000.000,,,,12000.000,,,,4000.000,,
OtherExpenses,3833000.000,2670000.000,2748000.000,2848000.000,2819000.000,13985000.000,2367000.000,,,,2496000.000,,,,,,,,,,
PaymentsOfDebtIssuanceCosts,,,,,,,95000.000,,,,0.000,,,,,,,,,,
PaymentsOfFinancingCosts,,,,,,,,,,,,,,,,,,,117000.000,,
PaymentsOfStockIssuanceCosts,,,,,,,470000.000,,,,5000.000,,,,0.000,,,,331000.000,,
PaymentsToAcquireAvailableForSaleSecurities,,,12416000.000,,,,29408000.000,,,,28272000.000,,,,41331000.000,,,,46182000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,804000.000,,,,198000.000,,,,483000.000,,,,411000.000,,,,1046000.000,,
ProceedsFromIssuanceOfCommonStock,,,,70900000.000,,,15411000.000,,,,0.000,,,,,,,,12572000.000,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,361000.000,,,,1421000.000,,,,50000.000,,,,664000.000,,,,258000.000,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,27484000.000,,,,18760000.000,,,,25717000.000,,,,60949000.000,,,,48695000.000,,
ProceedsFromShortTermDebt,,,,,,,,,,,,,,,,,,,10000000.000,,
ResearchAndDevelopmentExpense,13150000.000,16094000.000,13534000.000,13941000.000,15105000.000,16840000.000,11704000.000,9487000.000,14131000.000,14502000.000,12190000.000,11817000.000,11817000.000,18618000.000,20998000.000,41351000.000,48802000.000,49504000.000,46563000.000,46469000.000,46069000.000
