,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccruedLiabilitiesCurrentAndNoncurrent,17514000.000,13509000.000,12788000.000,18977000.000,15044000.000,14094000.000,19308000.000,16885000.000,16477000.000,14293000.000,14946000.000,14740000.000,14260000.000,12963000.000,14548000.000,13579000.000,13548000.000,12901000.000,13339000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,30108000.000,,,,29196000.000,,,,28584000.000,,,,28578000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,2659000.000,2394000.000,1987000.000,1529000.000,-1385000.000,-2905000.000,-2726000.000,-2243000.000,-1423000.000,-1618000.000,-805000.000,360000.000,-244000.000,412000.000,-601000.000,691000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-2930000.000,-1982000.000,-1834000.000,-1687000.000,-954000.000,-891000.000,-788000.000,-685000.000,-629000.000,-527000.000,-463000.000,-404000.000,-351000.000,-292000.000,-206000.000,-158000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,1351000.000,1351000.000,1351000.000,1351000.000,1946000.000,1946000.000,1946000.000,1946000.000,1402000.000,1402000.000,1402000.000,1402000.000,1087000.000,1087000.000,1087000.000,1087000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1895000.000,-1424000.000,-714000.000,-1622000.000,-939000.000,-1198000.000,-1509000.000,-4285000.000,-5742000.000,-5460000.000,-4874000.000,-3454000.000,-3547000.000,-2670000.000,-1446000.000,-1682000.000,-967000.000,-1894000.000,-554000.000
AdditionalPaidInCapitalCommonStock,45210000.000,45276000.000,45504000.000,45673000.000,45843000.000,45961000.000,46028000.000,46096000.000,46155000.000,46135000.000,46176000.000,46218000.000,46246000.000,46287000.000,46320000.000,46320000.000,46373000.000,46413000.000,46590000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,18942000.000,13439000.000,18719000.000,12708000.000,18624000.000,14935000.000,18269000.000,12595000.000,17039000.000,15022000.000,19158000.000,13683000.000,18440000.000,12435000.000,20418000.000,14197000.000,16576000.000,11663000.000,17564000.000
Assets,1190800000.000,1226991000.000,1196126000.000,1192591000.000,1153426000.000,1220423000.000,1197172000.000,1217512000.000,1250605000.000,1254358000.000,1258244000.000,1274729000.000,1257298000.000,1263013000.000,1138366000.000,1185377000.000,1171560000.000,1171885000.000,1141877000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,-997000.000,-1113000.000,-1295000.000,,-1192000.000,351000.000,1397000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,350914000.000,326571000.000,290725000.000,160011000.000,158840000.000,153145000.000,153685000.000,146877000.000
AvailableForSaleSecurities,263999000.000,316330000.000,337912000.000,373246000.000,315094000.000,354512000.000,419195000.000,424481000.000,385421000.000,396468000.000,388815000.000,348878000.000,324221000.000,289686000.000,160951000.000,158806000.000,154170000.000,153075000.000,148353000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,-1261000.000,,,,662000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,-3557000.000,-3607000.000,-2412000.000,-715000.000,1056000.000,-527000.000,1321000.000,282000.000
AvailableForSaleSecuritiesAmortizedCost,,,,368965000.000,311242000.000,351315000.000,416737000.000,426724000.000,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,3267000.000,3178000.000,2214000.000,647000.000,833000.000,485000.000,693000.000,260000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,3557000.000,3607000.000,2412000.000,715000.000,1056000.000,527000.000,1321000.000,282000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,99901000.000,59689000.000,102982000.000,189544000.000,291419000.000,288321000.000,302305000.000,294554000.000,225285000.000,228101000.000,175001000.000,63462000.000,83107000.000,44011000.000,105314000.000,41419000.000
