,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,96046000.000,90705000.000,91900000.000,88663000.000,91363000.000,75745000.000
AccountsReceivableNetCurrent,123279000.000,120998000.000,111172000.000,116713000.000,113294000.000,96873000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,38712000.000,41704000.000,49556000.000,52826000.000,55573000.000,58260000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1045000.000,-9670000.000,-11781000.000,-7060000.000,-12676000.000,-12194000.000
AdditionalPaidInCapital,183260000.000,183403000.000,182942000.000,183068000.000,243302000.000,243414000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2499000.000,2504000.000,2510000.000,2381000.000,2872000.000,2837000.000
Assets,1035279000.000,947578000.000,846609000.000,572892000.000,542318000.000,511437000.000
AssetsCurrent,313978000.000,277719000.000,245033000.000,236967000.000,218928000.000,181575000.000
AssetsFairValueDisclosure,,,,,-258000.000,
AssetsHeldForSaleCurrent,,,0.000,,,24313000.000
AssetsNoncurrent,721301000.000,669859000.000,601576000.000,335925000.000,323390000.000,329862000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,87400000.000,87400000.000
CashAndCashEquivalentsAtCarryingValue,97383000.000,69201000.000,54333000.000,46573000.000,30713000.000,10128000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,97383000.000,69201000.000,54333000.000,46573000.000,30713000.000,10532000.000
CashEquivalentsAtCarryingValue,,,,,500000.000,
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,63277321.000,63277321.000,63277321.000,63277321.000,3163866.000,3163866.000
CommonStockSharesOutstanding,56133764.000,56133764.000,56133764.000,56133764.000,2806688.000,2806688.000
CommonStockValue,63277000.000,63277000.000,63277000.000,63277000.000,3164000.000,3164000.000
DeferredTaxAssetsNetNoncurrent,27844000.000,27189000.000,22086000.000,14940000.000,13657000.000,13506000.000
DeferredTaxLiabilitiesNoncurrent,14458000.000,13878000.000,13702000.000,12282000.000,11992000.000,12123000.000
DerivativeAssets,,,,,1674000.000,
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,,1988000.000,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,0.000,8851000.000,0.000,,,-404000.000
Goodwill,73527000.000,68137000.000,67094000.000,68828000.000,65518000.000,65768000.000
IntangibleAssetsNetExcludingGoodwill,14405000.000,12478000.000,10193000.000,10011000.000,8896000.000,8467000.000
InventoryNet,38942000.000,36076000.000,37757000.000,31182000.000,37143000.000,28614000.000
