,2012-02-29,2013-02-28
AllocatedShareBasedCompensationExpense,,600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,318000.000,400000.000
CapitalExpendituresIncurredButNotYetPaid,854000.000,1112000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-7428000.000,9307000.000
ComprehensiveIncomeNetOfTax,26883000.000,8640000.000
CostOfGoodsAndServicesSold,103066000.000,92493000.000
CurrentFederalTaxExpenseBenefit,,-85000.000
CurrentForeignTaxExpenseBenefit,,64000.000
CurrentIncomeTaxExpenseBenefit,,-147000.000
CurrentStateAndLocalTaxExpenseBenefit,,-126000.000
DeferredFederalIncomeTaxExpenseBenefit,,4091000.000
DeferredForeignIncomeTaxExpenseBenefit,,-12000.000
DeferredIncomeTaxExpenseBenefit,-14824000.000,3762000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-317000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.066
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,100000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,,100000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,,100000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,,100000.000
DefinedContributionPlanCostRecognized,,600000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.060
DepreciationAmortizationAndAccretionNet,4906000.000,4670000.000
EarningsPerShareBasic,2.510,0.870
EarningsPerShareDiluted,2.490,0.860
EffectOfExchangeRateOnCashAndCashEquivalents,-52000.000,-9000.000
EntityWideRevenueMajorCustomerPercentage,,1.000
EquityMethodInvestmentDividendsOrDistributions,586000.000,501000.000
GainLossOnSaleOfPropertyPlantEquipment,,3216000.000
GainsLossesOnSalesOfAssets,,3216000.000
GrossProfit,33668000.000,28514000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,12282000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,12609000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,327000.000
IncomeLossFromEquityMethodInvestments,503000.000,270000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,270000.000
IncomeTaxExpenseBenefit,-14916000.000,3615000.000
IncomeTaxExpenseBenefitContinuingOperations,,3615000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,-41000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,4413000.000
IncomeTaxReconciliationOtherReconcilingItems,,-181000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,172000.000
IncomeTaxReconciliationTaxContingencies,,-562000.000
IncomeTaxReconciliationTaxCreditsInvestment,,80000.000
IncomeTaxReconciliationTaxCreditsResearch,,106000.000
IncomeTaxesPaidNet,356000.000,1746000.000
IncreaseDecreaseInAccountsPayable,-1725000.000,-2542000.000
IncreaseDecreaseInAccruedLiabilities,-280000.000,174000.000
IncreaseDecreaseInIncomeTaxesReceivable,-121000.000,1241000.000
IncreaseDecreaseInInventories,-98000.000,4248000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-1455000.000,2272000.000
IncreaseDecreaseInPrepaidExpense,248000.000,-125000.000
IncreaseDecreaseInReceivables,-2390000.000,-2280000.000
IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,,19000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,108000.000
InterestAndDividendIncomeOperating,,46000.000
InterestExpense,,32000.000
InterestIncomeExpenseNet,-48000.000,14000.000
InterestPaid,35000.000,33000.000
LeaseAndRentalExpense,,1700000.000
NetCashProvidedByUsedInFinancingActivities,-17511000.000,-2326000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-17511000.000,-2326000.000
NetCashProvidedByUsedInInvestingActivities,-9194000.000,4283000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-9194000.000,4283000.000
NetCashProvidedByUsedInOperatingActivities,19329000.000,7359000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,19329000.000,7359000.000
NetIncomeLoss,28467000.000,8994000.000
NonoperatingIncomeExpense,1583000.000,903000.000
OperatingIncomeLoss,11968000.000,11706000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-1290000.000,
OtherComprehensiveIncomeDefinedBenefitPlansTax,795000.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-294000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-582000.000
OtherComprehensiveIncomeLossNetOfTax,,-354000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-1584000.000,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,-228000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,141000.000
OtherNoncashIncomeExpense,1916000.000,
OtherNonoperatingIncomeExpense,21000.000,-29000.000
PaymentsForRepurchaseOfCommonStock,17649000.000,2333000.000
PaymentsToAcquirePropertyPlantAndEquipment,9194000.000,4897000.000
ProceedsFromIssuanceOfCommonStock,138000.000,7000.000
ProceedsFromSaleOfProductiveAssets,,9180000.000
RentalIncomeNonoperating,1107000.000,648000.000
ResearchAndDevelopmentExpense,,4100000.000
RestructuringCharges,583000.000,
RestructuringReserveSettledWithCash,,235000.000
Revenues,136734000.000,121007000.000
SalesRevenueNet,136734000.000,121007000.000
SellingGeneralAndAdministrativeExpense,21117000.000,20024000.000
ShareBasedCompensation,299000.000,642000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.588
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.007
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,4.240
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,11.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,8.750
TreasuryStockSharesAcquired,,283000.000
TreasuryStockValueAcquiredCostMethod,,2233000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,200000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,400000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,91000.000,127000.000
WeightedAverageNumberOfDilutedSharesOutstanding,11441000.000,10425000.000
WeightedAverageNumberOfSharesOutstandingBasic,11350000.000,10298000.000
