,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,17960.000,10108.000,5025.000,17328.000
AccountsReceivableNet,,,7654.000,
AccountsReceivableNetCurrent,1436.000,1067.000,2878.000,11808.000
AccruedProfessionalFeesCurrent,39230.000,16120.000,5336.000,9464.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,58644.000,62680.000,63514.000,70594.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7301.000,-13548.000,-38420.000,-34078.000
AdditionalPaidInCapital,279296.000,287381.000,757322.000,1395426.000
Assets,795574.000,610279.000,922229.000,841526.000
AssetsCurrent,744139.000,552491.000,837369.000,760049.000
AssetsNoncurrent,51435.000,57788.000,84860.000,81477.000
Capital,20334.000,,,
CashAndCashEquivalentsAtCarryingValue,698269.000,500597.000,782963.000,678884.000
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000
CommonStockSharesAuthorized,,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,,203352600.000,203940100.000,206904600.000
CommonStockSharesOutstanding,,203352600.000,203940100.000,206904600.000
CommonStockValue,,20335.000,20394.000,20690.000
ConvertibleLongTermNotesPayable,617400.000,638400.000,,
ConvertibleNotesPayableCurrent,,,638400.000,
DebtInstrumentConvertibleConversionPrice1,0.400,0.400,,0.100
DeferredTaxAssetsOperatingLossCarryforwards,,,404469.000,
DeferredTaxAssetsValuationAllowance,,,-404469.000,
DepositsAssets,452.000,452.000,452.000,4186.000
DueToOfficersOrStockholdersCurrent,29710.000,4605.000,18685.000,18940.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,-675.000,839.000,687.000,855.000
IncomeTaxesReceivable,893.000,870.000,803.000,813.000
IndefiniteLivedTrademarks,3389.000,3357.000,10542.000,11581.000
IntangibleAssetsNetExcludingGoodwill,2714.000,2518.000,9855.000,10726.000
InventoryFinishedGoods,35780.000,28675.000,33582.000,51430.000
InventoryNet,35780.000,28675.000,33582.000,51430.000
Liabilities,724002.000,685662.000,719587.000,76550.000
LiabilitiesAndStockholdersEquity,795574.000,601279.000,922229.000,841526.000
LiabilitiesCurrent,106602.000,47262.000,704713.000,61895.000
MinorityInterest,32317.000,29966.000,32604.000,32502.000
OperatingLeasesFutureMinimumPaymentsDue,,,,12938.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,6206.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,6732.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,12530.000,12938.000
OperatingLossCarryforwardsValuationAllowance,,,41035.000,
OtherAccountsPayableAndAccruedLiabilities,58932.000,32549.000,39558.000,23642.000
OtherAccruedLiabilitiesCurrent,609.000,108.000,1922.000,1287.000
PreferredStockParOrStatedValuePerShare,,0.000,0.000,0.000
PreferredStockSharesAuthorized,,200000000.000,200000000.000,200000000.000
PrepaidExpenseAndOtherAssetsCurrent,7761.000,21282.000,17143.000,17114.000
PrepaidExpenseCurrent,7309.000,20830.000,16691.000,12928.000
PropertyPlantAndEquipmentGross,107365.000,117950.000,138519.000,141345.000
PropertyPlantAndEquipmentNet,48721.000,55270.000,75005.000,70751.000
RetainedEarningsAccumulatedDeficit,-253074.000,-399517.000,-569258.000,-649564.000
SharesIssuedPricePerShare,,,0.800,
StockholdersEquity,39255.000,-105349.000,170038.000,732474.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,71572.000,-84383.000,202642.000,764976.000
