,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,16157000.000,14012000.000,63292000.000,38558000.000,37522000.000,26816000.000,83880000.000,63385000.000,43494000.000,32852000.000,61296000.000,40158000.000,33766000.000,34566000.000,86266000.000,45063000.000,47817000.000,59980000.000,73959000.000,42312000.000,48775000.000,44439000.000
AccountsReceivableNetCurrent,49955000.000,50918000.000,102289000.000,77976000.000,85980000.000,69621000.000,143958000.000,126851000.000,92443000.000,90923000.000,131246000.000,98047000.000,102211000.000,97632000.000,171531000.000,141530000.000,133081000.000,147378000.000,163900000.000,111960000.000,126175000.000,133414000.000
AccruedIncomeTaxesCurrent,,,,233000.000,,,,,,,11586000.000,,,,,,,,4492000.000,,,
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,,,,,,,,,,,,1493000.000
AccruedSalesCommissionCurrent,,,,,,,8730000.000,6984000.000,5200000.000,3331000.000,7133000.000,4838000.000,4729000.000,3803000.000,5334000.000,4354000.000,3720000.000,2857000.000,3687000.000,1729000.000,3585000.000,7111000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,9518000.000,,,,11621000.000,,,,14047000.000,,,,8741000.000,,,
AdditionalPaidInCapitalCommonStock,62314000.000,63580000.000,66213000.000,66717000.000,67673000.000,68411000.000,70875000.000,72025000.000,72938000.000,112838000.000,111239000.000,110970000.000,111907000.000,112753000.000,115048000.000,116028000.000,117426000.000,118413000.000,114431000.000,114890000.000,115820000.000,116810000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,223000.000,,,,331000.000,,,,460000.000,,,,422000.000,,,
Assets,197558000.000,197588000.000,277951000.000,266505000.000,274929000.000,263398000.000,370507000.000,353138000.000,334842000.000,373169000.000,433108000.000,394907000.000,407519000.000,410357000.000,505991000.000,476376000.000,480633000.000,499179000.000,521797000.000,473156000.000,500862000.000,501538000.000
AssetsCurrent,143619000.000,143013000.000,200712000.000,186145000.000,190148000.000,180320000.000,260188000.000,243211000.000,223933000.000,263690000.000,318034000.000,279109000.000,292678000.000,296252000.000,365209000.000,337154000.000,343807000.000,359477000.000,380340000.000,334991000.000,360583000.000,359918000.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,2132000.000,2319000.000,1883000.000,1993000.000,3502000.000,3643000.000,3882000.000,4110000.000,4712000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,1902000.000,2385000.000,3674000.000,3278000.000,3000000.000,2616000.000,6700000.000,5857000.000,5105000.000,4857000.000,3369000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,5806000.000,5597000.000,4883000.000,4609000.000,10202000.000,9500000.000,8987000.000,8967000.000,8081000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,2319000.000,,,,3382000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,493000.000,,101000.000,98000.000,337000.000,141000.000,141000.000,174000.000,33000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,981000.000,493000.000,492000.000,492000.000,2238000.000,336000.000,333000.000,362000.000,112000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,1730000.000,929000.000,992000.000,1017000.000,3205000.000,2415000.000,2495000.000,2859000.000,2429000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,2132000.000,1793000.000,1808000.000,1889000.000,3641000.000,3226000.000,3323000.000,3815000.000,3533000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,108000.000,63000.000,,,141000.000,,,17000.000,14000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,416000.000,350000.000,306000.000,557000.000,480000.000,416000.000,395000.000,322000.000
