,2011-09-30,2013-09-30,2014-09-30,2015-09-30
AccretionExpense,,,,267597.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,19492.000,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,221200.000,,
AdjustmentsToAdditionalPaidInCapitalOther,184387.000,,,-787575.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,-718000.000,,
AmortizationOfDebtDiscountPremium,,136841.000,416125.000,1350724.000
AmortizationOfFinancingCosts,,,,44013.000
AmortizationOfFinancingCostsAndDiscounts,,,,30999.000
AmortizationOfIntangibleAssets,36774.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1045661.000,,
BusinessDevelopment,,,431993.000,34124.000
CashAcquiredFromAcquisition,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-133244.000,51159.000,,
CashPeriodIncreaseDecrease,,,-38554.000,-2719.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,-618.000
ClosedBlockOperationsResultsBeforeIncomeTaxes,,,-1355506.000,
ConversionOfStockAmountIssued1,,0.000,,
ConversionOfStockSharesIssued1,,,,1875.000
CostOfGoodsSold,100203.000,117283.000,,
CostOfRevenue,,,158370.000,4271.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,500000.000
DebtConversionOriginalDebtAmount1,,214259.000,,1173971.000
DebtIssuanceCosts,,,,91016.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,950000.000
Depreciation,,2141.000,4476.000,47155.000
DepreciationDepletionAndAmortization,,,,47155.000
DepreciationExpense,19492.000,,,
DerivativeGainLossOnDerivativeNet,,-303973.000,,-1713094.000
EarningsPerShareBasicAndDiluted,,,-0.020,-0.040
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350
FairValueAssumptionsExpectedDividendRate,,,,0.000
FairValueInputsDiscountRate,,,,0.083
FilmCostsAmortizedInNextOperatingCycle,,,,8000.000
GainLossOnDerivativeInstrumentsNetPretax,,-303973.000,,
GainLossOnRepurchaseOfDebtInstrument,,118551.000,,
GainLossOnSaleOfDebtInvestments,,,,-21300.000
GainsLossesOnExtinguishmentOfDebt,,,,-21300.000
GeneralAndAdministrativeExpense,188041.000,442284.000,113614.000,891285.000
GrossProfit,93457.000,164726.000,185083.000,14340.000
IncomeLossFromContinuingOperations,,,-1488764.000,-6395782.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-454668.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-1702940.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.050,-0.030,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,-36567.000
IncomeTaxExpenseBenefit,0.000,0.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,640974.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,-2238524.000
IncomeTaxReconciliationNondeductibleExpenseAmortization,,,,16455.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,,269697.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,,,,3384.000
IncomeTaxReconciliationNondeductibleExpenseOther,,,,172083.000
IncomeTaxesPaid,0.000,0.000,0.000,
IncreaseDecreaseInAccountsPayable,,,,189197.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,141327.000,10089.000,
IncreaseDecreaseInAccruedLiabilities,,,,243122.000
IncreaseDecreaseInDeposits,23214.000,,,
IncreaseDecreaseInInventories,,244.000,-1487.000,
IncreaseDecreaseInOtherCurrentAssets,,0.000,,
IncreaseDecreaseInOtherCurrentLiabilities,-3383.000,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,0.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,-12568.000
IncreaseDecreaseInPrepaidExpense,,-257164.000,186868.000,
InterestAndDebtExpense,,,,10502.000
InterestExpense,-58044.000,191853.000,-462959.000,1748801.000
InterestExpenseLesseeAssetsUnderCapitalLease,,,,267597.000
InterestPaid,20000.000,0.000,0.000,
InterestPaidNet,,,,1200.000
InvestmentIncomeInterest,751.000,,,
LaborAndRelatedExpense,,551648.000,,
LegalFees,,,,3500.000
LoanRestructuringTrialModificationsAmount,,,,40517.000
NetCashProvidedByUsedInFinancingActivities,25000.000,543300.000,576921.000,1298123.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,25000.000,543300.000,576921.000,1298123.000
NetCashProvidedByUsedInInvestingActivities,-27725.000,-3000.000,-4919.000,-218841.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-27725.000,-3000.000,-4919.000,-218841.000
NetCashProvidedByUsedInOperatingActivities,-130519.000,-489141.000,-610556.000,-1081383.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-130519.000,-489141.000,-610556.000,-1081383.000
NetIncomeLoss,,-1702940.000,-1355506.000,-6432349.000
NonoperatingIncomeExpense,,,,-4731900.000
NotesIssued1,,,,275000.000
OperatingExpenses,490832.000,1490391.000,1673847.000,1678222.000
OperatingIncomeLoss,-397375.000,-1325665.000,,-1663882.000
OtherExpenses,0.000,377275.000,133258.000,
OtherIncome,-57293.000,,,
PaymentsForFilmCosts,,,,8000.000
PaymentsForProceedsFromProductiveAssets,,,,20576.000
PaymentsOfFinancingCosts,,,,91016.000
PaymentsToAcquireIntangibleAssets,,,,11500.000
PaymentsToAcquirePropertyPlantAndEquipment,,3000.000,,20571.000
ProceedsFromConvertibleDebt,,0.000,,1115276.000
ProceedsFromIssuanceOfLongTermDebt,,,,950000.000
ProceedsFromIssuanceOrSaleOfEquity,,250000.000,,
ProceedsFromNotesPayable,0.000,105000.000,,302000.000
ProceedsFromRelatedPartyDebt,0.000,201300.000,,
ProceedsFromRepaymentsOfBankOverdrafts,,0.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,0.000,,,
ProceedsFromWarrantExercises,0.000,,,
ProfessionalFees,283299.000,494318.000,982594.000,604756.000
ProfitLoss,-454668.000,,,
PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,-27725.000,,,
RepaymentsOfNotesPayable,,0.000,0.000,28137.000
RepaymentsOfRelatedPartyDebt,,13000.000,,
Revenues,193660.000,282009.000,343453.000,18611.000
SalariesAndWages,,,141170.000,100902.000
SalesRevenueNet,250953.000,282009.000,343453.000,18611.000
ShareBasedCompensation,,474301.000,,173924.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,4.480
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.010
StockIssuedDuringPeriodSharesAcquisitions,,,,10000000.000
StockIssuedDuringPeriodSharesNewIssues,125000.000,,,
StockIssuedDuringPeriodSharesOther,1125754.000,,,
StockIssuedDuringPeriodSharesReverseStockSplits,,,,659608217.000
StockIssuedDuringPeriodSharesShareBasedCompensation,250000.000,,,
StockIssuedDuringPeriodValueAcquisitions,,0.000,,0.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,1173971.000
StockIssuedDuringPeriodValueEmployeeBenefitPlan,,,,500000.000
StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,,,,25174.000
StockIssuedDuringPeriodValueIssuedForCash,,250000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,474301.000,,148750.000
StockIssuedDuringPeriodValueNewIssues,25000.000,,,
StockIssuedDuringPeriodValueOther,78617.000,255000.000,,121300.000
StockIssuedDuringPeriodValueShareBasedCompensation,55000.000,,,
StockRedeemedOrCalledDuringPeriodValue,,,,1.000
UnrealizedGainLossOnDerivatives,,-289942.000,,-1713094.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,144231408.000
WeightedAverageNumberOfSharesIssuedBasic,,,58648828.000,
WeightedAverageNumberOfSharesOutstandingBasic,8837394.000,58648828.000,,
