,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,,,,,,,,,,,,-2039000.000,,,,-1608000.000
AllocatedShareBasedCompensationExpense,,2500000.000,2364000.000,,2267000.000,2460000.000,2034000.000,1810000.000,2869000.000,2636000.000,2812000.000,3101000.000,7069000.000,7708000.000,8118000.000,8488000.000,13305000.000,13605000.000,14997000.000,17407000.000,20103000.000,19260000.000,17586000.000,15159000.000,20912000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,,,,,,,,,,7506000.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,135000.000,,,,275000.000,,,,298000.000,,,,396000.000
AmortizationOfLeasedAsset,,,,,,,,,,,,,,,,,1662000.000,,,,1672000.000,,,,1675000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,396000.000,,,,93000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16148000.000,,,,-9086000.000,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,-37761000.000,,3632000.000,-924000.000,-22535000.000,-32217000.000,-23360000.000,-16362000.000,-34501000.000,53906000.000,-9350000.000,6945000.000,-72144000.000,-67041000.000,-65467000.000,-67593000.000,7706000.000,22005000.000,3354000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-18179000.000,-28434000.000,,,,,,,,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,1561000.000,,,,1571000.000,,,,1841000.000,,,,1980000.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,,,,,,,,,1047000.000,,,,,,,
EarningsPerShareBasic,-0.200,-0.180,-0.270,-0.200,,,,,,,,,,,,,,0.300,,,,-0.470,0.060,,0.030
EarningsPerShareBasicAndDiluted,,,,,-0.240,-0.010,-0.370,-0.030,-0.020,-0.090,-0.210,-0.230,-0.270,-0.100,-0.230,0.270,-0.140,,-0.300,,-0.520,,,,
EarningsPerShareDiluted,-0.200,-0.180,-0.270,-0.200,,,,,,,,,,,,,,0.290,,,,-0.470,0.060,,0.030
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,,,,,,,,,,,,,,,,,-1438000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,,,,,,,,,,,,,,,,,,,,,,5035000.000
GainLossOnInvestments,-318000.000,34000.000,18000.000,4448000.000,17000.000,2000.000,,,1058000.000,840000.000,175000.000,305000.000,397000.000,-260000.000,538000.000,581000.000,0.000,1000.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,-4770000.000,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,3010000.000,2874000.000,3105000.000,3800000.000,2976000.000,3209000.000,3096000.000,3234000.000,3423000.000,3389000.000,3430000.000,4676000.000,4380000.000,4462000.000,4470000.000,6828000.000,7466000.000,7775000.000,8751000.000,13181000.000,10562000.000,9824000.000,10188000.000,18042000.000,
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,166000.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-26882000.000,,-23993000.000,-1207000.000,-38345000.000,-11042000.000,-1736000.000,-11307000.000,-29763000.000,-23752000.000,-33556000.000,-11200000.000,-25278000.000,15643000.000,-17506000.000,36437000.000,-35776000.000,-71061000.000,-62685000.000,-57086000.000,7351000.000,28798000.000,3468000.000
IncomeLossFromEquityMethodInvestments,-856000.000,-1033000.000,-386000.000,-1279000.000,-976000.000,-163000.000,,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,2000.000,9000.000,,,2000.000,,-706000.000,,,,,,,,,,-789000.000,789000.000,0.000,372000.000,232000.000,-231000.000,0.000,2933000.000,0.000
IncomeTaxExpenseBenefitIntraperiodTaxAllocation,,,,,,,,,-64000.000,-1181000.000,-5193000.000,524000.000,-2276000.000,881000.000,1398000.000,,,,,,,,,,
IncomeTaxesPaidNet,2000.000,,,,,,,,2000.000,,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,,-2646000.000,,,,-2695000.000,,,,-11417000.000,,,,472000.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,,2643000.000,,,,-6704000.000,,,,-1934000.000,,,,
IncreaseDecreaseInDeferredLiabilities,,,,,,,,,,,,,25000.000,,,,62000.000,,,,48000.000,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,-5742000.000,,,,-7841000.000,,,,-14849000.000,,,,81431000.000
IncreaseDecreaseInInventories,,,,,,,,,,,,,-496000.000,,,,549000.000,,,,-379000.000,,,,-688000.000
IncreaseDecreaseInOtherEmployeeRelatedLiabilities,,,,,,,,,,,,,-7840000.000,,,,-6891000.000,,,,-9728000.000,,,,-15919000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,,896000.000,,,,2451000.000,,,,2747000.000,,,,14077000.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,,,,,,,,,,3683000.000,,,,,,,
InterestExpense,3415000.000,3437000.000,4773000.000,5107000.000,5179000.000,5219000.000,5937000.000,4817000.000,4795000.000,4808000.000,4867000.000,4885000.000,4943000.000,4961000.000,4998000.000,7307000.000,9021000.000,9127000.000,9233000.000,9351000.000,9490000.000,9625000.000,9746000.000,9934000.000,11363000.000
InterestPaid,,,,,2211000.000,,,,113000.000,,,,83000.000,,,,37000.000,,,,31000.000,,,,106000.000
InterestPaidNet,2275000.000,,,,,,,,,,,,,,,,,,,,,,,,
InvestmentIncomeNet,705000.000,616000.000,575000.000,518000.000,600000.000,477000.000,408000.000,359000.000,376000.000,589000.000,434000.000,686000.000,657000.000,671000.000,675000.000,679000.000,845000.000,917000.000,1185000.000,1355000.000,1457000.000,1466000.000,989000.000,1504000.000,2280000.000
InvestmentIncomeNetAmortizationOfDiscountAndPremium,,,,,,,,,,,,,-1376000.000,,,,-1749000.000,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,,,,,,,-16832000.000,,,,1805000.000,,,,5350000.000,,,,-35460000.000,,,,29536000.000
NetCashProvidedByUsedInFinancingActivities,-728000.000,,,,-1853000.000,,,,9050000.000,,,,9312000.000,,,,11526000.000,,,,879000.000,,,,75546000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-728000.000,,,,-1853000.000,,,,9050000.000,,,,9312000.000,,,,11526000.000,,,,879000.000,,,,75546000.000
NetCashProvidedByUsedInInvestingActivities,56718000.000,,,,-522000.000,,,,-15306000.000,,,,24821000.000,,,,36650000.000,,,,39429000.000,,,,-168675000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,56718000.000,,,,-522000.000,,,,-15306000.000,,,,24821000.000,,,,36650000.000,,,,39429000.000,,,,-168675000.000
NetCashProvidedByUsedInOperatingActivities,-39842000.000,,,,-6711000.000,,,,-10576000.000,,,,-32328000.000,,,,-42826000.000,,,,-75768000.000,,,,122665000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-39842000.000,,,,-6711000.000,,,,-10576000.000,,,,-32328000.000,,,,-42826000.000,,,,-75768000.000,,,,122665000.000
NetIncomeLoss,-19994000.000,-17889000.000,,,,,,,,,,,,,,,,35648000.000,-35776000.000,,-62917000.000,-56855000.000,7351000.000,25865000.000,3468000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-26882000.000,,-23995000.000,-1207000.000,-37639000.000,-2637000.000,-1672000.000,-10126000.000,-24570000.000,-24276000.000,-31280000.000,-12081000.000,-26676000.000,31053000.000,-16717000.000,35648000.000,,,,,7351000.000,,3468000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,,,,,,,,,,36695000.000,,,,,7351000.000,,3468000.000
OperatingExpenses,37255000.000,38883000.000,43029000.000,51019000.000,41690000.000,43644000.000,39647000.000,45992000.000,41735000.000,46020000.000,49090000.000,62106000.000,57828000.000,63726000.000,65556000.000,74781000.000,71913000.000,75782000.000,97259000.000,114511000.000,91526000.000,87397000.000,94819000.000,119194000.000,96315000.000
