,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AdjustmentForAmortization,,,1118300.000,,
AllocatedShareBasedCompensationExpense,,,,632435.000,784181.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,396087.000,478065.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,338750.000,0.000
CapitalLeasesIncomeStatementLeaseRevenue,,,557547.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,4335480.000,,
ComprehensiveIncomeNetOfTax,3880934.000,5914551.000,4634306.000,2882553.000,5229338.000
CostOfGoodsAndServicesSold,17819524.000,18142078.000,22009158.000,23246215.000,21767012.000
CostOfGoodsSold,14552762.000,14868919.000,17810559.000,18650930.000,17563569.000
CostOfServices,3266762.000,3273159.000,4198599.000,4595285.000,4203443.000
Depreciation,,,1531418.000,,
EarningsPerShareBasic,0.190,0.280,0.210,0.140,0.240
EarningsPerShareDiluted,0.180,0.270,0.210,0.140,0.240
EffectOfExchangeRateOnCashAndCashEquivalents,,,117698.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.484,0.441
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,-236348.000,306116.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,190868.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,190868.000,,
ForeignCurrencyTransactionGainLossBeforeTax,-80868.000,-217857.000,-52337.000,-140218.000,-72586.000
GainLossOnInvestments,,,0.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,0.000,,
GrossProfit,19735406.000,21553946.000,22954943.000,26159212.000,27956463.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6339348.000,8670089.000,7523705.000,5851478.000,9272529.000
IncomeTaxExpenseBenefit,2345699.000,2812920.000,3001370.000,2833852.000,4089393.000
IncomeTaxesPaid,,,2391487.000,,
IncreaseDecreaseInAccountsReceivable,,,1919191.000,,
IncreaseDecreaseInDeferredRevenue,,,811321.000,,
IncreaseDecreaseInInventories,,,-246870.000,,
IncreaseDecreaseInOtherOperatingAssets,,,33032.000,,
IncreaseDecreaseInPrepaidExpense,,,-641987.000,,
InterestIncomeExpenseNet,215515.000,276089.000,250426.000,192622.000,229003.000
NetCashProvidedByUsedInFinancingActivities,,,1005516.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,1005516.000,,
NetCashProvidedByUsedInInvestingActivities,,,-3667179.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3667179.000,,
NetCashProvidedByUsedInOperatingActivities,,,6879445.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,6879445.000,,
NetIncomeLoss,3993649.000,5857169.000,4522335.000,3017626.000,5183136.000
NonoperatingIncomeExpense,241101.000,813262.000,295714.000,59034.000,163438.000
OperatingExpenses,13637159.000,13697119.000,15726952.000,20366768.000,18847372.000
OperatingIncomeLoss,6098247.000,7856827.000,7227991.000,5792444.000,9109091.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,473000.000,112000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,-112715.000,57382.000,111971.000,,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,135073.000,-46202.000
OtherNonoperatingIncomeExpense,106454.000,755030.000,97625.000,6630.000,7021.000
PaymentsToAcquireInProcessResearchAndDevelopment,,,,166000.000,438000.000
PaymentsToAcquireInvestments,,,6806435.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,2457357.000,,
ProceedsFromIssuanceOfCommonStock,,,,521847.000,540865.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,4802917.000,,
ProceedsFromSaleOfHeldToMaturitySecurities,,,1500000.000,,
ProceedsFromStockOptionsExercised,,,814648.000,691601.000,2112167.000
ResearchAndDevelopmentExpense,3725817.000,3613668.000,4352160.000,4157088.000,4066846.000
Revenues,37554930.000,39696024.000,44964101.000,49405427.000,49723475.000
SalesRevenueGoodsNet,30428508.000,32255554.000,37545792.000,41443572.000,41317863.000
SalesRevenueNet,37554930.000,39696024.000,44964101.000,49405427.000,49723475.000
SalesRevenueServicesNet,7126422.000,7440470.000,7418309.000,7961855.000,8405612.000
SellingAndMarketingExpense,9911342.000,10083451.000,11374792.000,16209680.000,14780526.000
ShareBasedCompensation,,,480639.000,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,46745.000,115660.000
TaxBenefitFromStockOptionsExercised1,,,,-387549.000,-1728658.000
WeightedAverageNumberOfDilutedSharesOutstanding,21789520.000,21542674.000,21802393.000,21834318.000,22008471.000
WeightedAverageNumberOfSharesOutstandingBasic,21145458.000,21165401.000,21265772.000,21312471.000,21467606.000
