,2011-12-31,2013-12-31,2015-12-31
AdjustmentOfWarrantsGrantedForServices,732280.000,0.000,
AdjustmentsToAdditionalPaidInCapitalOther,,32400.000,83000.000
AllocatedShareBasedCompensationExpense,1781842.000,,
AmortizationOfDebtDiscountPremium,-60510.000,-8184.000,
AmortizationOfFinancingCostsAndDiscounts,60510.000,8184.000,5575.000
AmortizationOfIntangibleAssets,,14438.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2555981.000,2640231.000
AssetImpairmentCharges,,,304936.000
CapitalLeasesIncomeStatementInterestExpense,,,53424.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7386.000,-38281.000,347.000
CostOfRevenue,4560852.000,2990995.000,1244055.000
Depreciation,,178688.000,225613.000
DepreciationDepletionAndAmortization,539744.000,193125.000,225613.000
DividendsShareBasedCompensation,0.000,,
EarningsPerShareBasicAndDiluted,-0.270,-0.240,-0.260
FutureAmortizationExpenseYearFive,,4000.000,
FutureAmortizationExpenseYearFour,,7000.000,
FutureAmortizationExpenseYearOne,,11000.000,
FutureAmortizationExpenseYearThree,,9000.000,
FutureAmortizationExpenseYearTwo,,11000.000,
GainLossOnDispositionOfAssets,,,18008.000
GainLossOnInvestments,,,0.000
GainLossOnSaleOfPropertyPlantEquipment,23978.000,-28599.000,-18008.000
GainsLossesOnExtinguishmentOfDebt,-217342.000,115202.000,0.000
GainsLossesOnRestructuringOfDebt,32737.000,,
GrossProfit,1032813.000,388607.000,-56759.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1639793.000,-1646977.000,-2274263.000
IncomeLossFromEquityMethodInvestments,,,0.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-426396.000,302591.000,170801.000
IncreaseDecreaseInAccountsReceivable,-351852.000,-27872.000,
IncreaseDecreaseInDerivativeAssetsAndLiabilities,732280.000,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,-24279.000,,
IncreaseDecreaseInNotesReceivables,,1264.000,
IncreaseDecreaseInOtherOperatingLiabilities,,-6622.000,2965.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-32117.000,-14890.000
IncreaseDecreaseInPrepaidExpense,3437.000,,
IncreaseDecreaseInReceivables,,,-49982.000
IncreaseDecreaseInRestrictedCash,1045.000,142589.000,-65529.000
InterestExpense,-79911.000,-98385.000,-174916.000
InterestPaid,129818.000,93246.000,107060.000
InvestmentIncomeInterest,-1073.000,894.000,87.000
IssuanceOfStockAndWarrantsForServicesOrClaims,1794642.000,1118492.000,786898.000
LoansAndLeasesReceivableRelatedPartiesPeriodIncreaseDecrease,0.000,,
NetCashProvidedByUsedInFinancingActivities,-23969.000,-103971.000,610917.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-23969.000,-103971.000,610917.000
NetCashProvidedByUsedInInvestingActivities,-302024.000,159225.000,68456.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-302024.000,159225.000,68456.000
NetCashProvidedByUsedInOperatingActivities,333379.000,-93535.000,-679026.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,333379.000,-93535.000,-679026.000
NetIncomeLoss,-1639793.000,-1646977.000,-2274263.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1639793.000,,
NonoperatingIncomeExpense,,9527.000,-174829.000
OperatingExpenses,,,2042675.000
OperatingIncomeLoss,-2482804.000,-1656504.000,-2099434.000
OtherNonoperatingIncomeExpense,843011.000,,
PaymentOfFinancingAndStockIssuanceCosts,,,10000.000
PaymentsForRepurchaseOfPrivatePlacement,,-30.000,
PaymentsToAcquirePropertyPlantAndEquipment,357384.000,-4628.000,42681.000
ProceedsFromConvertibleDebt,0.000,,
ProceedsFromIssuanceOfCommonStock,420973.000,,603265.000
ProceedsFromIssuanceOfLongTermDebt,,67387.000,83734.000
ProceedsFromIssuanceOfOtherLongTermDebt,418037.000,,
ProceedsFromIssuanceOfPrivatePlacement,96850.000,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,1983.000
ProceedsFromRelatedPartyDebt,200000.000,,
ProceedsFromRepaymentsOfLinesOfCredit,-64000.000,-152000.000,0.000
ProceedsFromRepaymentsOfNotesPayable,,-198236.000,-144585.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,55000.000,-44480.000
ProceedsFromRepaymentsOfShortTermDebt,,,121000.000
ProceedsFromSaleAndCollectionOfNotesReceivable,,,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,56405.000,20000.000,45608.000
ProceedsFromStockOptionsExercised,984.000,,
ProceedsFromWarrantExercises,,123908.000,0.000
ProfitLoss,-1639793.000,-1646977.000,-2274263.000
ProvisionForDoubtfulAccounts,0.000,26260.000,15569.000
RepaymentsOfConvertibleDebt,265000.000,,
RepaymentsOfLongTermDebt,497861.000,,
RestructuringCostsAndAssetImpairmentCharges,,,304936.000
Revenues,5593665.000,3379602.000,1187296.000
SalesRevenueNet,5593665.000,3379602.000,1187296.000
SellingGeneralAndAdministrativeExpense,3515617.000,2045111.000,1719731.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,49960.000,,
StockIssuedDuringPeriodValueConversionOfUnits,15.000,,
StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,,,2037.000
StockIssuedDuringPeriodValueNewIssues,457870.000,25190.000,718632.000
StockIssuedDuringPeriodValueOther,,123938.000,0.000
StockIssuedDuringPeriodValueShareBasedCompensation,,877803.000,243222.000
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,728500.000
StockIssuedDuringPeriodValueStockOptionsExercised,984.000,,
StockIssuedDuringPeriodValueTreasuryStockReissued,,,30000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,8592489.000
