,2013-08-31,2013-11-30,2014-05-31,2014-08-31,2014-11-30,2015-02-28
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-4061.000,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,184.000,25.000,1098.000,425.000,1034.000,-152.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-2224.000,-3150.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,437.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-4061.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-4061.000,,,
NetIncomeLoss,-2224.000,-3150.000,-4498.000,-5395.000,-5274.000,-7828.000
OperatingExpenses,2224.000,3150.000,4498.000,5395.000,5274.000,7828.000
ProfessionalFees,2040.000,3125.000,3400.000,4970.000,4240.000,7980.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10000000.000,10000000.000,14000000.000,14000000.000,14000000.000,28000000.000
