,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,61071.000
AffiliateCosts,2221052.000
AmortizationOfFinancingCosts,6931.000
BusinessAcquisitionsProFormaNetIncomeLoss,-10548934.000
BusinessAcquisitionsProFormaRevenue,9068309.000
BusinessCombinationAcquisitionRelatedCosts,893982.000
BusinessCombinationConsiderationTransferred1,99425000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,-969543.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,1264906.000
CapitalExpendituresIncurredButNotYetPaid,1347.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16189888.000
DepreciationAndAmortization,825735.000
DistributionsPayableToRealEstatePartnerships,241258.000
Dividends,820700.000
DividendsCommonStock,579442.000
DividendsCommonStockCash,286624.000
EscrowDepositsRelatedToPropertySales,-3300100.000
GeneralAndAdministrativeExpense,1426575.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,956181.000
IncreaseDecreaseInDueToAffiliates,1402124.000
IncreaseDecreaseInOtherOperatingAssets,167535.000
IncreaseDecreaseInRestrictedCash,365408.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,386903.000
InterestExpense,281031.000
InterestExpenseDebt,281031.000
InterestPaid,141718.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,1.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,0.000
NetCashProvidedByUsedInFinancingActivities,119551512.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,119551512.000
NetCashProvidedByUsedInInvestingActivities,-101190015.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-101190015.000
NetCashProvidedByUsedInOperatingActivities,-2171609.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2171609.000
NetIncomeLoss,-4920612.000
NetIncomeLossAttributableToNoncontrollingInterest,-100.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,100.000
OperatingExpenses,6185618.000
OperatingLeasesIncomeStatementMinimumLeaseRevenue,1152304.000
PaymentsForDerivativeInstrumentInvestingActivities,438120.000
PaymentsOfDividendsCommonStock,286624.000
PaymentsOfFinancingCosts,415998.000
PaymentsOfStockIssuanceCosts,3667371.000
PaymentsToAcquireRealEstate,311387.000
ProceedsFromMinorityShareholders,100.000
ProceedsFromRepaymentsOfNotesPayable,72426000.000
ProfitLoss,-4920712.000
ProvisionForDoubtfulAccounts,24989.000
RealEstateAccumulatedDepreciationOtherDeductions,200503.000
RealEstateImprovements,348238.000
RealEstateOtherAcquisitions,99425000.000
RealEstateOtherDeductions,200503.000
RealEstateRevenueNet,1264906.000
RealEstateTaxesAndInsurance,160707.000
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,825735.000
ShareBasedCompensation,61071.000
StockDividendsShares,12536.000
StockIssuedDuringPeriodValueDividendReinvestmentPlan,292818.000
UnrealizedGainLossOnDerivatives,-56000.000
