,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,2144000.000,2057000.000,2003000.000,1782000.000,1866000.000,2098000.000,1983000.000,2302000.000,2249000.000,2455000.000,2205000.000,3803000.000,4203000.000,3601000.000,5186000.000,5030000.000,7159000.000,4433000.000,7316000.000,6281000.000,7251000.000,4389000.000,6694000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,8893000.000,10184000.000,8347000.000,8195000.000,7434000.000,8488000.000,8695000.000,10089000.000,11885000.000,12799000.000,12944000.000,13992000.000,17818000.000,20042000.000,21952000.000,22332000.000,26642000.000,25100000.000,25927000.000,26389000.000,30597000.000,27782000.000,28680000.000
AccountsPayableAndOtherAccruedLiabilities,,,,430000.000,122000.000,869000.000,366000.000,806000.000,1121000.000,323000.000,945000.000,424000.000,150000.000,865000.000,1461000.000,1544000.000,1704000.000,1233000.000,1735000.000,2918000.000,2368000.000,2000000.000,2007000.000
AdditionalPaidInCapitalCommonStock,239051000.000,239173000.000,239643000.000,239880000.000,240118000.000,240355000.000,290689000.000,368540000.000,425331000.000,433900000.000,434505000.000,445427000.000,594528000.000,599318000.000,718696000.000,718905000.000,719322000.000,719773000.000,720753000.000,721171000.000,721633000.000,722019000.000,722844000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,6000.000,17000.000,12000.000,16000.000,22000.000,28000.000,34000.000,40000.000,42000.000,30000.000,53000.000,59000.000,65000.000,71000.000,76000.000,82000.000,89000.000,95000.000,120000.000,125000.000,139000.000,,
AllowanceForDoubtfulAccountsReceivable,,,,,,28000.000,,,,,,,,,,,,,,,,,
Assets,429762000.000,458706000.000,447389000.000,437447000.000,430410000.000,457221000.000,490405000.000,546047000.000,619970000.000,673924000.000,674358000.000,1007673000.000,1095172000.000,1165099000.000,1254616000.000,1251262000.000,1341873000.000,1339898000.000,1327162000.000,1323764000.000,1315854000.000,1302954000.000,1299618000.000
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,,,,,,,,,,58860000.000,,,,58860000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,,,,,,,,,98376000.000,364811000.000,,,,278105000.000,,,,451707000.000,,,,173602000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,18000.000,51000.000,,,,37000.000,,,,50000.000,,,,13000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,327000.000,530000.000,,,,362000.000,,,,900000.000,,,,538000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,14000.000,442000.000,,,,1389000.000,,,,1579000.000,,,,190000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,336000.000,987000.000,,,,748000.000,,,,1308000.000,,,,560000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,,,,,,,,,4824000.000,15544000.000,,,,18301000.000,,,,21319000.000,,,,3018000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,,14600000.000,70346000.000,,,,166188000.000,,,,179618000.000,,,,13430000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,117823000.000,319676000.000,,,,463634000.000,,,,633094000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,8150000.000,4680000.000,8842000.000,8523000.000,5744000.000,4496000.000,5145000.000,18690000.000,60401000.000,4221000.000,5821000.000,11935000.000,67056000.000,15077000.000,16798000.000,18075000.000,16057000.000,21036000.000,12479000.000,15308000.000,13466000.000,12118000.000,12769000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,13820854.000,13820854.000,13909822.000,13909822.000,13909822.000,13909822.000,17583595.000,22559418.000,25808058.000,26295558.000,26390788.000,26877757.000,33997682.000,34173691.000,38297669.000,38306743.000,38307129.000,38308937.000,38347715.000,38352554.000,38359730.000,38367014.000,38402659.000
CommonStockSharesOutstanding,13819939.000,13819939.000,13908907.000,13908907.000,13908907.000,13908907.000,17582235.000,22558058.000,25808058.000,26295558.000,26390788.000,26877757.000,33997682.000,34173691.000,38297669.000,38306743.000,38307129.000,38308937.000,38347715.000,38352554.000,38359730.000,38367014.000,38402659.000
