,2017-03-31
AllocatedShareBasedCompensationExpense,47165.000
AmortizationOfIntangibleAssets,177036.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-54928.000
ComprehensiveIncomeNetOfTax,-1585063.000
CostOfRevenue,2994683.000
DeferredRevenueAdditions,62801.000
Depreciation,15189.000
DepreciationAmortizationAndAccretionNet,192225.000
EarningsPerShareBasicAndDiluted,-0.340
EffectOfExchangeRateOnCashAndCashEquivalents,-26263.000
ForeignCurrencyTransactionGainLossBeforeTax,-23713.000
GeneralAndAdministrativeExpense,2451206.000
GrossProfit,1199746.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,265145.000
IncreaseDecreaseInAccountsPayableRelatedParties,1119606.000
IncreaseDecreaseInAccountsReceivable,87053.000
IncreaseDecreaseInAccruedInterestReceivableNet,-40220.000
IncreaseDecreaseInDeferredRevenue,-65557.000
IncreaseDecreaseInInventories,-584062.000
IncreaseDecreaseInOtherCurrentLiabilities,-263.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,771039.000
InterestExpense,169091.000
InterestPaid,112915.000
InventoryWriteDown,-11476.000
NetCashProvidedByUsedInFinancingActivities,84709.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,84709.000
NetCashProvidedByUsedInOperatingActivities,-113374.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-113374.000
NetIncomeLoss,-1561350.000
OperatingExpenses,2641651.000
OperatingIncomeLoss,-1441905.000
OtherNonoperatingIncome,49646.000
OtherNonoperatingIncomeExpense,-119445.000
ProceedsFromNotesPayable,1000000.000
ProfitLoss,-1561350.000
ProvisionForDoubtfulAccounts,78708.000
RepaymentsOfShortTermDebt,720291.000
ResearchAndDevelopmentExpense,190445.000
Revenues,4194429.000
SalesRevenueNet,4194429.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4621687.000
