,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,8277000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1553000.000,1506000.000,1316000.000,1298000.000,1320000.000,1503000.000,1359000.000
AdditionalPaidInCapital,462000.000,485000.000,522000.000,563000.000,592000.000,622000.000,677000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,,,0.000
Assets,376658000.000,382369000.000,387883000.000,399841000.000,414593000.000,425291000.000,420705000.000
AssetsHeldInTrustNoncurrent,,,,,,,77948000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,80239000.000,86068000.000,84337000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,640000.000,640000.000,640000.000
AvailableForSaleSecurities,73690000.000,74101000.000,73804000.000,74458000.000,82276000.000,88388000.000,86436000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,80239000.000,86068000.000,84337000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,14282000.000,4982000.000,9990000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,12838000.000,3559000.000,9015000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,1444000.000,1423000.000,975000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,1002000.000,1001000.000,1002000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,910000.000,940000.000,975000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,4242000.000,4440000.000,3772000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,4367000.000,4568000.000,3881000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,2509000.000,1000000.000,833000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,2516000.000,1000000.000,843000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,82276000.000,88388000.000,86436000.000
AvailableForSaleSecuritiesEquitySecurities,,,,,1041000.000,1098000.000,1071000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,152000.000,78000.000,79000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,52000.000,67000.000,27000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,152000.000,78000.000,79000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,100000.000,11000.000,52000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,2189000.000,2398000.000,2178000.000
BankOwnedLifeInsurance,7256000.000,7331000.000,7399000.000,7463000.000,7527000.000,7588000.000,8250000.000
CashAndCashEquivalentsAtCarryingValue,8206000.000,11637000.000,9938000.000,16208000.000,17806000.000,15130000.000,17789000.000
CashAndDueFromBanks,6115000.000,8142000.000,9129000.000,10205000.000,10877000.000,10153000.000,13395000.000
CertificatesOfDepositAtCarryingValue,198000.000,198000.000,198000.000,198000.000,198000.000,198000.000,198000.000
CommonStockParOrStatedValuePerShare,5.000,5.000,5.000,5.000,5.000,5.000,5.000
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,1409340.000,1410199.000,1411526.000,1412691.000,1413516.000,1414399.000,1416018.000
CommonStockSharesOutstanding,1405689.000,1406548.000,1407870.000,1409035.000,1409860.000,1410743.000,1412362.000
CommonStockValue,7047000.000,7051000.000,7058000.000,7064000.000,7068000.000,7072000.000,7080000.000
CompensatingBalanceAmount,,,,,,,2900000.000
ContractualMaturitiesTimeDeposits100000OrMoreAfter12Months,,,,,,,42184000.000
ContractualMaturitiesTimeDeposits100000OrMoreSixMonthsThrough12Months,,,,,,,5136000.000
ContractualMaturitiesTimeDeposits100000OrMoreThreeMonthsOrLess,,,,,,,6954000.000
ContractualMaturitiesTimeDeposits100000OrMoreThreeMonthsThroughSixMonths,,,,,,,4408000.000
ConvertibleDebt,,,,,,,10000000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,2000.000
DeferredTaxAssetsGross,,,,,,,1747000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,307000.000
DeferredTaxAssetsNet,,,,,,,1518000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,229000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,,,598000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,897000.000
DeferredTaxAssetsValuationAllowance,,,,,,,229000.000
DeferredTaxLiabilities,,,,,,,1211000.000
DeferredTaxLiabilitiesOther,,,,,,,197000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,275000.000
Deposits,320813000.000,325640000.000,330549000.000,341910000.000,355482000.000,364803000.000,365128000.000
DepositsSavingsDeposits,,,,,,,120842000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,578000.000,631000.000,595000.000
FederalFundsSold,1361000.000,2934000.000,591000.000,3971000.000,4601000.000,3013000.000,2148000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,2298000.000,2334000.000,2442000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,405000.000,456000.000,352000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,247225000.000,248227000.000,238858000.000
