,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,6908157.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1002198.000,1028773.000,785472.000,752339.000,803366.000,791083.000,798846.000,711656.000,635351.000,678366.000
AdditionalPaidInCapitalCommonStock,8733438.000,8723978.000,8640433.000,8626933.000,8531670.000,8298177.000,8216785.000,7950722.000,7735533.000,7635333.000
Assets,414970736.000,428490993.000,416228164.000,418897200.000,437414401.000,456492795.000,442893074.000,432686769.000,445713881.000,466291920.000
AssetsFairValueDisclosureNonrecurring,,,,,5038281.000,,,,,
AvailableForSaleSecurities,46478368.000,48498389.000,49096875.000,48181783.000,45232754.000,79280123.000,74282927.000,53122001.000,51998434.000,46021253.000
AvailableForSaleSecuritiesAmortizedCost,,,,,44011367.000,78078810.000,73065798.000,52048905.000,51027416.000,44985006.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,35044762.000,17913492.000,15957313.000,4319767.000,37707124.000,14619377.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,34697705.000,14575033.000,15230748.000,3682866.000,36978472.000,13885048.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,347057.000,3338459.000,726565.000,636901.000,728652.000,734329.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,,1997577.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,,2786100.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,17410569.000,32501496.000,28474650.000,26441808.000,29423441.000,25355049.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,17462386.000,32551784.000,28519007.000,26484964.000,29383427.000,25395605.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,1997075.000,1997148.000,1997220.000,1997398.000,1997398.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,3069600.000,3041800.000,3008800.000,2962660.000,2801880.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,42412550.000,76511897.000,71498885.000,50481992.000,49460503.000,43418093.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,23004906.000,42013253.000,41027015.000,22042786.000,18039664.000,16065467.000
