,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentOfWarrantsGrantedForServices,,,,,,,,84000.000,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,5000.000,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,200000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-12000.000,,-31000.000,,,,0.000,,,,,-487000.000,,,,
ComprehensiveIncomeNetOfTax,,,-53000.000,,,,,,-54000.000,-74000.000,14000.000,-111000.000,-431000.000,,,,
ConversionOfStockAmountConverted1,,,,,,,,,,,,,0.000,,,,
CostOfRevenue,,16000.000,39000.000,6000.000,0.000,1000.000,1000.000,0.000,1441000.000,1198000.000,1166000.000,1493000.000,1213000.000,,,,
CostsAndExpenses,516000.000,548000.000,-15000.000,52000.000,46000.000,336000.000,408000.000,358000.000,3059000.000,2823000.000,972000.000,1037000.000,1268000.000,,,,
DebtInstrumentInterestRateDuringPeriod,,,,0.080,,,,0.080,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,0.000,,,,
Depreciation,,,,29000.000,,,,5000.000,39000.000,48000.000,,,,,,,
DepreciationAndAmortization,,57000.000,,29000.000,,,,,,,31000.000,30000.000,51000.000,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,51000.000,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.000,-0.000,-0.000,-0.000,-0.010,-0.000,,,0.000,0.000,-0.030,-0.010,-0.020,-0.050,-0.040
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,225000.000,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,0.010,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,193000.000,,,,66000.000,,,,,,,,,
GrossProfit,,,,,,,,,,,966000.000,1169000.000,918000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,-81000.000,-111000.000,-60000.000,75000.000,-622000.000,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,-0.000,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,-31000.000,8000.000,13000.000,16000.000,0.000,,,,
IncomeTaxesPaid,,,,0.000,,,,0.000,,,,,8000.000,,,,
IncreaseDecreaseInAccountsPayable,,-36000.000,,-30000.000,,,,87000.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,288000.000,,,,
IncreaseDecreaseInAccountsReceivable,,19000.000,,-109000.000,,,,-2000.000,,,,,-33000.000,,,,
IncreaseDecreaseInAccruedLiabilities,,218000.000,,195000.000,,,,203000.000,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,526000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,0.000,,,,0.000,,,,,-17000.000,,,,
InterestCostsIncurred,,,,61000.000,,,,,,,,,,,,,
InterestExpense,4000.000,,,,,,,,,,,46000.000,261000.000,,,,
InterestExpenseRelatedParty,45000.000,54000.000,59000.000,61000.000,33000.000,2000.000,1000.000,2000.000,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,,-3000.000,-3000.000,-2000.000,-2000.000,-2000.000,-2000.000,-1000.000,75000.000,-71000.000,-54000.000,,,,,,
InterestPaid,,,,0.000,,,,0.000,,,,,46000.000,,,,
InventoryLIFOReservePeriodCharge,,,,,,,,,,,,,,51000.000,51000.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,50000.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,231000.000,,55000.000,,,,62000.000,,,,,-59000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,231000.000,,55000.000,,,,62000.000,,,,,-59000.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,,0.000,,,,0.000,,,,,-94000.000,,,,
