,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentForAmortization,487000.000,,,,363000.000,,,,250000.000,
AmortizationOfIntangibleAssets,,,,,300000.000,200000.000,200000.000,200000.000,200000.000,200000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,10000.000,153000.000,153000.000,,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-5634000.000,,,,7246000.000,,,,1929000.000,
ComprehensiveIncomeNetOfTax,,,,,2824000.000,3557000.000,5406000.000,5437000.000,3068000.000,2827000.000
CostOfGoodsSold,24196000.000,24395000.000,23027000.000,24306000.000,24647000.000,22987000.000,24718000.000,27213000.000,24656000.000,26673000.000
DeferredIncomeTaxExpenseBenefit,297000.000,,,,105000.000,,,,598000.000,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,-18000.000,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,,240000.000,,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,,,400000.000,
Depreciation,2208000.000,,,,1909000.000,,,,1780000.000,
EarningsPerShareBasic,0.180,0.080,0.140,0.210,0.220,0.280,0.430,0.260,0.240,0.220
EarningsPerShareDiluted,0.170,0.080,0.140,0.200,0.210,0.270,0.410,0.240,0.230,0.210
EffectOfExchangeRateOnCashAndCashEquivalents,138000.000,,,,-31000.000,,,,85000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,453000.000,,,,406000.000,
GeneralAndAdministrativeExpense,4415000.000,4372000.000,4252000.000,4510000.000,4550000.000,4317000.000,3421000.000,5230000.000,4174000.000,5611000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,111000.000,
GrossProfit,14524000.000,11342000.000,11690000.000,13866000.000,14415000.000,15015000.000,14256000.000,15123000.000,13887000.000,15136000.000
HeldToMaturitySecuritiesUnrecognizedHoldingGains,,,,,,,,,25000.000,
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,,,,,,,,0.000,
IncomeLossAttributableToParent,,,,,4197000.000,5170000.000,4933000.000,4206000.000,4433000.000,3935000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3649000.000,1494000.000,1908000.000,3763000.000,,,,,,
IncomeTaxExpenseBenefit,1120000.000,320000.000,-90000.000,850000.000,1343000.000,1657000.000,-400000.000,850000.000,1450000.000,1170000.000
IncomeTaxesPaidNet,-58000.000,,,,,,,,400000.000,
IncreaseDecreaseInAccountsPayable,-1465000.000,,,,-989000.000,,,,-678000.000,
IncreaseDecreaseInAccountsReceivable,4699000.000,,,,3906000.000,,,,,
IncreaseDecreaseInAccruedLiabilities,-2651000.000,,,,659000.000,,,,-1557000.000,
IncreaseDecreaseInCustomerAdvances,760000.000,,,,-101000.000,,,,12000.000,
IncreaseDecreaseInInventories,-2620000.000,,,,411000.000,,,,1332000.000,
IncreaseDecreaseInOtherOperatingLiabilities,1278000.000,,,,63000.000,,,,87000.000,
IncreaseDecreaseInPensionAndPostretirementObligations,64000.000,,,,67000.000,,,,129000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1234000.000,,,,-400000.000,,,,2000.000,
IncreaseDecreaseInReceivables,,,,,,,,,-338000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,677000.000,494000.000,543000.000,-1120000.000,544000.000,488000.000
