,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,43000.000,,,,112000.000,,,,,
AccountsPayableCurrent,658328.000,426184.000,739182.000,439995.000,699846.000,771429.000,773269.000,1003043.000,1156272.000,1269970.000,1203090.000,893423.000,774054.000,1111879.000,1265550.000,1746614.000,2110257.000,2549042.000,2194086.000,2069680.000,1994252.000,2283981.000,2284013.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,50982.000,,93375.000,9000.000,16000.000,5000.000,6000.000,7000.000
AccruedLiabilitiesCurrent,754170.000,440229.000,615332.000,838576.000,1106465.000,1082842.000,1347751.000,1371885.000,1736138.000,1176662.000,1286825.000,1155966.000,1220282.000,1466506.000,1884559.000,1887484.000,1969286.000,2046795.000,2044649.000,2242294.000,2216610.000,1574659.000,1670859.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,430000.000,
AccruedRentCurrent,,,,42581.000,36213.000,29845.000,23102.000,16171.000,9241.000,2310.000,0.000,0.000,0.000,0.000,33000.000,43902.000,43753.000,43604.000,43455.000,42303.000,41151.000,52945.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,106055.000,,,,141054.000,,,,157772.000,,,,297565.000,,,,441618.000,
AdditionalPaidInCapital,2866722.000,3234486.000,4069092.000,5738292.000,6378513.000,8179354.000,10804316.000,11157467.000,11561709.000,13139712.000,14508606.000,15672869.000,17457980.000,18509121.000,19759105.000,25729104.000,26457238.000,29443704.000,32298265.000,34109071.000,35427356.000,36954817.000,40018555.000
Assets,402808.000,220973.000,88070.000,1342318.000,1397485.000,1268044.000,1775874.000,1249869.000,1224013.000,1382915.000,1252924.000,1186029.000,1596176.000,1691801.000,1858199.000,2070578.000,2150865.000,2017006.000,2049491.000,2195793.000,1616684.000,1580015.000,1480545.000
AssetsCurrent,64239.000,118423.000,11564.000,47124.000,129298.000,31280.000,565845.000,66210.000,66313.000,239802.000,137317.000,95044.000,421515.000,114313.000,180231.000,246141.000,384998.000,289278.000,384155.000,546212.000,32641.000,61676.000,38223.000
CapitalizedComputerSoftwareGross,,,,,,20169.000,,,,20169.000,,,,66458.000,,,,85118.000,,,,,
Cash,14623.000,71508.000,3113.000,12571.000,104065.000,363.000,498590.000,119.000,642.000,201098.000,110360.000,59163.000,373970.000,91798.000,145866.000,6445.000,12793.000,166555.000,353095.000,516190.000,6316.000,31822.000,8857.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,0.750,0.750,0.750,,,10.000,4.000,,,,,4.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,352500.000,,,10000.000,190000.000,,,,,,,,,313335.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,90000.000,90000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,800000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,200000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,603191745.000,635614845.000,655922945.000,701010445.000,717760445.000,772172945.000,16971466.000,17299579.000,17668399.000,19633173.000,22391635.000,25573865.000,31577549.000,34511800.000,37750173.000,2818363.000,2882200.000,3338661.000,3958750.000,4179998.000,4437152.000,4699035.000,5331047.000
CommonStockSharesOutstanding,575260711.000,607683811.000,627991911.000,673079411.000,689829411.000,744241911.000,16412845.000,16740958.000,17109778.000,19074552.000,21833014.000,25015244.000,31018928.000,33953179.000,37191552.000,2790431.000,2854268.000,3310729.000,3930818.000,4144566.000,4437152.000,4699035.000,5331047.000
CommonStockValue,603192.000,635615.000,655923.000,701010.000,717760.000,772173.000,16971.000,17300.000,17668.000,19633.000,22392.000,25574.000,31578.000,34512.000,37750.000,2818.000,2882.000,3339.000,3959.000,4180.000,4437.000,4699.000,5331.000
DebtInstrumentAnnualPrincipalPayment,,,,,,,,,,,,752500.000,1062500.000,,,,75000.000,75000.000,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,60000.000,,,,83333.000,,,,,,195000.000,155000.000,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,7500.000,7500.000,,315000.000,,,163000.000,157500.000,137500.000,,325000.000
DebtInstrumentUnamortizedDiscount,73762.000,149043.000,106079.000,187709.000,138717.000,,,,,10000.000,,,,,,,,98739.000,,55659.000,59.000,27244.000,2374.000
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,,,,,,,,,42300.000,126618.000,152720.000,81790.000
DeferredIncomeTaxLiabilities,,,,,,4800.000,,,,-3000.000,,,,101300.000,,,,123700.000,,,,115000.000,
DeferredOfferingCosts,,,,,,,,,,,,,,,,152167.000,341167.000,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,150000.000,224975.000,154662.000,164349.000,210882.000,114118.000,101527.000,0.000,,,,,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,249100.000,,,,139800.000,,,,,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,2100.000,,,,0.000,,,,,,,,,,,,,
