,2011-12-31
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-8000.000
CostOfGoodsAndServicesSold,63675000.000
DeferredIncomeTaxesAndTaxCredits,3178000.000
DepreciationDepletionAndAmortization,487000.000
EarningsPerShareBasicAndDiluted,-0.360
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,-8000.000
GeneralAndAdministrativeExpense,20294000.000
GrossProfit,22692000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-6027000.000
IncomeTaxExpenseBenefit,1022000.000
IncreaseDecreaseInAccountsPayable,-3175000.000
IncreaseDecreaseInAccountsReceivable,2064000.000
IncreaseDecreaseInAccruedLiabilities,-221000.000
IncreaseDecreaseInDeferredRevenue,-64000.000
IncreaseDecreaseInDepositOtherAssets,-157000.000
IncreaseDecreaseInInventories,-2422000.000
IncreaseDecreaseInOtherOperatingAssets,1814000.000
IncreaseDecreaseInOtherReceivables,-1404000.000
NetCashProvidedByUsedInContinuingOperations,-6882000.000
NetCashProvidedByUsedInFinancingActivities,-598000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-598000.000
NetCashProvidedByUsedInInvestingActivities,-303000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-303000.000
NetCashProvidedByUsedInOperatingActivities,-5981000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5981000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-7049000.000
OperatingExpenses,28719000.000
OperatingIncomeLoss,-6027000.000
OtherSalesRevenueNet,498000.000
PaymentsForRepurchaseOfCommonStock,499000.000
PaymentsToAcquireProductiveAssets,303000.000
RevenueFromRelatedParties,3968000.000
Revenues,86367000.000
SalesRevenueNet,86367000.000
SellingAndMarketingExpense,7938000.000
ShareBasedCompensation,758000.000
StockIssuedDuringPeriodValueRestrictedStockAwardGross,758000.000
StockRepurchasedAndRetiredDuringPeriodValue,499000.000
StockRepurchasedDuringPeriodValue,91000.000
WeightedAverageNumberOfDilutedSharesOutstanding,19334374.000
WeightedAverageNumberOfSharesOutstandingBasic,19334374.000
