,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,784662.000
AccountsPayableCurrent,267194.000
AccruedProfessionalFeesCurrent,137066.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1345208.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-300558.000
AdditionalPaidInCapital,126580621.000
Assets,28549094.000
AssetsCurrent,25941082.000
CashAndCashEquivalentsAtCarryingValue,25472604.000
CertificatesOfDepositAtCarryingValue,10749.000
CommonStockCapitalSharesReservedForFutureIssuance,185591.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,200000000.000
CommonStockSharesOutstanding,8885009.000
CommonStockValue,8885.000
EmployeeRelatedLiabilitiesCurrent,208721.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,6355.000
FiniteLivedIntangibleAssetsNet,195273.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,191800.000
InventoryNet,101046.000
Liabilities,3589750.000
LiabilitiesAndStockholdersEquity,28549094.000
LiabilitiesCurrent,802911.000
LongTermDebt,2805088.000
LongTermDebtCurrent,18249.000
LongTermDebtNoncurrent,2786839.000
OtherAccruedLiabilitiesCurrent,31002.000
OtherAssetsNoncurrent,21628.000
OtherReceivablesNetCurrent,92455.000
PreferredStockSharesAuthorized,40000000.000
PrepaidExpenseAndOtherAssetsCurrent,264228.000
PropertyPlantAndEquipmentGross,3544519.000
PropertyPlantAndEquipmentNet,2199311.000
RetainedEarningsAccumulatedDeficit,-101329604.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,936575.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,183840.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,185591.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,928713.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,7.900
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,7.900
StockholdersEquity,24959344.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,24959344.000
TaxesPayableCurrent,51400.000
