,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-09-30,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,44274.000,89477.000,,,34559.000,35040.000,,,,,,,
AdditionsToNoncurrentAssets,1080865.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,-456.000,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-331858.000,-305062.000,15379.000,-826255.000,-588505.000,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,10442.000,,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,-187659.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,-82639.000,,,3369.000,,118082.000
CashPeriodIncreaseDecrease,,246552.000,33256.000,,,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,6302244.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,242211.000
ComprehensiveIncomeNetOfTax,,,,,,4158.000,232063.000,-40450.000,22484.000,287047.000,-79574.000,161776.000,5270653.000
ConcentrationRiskPercentage1,0.350,,,,,,,,,,,,
ConversionOfStockSharesConverted1,8542106.000,4295891.000,,,,,,,,,,,
CostOfGoodsAndServicesSold,,,332248.000,,288573.000,358419.000,,,,,,,
CostOfServicesLicensesAndMaintenanceAgreements,293092.000,340220.000,,,,,,,,,,,
CostsAndExpenses,,,1404578.000,,1474278.000,1171866.000,989610.000,984800.000,829339.000,710558.000,675006.000,878500.000,949647.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,8117.000,8117.000,,,,
DebtConversionConvertedInstrumentRate,,,,,0.200,,,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,2512389.000,,,,249574.000,,,1488781.000,300000.000,,,,
DebtConversionOriginalDebtInterestRateOfDebt,,,,,0.045,,,,,,,,
DebtInstrumentIncreaseDecreaseOtherNet,,,,,,9831.000,896.000,,,,,,
DebtInstrumentInterestRateDuringPeriod,,0.080,,,,,,,,,,,
DebtInstrumentPeriodicPayment,,,,,835.000,,,,,,835.000,,
Depreciation,44274.000,45213.000,47009.000,46764.000,34559.000,,,20994.000,,,15333.000,,57065.000
DepreciationAndAmortization,,,47009.000,,34559.000,35040.000,20718.000,20994.000,26446.000,22863.000,15333.000,16586.000,
DilutiveSecurities,,,,,,,,,,,143350.000,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,-102241.000,,,,,,7553820.000
EarningsPerShareBasic,,,,,,,,,,,0.000,,0.070
EarningsPerShareBasicAndDiluted,-0.020,-0.010,0.000,-0.020,-0.010,0.000,0.000,-0.010,,,,,
EarningsPerShareDiluted,,,,,,,,,,,0.000,,0.070
EffectOfExchangeRateOnCash,,,-55323.000,,194174.000,,,329230.000,72419.000,-73157.000,-33887.000,-8334.000,-157908.000
EffectOfExchangeRateOnCashAndCashEquivalents,19000.000,108837.000,,,,,,,,,-1460.000,,-8699.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,,,,,,-223104.000,,-190946.000
EffectiveIncomeTaxRateContinuingOperations,0.350,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,,,,,
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,1169668.000,,,1054090.000,1177923.000,,,,,,,
FairValueInputsLongTermNetOfTaxOperatingIncomeMarginPercent,,,,,0.450,,,,,,,,
FeesAndCommissions,,,,,54367.000,22933.000,55.000,48368.000,,,0.000,45742.000,
