,2012-03-31,2012-06-30,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,516755.000,503118.000,502025.000
AccountsReceivableNetCurrent,128825.000,241146.000,528735.000
AccumulatedAmortizationDeferredFinanceCosts,,5000000.000,5250000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,60304.000,63583.000
AdditionalPaidInCapital,13801102.000,14038127.000,14038127.000
Assets,5834029.000,5496445.000,5441043.000
AssetsCurrent,418342.000,334810.000,533460.000
BuildingsAndImprovementsGross,,176345.000,176345.000
CashAndCashEquivalentsAtCarryingValue,286609.000,87802.000,1363.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,27230451.000,27705451.000,27705451.000
CommonStockSharesOutstanding,27230451.000,27705451.000,27705451.000
CommonStockValue,27230.000,27705.000,27705.000
DebtInstrumentFaceAmount,,125000.000,
DeferredCosts,36850.000,36077.000,35304.000
DeferredRevenueCurrent,68006.000,,447500.000
DueToRelatedPartiesCurrent,250.000,,
DueToRelatedPartiesCurrentAndNoncurrent,,15000.000,15000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,1003092.000,1003092.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,1003092.000,753092.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,1003092.000,1003092.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,1003092.000,1003092.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,1003092.000,1003092.000
FiniteLivedIntangibleAssetsGross,,10000000.000,10000000.000
FurnitureAndFixturesGross,,9517.000,9517.000
IntangibleAssetsNetExcludingGoodwill,5250000.000,5000000.000,4750000.000
Liabilities,1418480.000,1467627.000,1871186.000
LiabilitiesAndStockholdersEquity,5834029.000,5496445.000,5441043.000
LiabilitiesCurrent,950719.000,1029957.000,1485819.000
LongTermDebt,,964509.000,921661.000
LongTermDebtCurrent,350708.000,511839.000,521294.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,526839.000,536294.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,6562.000,5311.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,113471.000,61436.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,317637.000,318620.000
LongTermDebtNoncurrent,467761.000,437670.000,385367.000
NotesPayable,,25000.000,25000.000
NotesPayableRelatedPartiesClassifiedCurrent,15000.000,15000.000,15000.000
OperatingLeasesFutureMinimumPaymentsDue,,11600.000,2900.000
OtherAssetsCurrent,,2600.000,100.000
OtherLoansPayable,,,8500.000
OtherLongTermDebt,,964509.000,921661.000
OtherLongTermDebtCurrent,,-526839.000,-521294.000
OtherNotesPayable,,700132.000,650722.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000
PrepaidExpenseCurrent,2908.000,3262.000,3262.000
PropertyPlantAndEquipmentGross,,185862.000,185862.000
PropertyPlantAndEquipmentNet,128837.000,125558.000,122279.000
RetainedEarningsAccumulatedDeficit,-9412783.000,-10037014.000,-10495975.000
SharePrice,,0.500,0.500
StockholdersEquity,4415549.000,4028818.000,3569857.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4415549.000,4028818.000,3569857.000
