,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,5964544.000,13273033.000,13349068.000,14557317.000,9424158.000,18858394.000,12173382.000,20442000.000,10902000.000,22824000.000,13205000.000,24123000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-9722048.000,-9953654.000,-8969137.000,-9468943.000,-10124044.000,-9119648.000,-8882417.000,-8348000.000,-7813000.000,-7278000.000,-6743000.000,-6447000.000
AdditionalPaidInCapital,722675337.000,738388691.000,732701858.000,740528002.000,977242954.000,993075023.000,1013561443.000,1022794000.000,1025398000.000,1112809000.000,1166395000.000,1179074000.000
AllowanceForDoubtfulAccountsReceivable,2700000.000,3200000.000,3200000.000,4000000.000,3600000.000,2900000.000,3600000.000,4000000.000,4100000.000,4300000.000,4500000.000,4500000.000
Assets,1126880932.000,1312610504.000,1439089843.000,1503180658.000,1766939554.000,1770584104.000,1851696385.000,1948952000.000,1956437000.000,2062814000.000,2310635000.000,2381270000.000
BelowMarketLeaseAccumulatedAmortization,,,18809019.000,,,,23193642.000,,,,30308000.000,
BelowMarketLeaseGross,,,104092901.000,,,,141552303.000,,,,155169000.000,
BelowMarketLeaseNet,,,85283882.000,81908906.000,115023731.000,112237902.000,118358661.000,126059000.000,122785000.000,123186000.000,124861000.000,136174000.000
BuildingsAndImprovementsGross,721898820.000,886635954.000,914181620.000,967639491.000,1161380007.000,1163078255.000,1235820156.000,1316643000.000,1338918000.000,1426761000.000,1627310000.000,1685135000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,186297015.000,398945699.000,529478969.000,69100000.000,357994379.000,358109482.000,458835128.000,110687000.000,133812000.000,251395000.000,503888000.000,65063000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,552213.000,552213.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,1132232.000,1132232.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,4282450.000,4282450.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,7642268.000,12645524.000,28412933.000,,26437437.000,26440590.000,32201585.000,5520000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,46679765.000,92737353.000,176877353.000,13820000.000,70076536.000,70079973.000,98897045.000,28370000.000,32030000.000,61688000.000,118898000.000,13013000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,13341675.000,73476301.000,102415876.000,,35310821.000,35425924.000,44287149.000,11442000.000,11442000.000,15609000.000,20925000.000,17618000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,9670900.000,62749675.000,62749675.000,,,,,,,,,17618000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,3520239.000,4718347.000,12072103.000,,8780184.000,8781091.000,10335846.000,2335000.000,2553000.000,4015000.000,4799000.000,
CashAndCashEquivalentsAtCarryingValue,6393868.000,9834336.000,7919697.000,12764579.000,9537945.000,10996030.000,10773406.000,11683000.000,7541000.000,6953000.000,8844000.000,14987000.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,0.000,0.000,0.000,
