,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCosts,,,,,,,,,,,3852.000,,,,3322.000,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,8890.000,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,3165000.000,,,43954461.000,,,,56226539.000,,,,81876538.000,22635054.000,,,94263712.000
AntidilutiveSharesOutstanding,,,,38064630.000,,,,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,,2643.000,,2749.000,,,2858.000,,,,2973.000,,,,3092.000,,,,3216.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-372435.000,,598769.000,,,42194.000,,,,-114071.000,,,,-70864.000,,,,7734.000
CostMethodInvestmentsRealizedGainLoss,,,,,,,,,,,,-986192.000,,,,,,,
CostOfPropertyRepairsAndMaintenance,8499.000,11894.000,14482.000,13619.000,13619.000,15722.000,16988.000,16988.000,17565.000,17337.000,17338.000,19037.000,18522.000,21349.000,20893.000,20893.000,20993.000,21647.000,21193.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,,,,,,,,,,52900.000
DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet,323195.000,,,,,,,,,,,,,,,,,,
DeferredFinanceCostAmortizationExpense,,,,,,,10344.000,,,,,,,,,,,,
Depreciation,139933.000,100039.000,92723.000,,61678.000,62302.000,,47413.000,32898.000,,,21191.000,9698.000,,,,,,
DepreciationAmortizationAndAccretionNet,,,,67573.000,,,,,,,,,,,,,,,
DepreciationAndAmortization,,100039.000,,67573.000,,,51779.000,,,,23823.000,,,,8628.000,8379.000,6312.000,,4750.000
DepreciationDepletionAndAmortization,,,,,,,51779.000,,,,,,,,,,,,
DividendsPreferredStock,,,,,,,,,,,,-25.000,-2236.000,,,,,,
EarningsPerShareBasic,,,,,,,,,,,,0.010,0.000,,,-0.000,-0.000,,
EarningsPerShareBasicAndDiluted,0.030,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,,,,0.000,,,,0.000
EarningsPerShareDiluted,,,,,,,,,,,,0.010,0.000,,,-0.000,-0.000,,
EnvironmentalRemediationExpense,,,,,,,,,,,928000.000,,,,,,,,
ExplorationCosts,,,,,,,,,,,,186.000,103041.000,,12989.000,8874.000,8472.000,75115.000,15497.000
ExplorationExpense,,157743.000,48626.000,24298.000,32270.000,10534.000,10882.000,20199.000,216215.000,29483.000,15492.000,,,,,,,,
ExplorationExpenseMining,1871800.000,,,,,,,,,,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,0.000,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,1.571,,,,,,,,1.419,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,0.015,,,,,,,,0.017,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,,,19310.000
FinancingInterestExpense,87373.000,2744.000,6473.000,-11483.000,37230.000,40988.000,55255.000,61840.000,60955.000,51581.000,31822.000,31547.000,31735.000,25893.000,29410.000,29829.000,29159.000,-30117.000,43583.000
ForeignCurrencyTransactionGainLossRealized,1340.000,-605.000,,-605.000,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,44.000,,,,,,,,,,,,,
GainLossOnRepurchaseOfDebtInstrument,,,,,,,,,,,,0.000,,,,,,,
GainLossOnSaleOfOtherInvestments,,,,,,,,,,,,,6913.000,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,1465.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,,,,,,,64948.000,72202.000,,53225.000,54347.000,49317.000,56604.000,62079.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,195924.000,75686.000,,94788.000,,,-81129.000,,,,66462.000,,,,100866.000,,,,64491.000
IncreaseDecreaseInDeferredCompensation,171290.000,,,,,,,,,,,,,,37500.000,,,,
IncreaseDecreaseInDueToRelatedParties,,,,22500.000,,,-55000.000,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,380801.000,-1275.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,60112.000,,,,,,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,,-2179.000,,,31346.000,,,,11387.000,,,,18491.000,,,,64363.000
IncreaseDecreaseInOtherCurrentAssets,90162.000,-596.000,,12.000,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherReceivables,,,,,,,,,,,,,,,,,,,10999.000
IncreaseDecreaseInPrepaidExpense,116580.000,-17942.000,,-22540.000,,,-30360.000,,,,-269440.000,,,,-45761.000,,,,-24336.000
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,,,,,,,,20892.000,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,33849630.000,,,36882319.000,,,,48969397.000,,,,66586063.000,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,3165000.000,,,,3350000.000,,,,3200000.000,,,,
InterestPaid,,,,,,,7860.000,,,,,,,,,,,,11250.000
InvestmentIncomeInterest,-1111.000,-31.000,-1.000,-4849.000,-2486.000,-272.000,-12.000,-15.000,-63.000,,-2.000,-32.000,-115.000,,,,,,
MineralExtractionProcessingAndMarketingCosts,,,,,,101678.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,-57826.000,,571352.000,,,430489.000,,,,239193.000,,,,,,,,83000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-57826.000,,571352.000,,,430489.000,,,,239193.000,,,,,,,,83000.000
NetCashProvidedByUsedInInvestingActivities,,-32238.000,,142315.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-32238.000,,142315.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-282371.000,,-114898.000,,,-388295.000,,,,-353264.000,,,,-70864.000,,,,-75266.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-282371.000,,-114898.000,,,-388295.000,,,,-353264.000,,,,-70864.000,,,,-75266.000
NetIncomeLoss,2585049.000,449297.000,340876.000,322126.000,,,354254.000,325346.000,459594.000,814189.000,266578.000,889307.000,-304315.000,-801407.000,222970.000,-199754.000,-184218.000,-572296.000,240549.000
NetIncomeLossAvailableToCommonStockholdersBasic,2587285.000,453745.000,349771.000,324821.000,295546.000,405676.000,406442.000,327558.000,461831.000,816424.000,271001.000,889332.000,-306551.000,-893105.000,224866.000,-254392.000,-288555.000,-675552.000,295324.000
NoninterestExpenseDirectorsFees,3000.000,6400.000,1800.000,14700.000,3100.000,32300.000,15300.000,10100.000,6900.000,106700.000,14500.000,5100.000,5400.000,9800.000,10800.000,5600.000,10200.000,11300.000,6200.000
NonoperatingIncomeExpense,,,,,,,,,,,,,,,,169925.000,155059.000,,
OperatingExpenses,2174252.000,447190.000,334404.000,316097.000,258590.000,362724.000,299011.000,263521.000,398702.000,928385.000,234758.000,,,,193560.000,,,,177656.000
OperatingIncomeLoss,,,,,,,,,,,,-920822.000,272695.000,,,,,,
OtherDepreciationAndAmortization,,,,-4840.000,,,,,,,,,,,,,,,
OtherExpenses,,,,,,,,,60892.000,,,31515.000,31620.000,,,,,,62893.000
OtherGeneralAndAdministrativeExpense,55285.000,62381.000,73218.000,50186.000,72519.000,72852.000,67119.000,61886.000,59149.000,,56185.000,,,,,,,,
OtherGeneralExpense,,,,,,,,,,,,1469.000,,,,,,,
OtherIncome,,,,,,,,,,,31820.000,,,,29410.000,29829.000,29159.000,-30117.000,
