,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3339000.000,7007000.000,5245000.000,5491000.000,5548000.000,7263000.000,9416000.000,9357000.000,11963000.000,10469000.000,8518000.000,10847000.000,12005000.000,11898000.000,10427000.000
AccountsPayableRelatedPartiesCurrent,0.000,7000.000,0.000,0.000,,,,,,,,,,,
AccountsReceivableNetCurrent,4437000.000,6262000.000,7960000.000,6067000.000,6011000.000,9894000.000,10673000.000,9987000.000,10071000.000,7362000.000,8201000.000,10418000.000,6901000.000,8206000.000,5858000.000
AccountsReceivableRelatedPartiesCurrent,0.000,0.000,117000.000,355000.000,193000.000,0.000,,4149000.000,,403000.000,2368000.000,2030000.000,6817000.000,2007000.000,4870000.000
AccruedLiabilitiesCurrent,5022000.000,5168000.000,7506000.000,4747000.000,7147000.000,7414000.000,12201000.000,10752000.000,16069000.000,12822000.000,14290000.000,14675000.000,22263000.000,20578000.000,19240000.000
AccruedProfessionalFeesCurrent,1033000.000,1127000.000,1387000.000,763000.000,968000.000,1123000.000,1876000.000,2062000.000,2185000.000,2038000.000,2569000.000,2851000.000,4393000.000,2221000.000,3368000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7848000.000,9226000.000,11141000.000,13229000.000,15347000.000,17420000.000,19626000.000,21989000.000,24943000.000,28020000.000,31089000.000,35256000.000,39548000.000,43084000.000,46542000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,-178000.000,-14000.000,59000.000,34000.000,-14000.000,-49000.000
AdditionalPaidInCapital,219314000.000,221471000.000,222261000.000,223627000.000,225342000.000,228151000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,233763000.000,481561000.000,486067000.000,489480000.000,492667000.000,497462000.000,503537000.000,509664000.000,517698000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,171000.000,171000.000,171000.000,171000.000,171000.000,0.000,0.000,
Assets,165676000.000,157268000.000,146620000.000,130647000.000,121576000.000,111938000.000,107858000.000,322800000.000,315008000.000,297989000.000,280553000.000,261615000.000,242316000.000,214035000.000,168554000.000
AssetsCurrent,144417000.000,133310000.000,122497000.000,106905000.000,98337000.000,89648000.000,80847000.000,289549000.000,275813000.000,229644000.000,235899000.000,216849000.000,196535000.000,168921000.000,125466000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,114724000.000,127455000.000,128071000.000,90004000.000,79411000.000,50003000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,89607000.000,127441000.000,128130000.000,90038000.000,79402000.000,49976000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,114546000.000,127441000.000,128130000.000,90038000.000,79402000.000,49976000.000
CapitalLeasesFutureMinimumPaymentsDue,,26531000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,2828000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,3921000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,3806000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,3696000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,3552000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,8728000.000,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,188000.000,,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,698000.000,,,,238000.000,,,,0.000,,,,1052000.000,
CashAndCashEquivalentsAtCarryingValue,137927000.000,124293000.000,110308000.000,97054000.000,86661000.000,72080000.000,61700000.000,263596000.000,250162000.000,117763000.000,86058000.000,62282000.000,77847000.000,63617000.000,49075000.000
