,2011-08-31,2011-11-30,2012-05-31,2013-05-31,2013-08-31
AdjustmentForAmortization,,,,425000.000,
AllocatedShareBasedCompensationExpense,,,,2104000.000,799000.000
AmortizationOfIntangibleAssets,,,506000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,12998933.000,13004000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-49107000.000,-7188000.000,
ComprehensiveIncomeNetOfTax,,,-6397000.000,-13286000.000,-11359000.000
CostOfRevenue,61523000.000,79909000.000,85189000.000,47217000.000,31915000.000
Depreciation,,,517000.000,812000.000,
EarningsPerShareBasic,0.060,-0.020,-0.090,,-0.300
EarningsPerShareBasicAndDiluted,,,,-0.190,-0.170
EarningsPerShareDiluted,0.060,-0.020,-0.090,,-0.300
EffectOfExchangeRateOnCashAndCashEquivalents,,,-17000.000,-54000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.000
GainLossOnSaleOfPropertyPlantEquipment,,,-107000.000,,
GeneralAndAdministrativeExpense,5842000.000,6544000.000,8667000.000,5680000.000,7537000.000
GoodwillAndIntangibleAssetImpairment,,,,,0.000
GrossProfit,16931000.000,23175000.000,28431000.000,8105000.000,1014000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3225000.000,-907000.000,-6253000.000,-13124000.000,-20369000.000
IncomeTaxExpenseBenefit,1000.000,-1000.000,1000.000,108000.000,0.000
IncomeTaxesPaidNet,,,1000.000,9000.000,
IncreaseDecreaseInAccountsPayable,,,-8405000.000,-4855000.000,
IncreaseDecreaseInAccountsReceivable,,,16432000.000,-2613000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-769000.000,-4213000.000,
IncreaseDecreaseInInventories,,,18139000.000,-1849000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,2351000.000,-1266000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,0.000
InterestExpense,221000.000,191000.000,229000.000,550000.000,333000.000
InterestPaid,,,,365000.000,
InventoryWriteDown,,,,1326000.000,
LeaseAndRentalExpense,,,,500000.000,600000.000
NetCashProvidedByUsedInFinancingActivities,,,8550000.000,8591000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,8550000.000,8591000.000,
NetCashProvidedByUsedInInvestingActivities,,,-1692000.000,-248000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1692000.000,-248000.000,
NetCashProvidedByUsedInOperatingActivities,,,-55948000.000,-15477000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-55948000.000,-15477000.000,
NetIncomeLoss,3224000.000,-906000.000,-6254000.000,-13232000.000,-20369000.000
OperatingExpenses,18874000.000,20829000.000,41369000.000,19714000.000,20935000.000
OperatingIncomeLoss,-1943000.000,2346000.000,-12938000.000,-11609000.000,-19921000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,-143000.000,-54000.000,10000.000
OtherNonoperatingIncomeExpense,2000.000,-64000.000,-103000.000,14000.000,-115000.000
PaidInKindInterest,,,,68000.000,
PaymentsToAcquireIntangibleAssets,,,151000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,1541000.000,248000.000,
ProceedsFromIssuanceOfCommonStock,,,8508000.000,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,,,-938000.000,
ProceedsFromRepaymentsOfShortTermDebt,,,,9529000.000,
ProceedsFromStockOptionsExercised,,,42000.000,,
ProvisionForDoubtfulAccounts,,,-126000.000,607000.000,
ResearchAndDevelopmentExpense,7182000.000,7045000.000,19281000.000,8870000.000,8232000.000
RestructuringCharges,,,,,0.000
Revenues,78454000.000,103084000.000,113620000.000,55322000.000,32929000.000
SalesRevenueNet,78454000.000,103084000.000,113620000.000,55322000.000,32929000.000
SellingAndMarketingExpense,5850000.000,7240000.000,13421000.000,5164000.000,5166000.000
ShareBasedCompensation,,,1472000.000,2104000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,21000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,1.780,
