,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2014-01-03,2014-04-04,2014-07-04,2014-10-03,2015-01-02,2015-04-03,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31
AccountsPayableCurrent,22040000.000,24410000.000,26958000.000,24964000.000,24803000.000,24130000.000,25313000.000,36622000.000,28520000.000,29551000.000,29797000.000,32636000.000,29915000.000,27594000.000,29311000.000,32779000.000,30037000.000,30496000.000,30579000.000,31686000.000,34124000.000
AccountsPayableRelatedPartiesCurrent,,0.000,0.000,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,48489000.000,50592000.000,54184000.000,52142000.000,49646000.000,55195000.000,62961000.000,66468000.000,67913000.000,75795000.000,75156000.000,79452000.000,89350000.000,89714000.000,83950000.000,92524000.000,91604000.000,91962000.000,108331000.000,112245000.000,127709000.000
AccountsReceivableRelatedParties,,,100000.000,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,1692000.000,,330000.000,201000.000,651000.000,834000.000,20000.000,,992000.000,125000.000,865000.000,418000.000,896000.000,1172000.000,508000.000,25000.000,,37000.000,,,
AccruedLiabilitiesCurrent,16781000.000,14724000.000,13867000.000,13445000.000,12424000.000,15621000.000,16164000.000,40547000.000,40486000.000,41879000.000,34248000.000,34544000.000,33033000.000,32498000.000,37599000.000,43479000.000,48298000.000,43091000.000,54368000.000,48279000.000,58062000.000
AccruedMarketingCostsCurrent,,,624000.000,,,,641000.000,,,,1757000.000,,,,3091000.000,,,,3584000.000,,
AccruedProfessionalFeesCurrent,,,1132000.000,,,,1905000.000,,,,1528000.000,,,,2167000.000,,,,1706000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,25022000.000,24943000.000,27517000.000,29999000.000,32502000.000,33465000.000,36137000.000,40409000.000,44105000.000,47772000.000,51636000.000,55865000.000,58371000.000,62423000.000,63265000.000,68943000.000,74199000.000,79034000.000,84790000.000,91579000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-165000.000,-213000.000,-137000.000,-144000.000,-269000.000,-261000.000,-167000.000,-122000.000,-554000.000,-529000.000,-1354000.000,-1147000.000,-1368000.000,-2190000.000,-2279000.000,-2449000.000,3271000.000,8711000.000,9039000.000,-604000.000,3015000.000
AdditionalPaidInCapital,344321000.000,346063000.000,347971000.000,350699000.000,353259000.000,355503000.000,357700000.000,362672000.000,373011000.000,376924000.000,377714000.000,382268000.000,512694000.000,516597000.000,526011000.000,,,,551509000.000,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,535871000.000,536156000.000,540787000.000,,562292000.000,1025953000.000
AllowanceForDoubtfulAccountsReceivable,,,699000.000,,,,195000.000,,,,226000.000,,,,5745000.000,,,,3279000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,3330000.000,3525000.000,3279000.000,3455000.000,8064000.000
AssetRetirementObligation,,,949000.000,,,,869000.000,,,,1675000.000,,,,1300000.000,,,,4300000.000,,
AssetRetirementObligationCurrent,,,397000.000,,,,270000.000,,,,,,,,,,,,2932000.000,,
