,2011-06-30,2011-09-30
AccountsPayableCurrent,1023000.000,1018000.000
AccountsReceivableNetCurrent,2600000.000,2420000.000
AccruedSalariesCurrent,401000.000,495000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-208000.000,-492000.000
AdditionalPaidInCapital,41423000.000,41573000.000
AllowanceForDoubtfulAccountsReceivable,42000.000,48000.000
Assets,181981000.000,184812000.000
AssetsCurrent,10278000.000,12614000.000
CashAndCashEquivalentsAtCarryingValue,1220000.000,4477000.000
CommonStockParOrStatedValuePerShare,1.000,1.000
CommonStockSharesAuthorized,11500000.000,11500000.000
CommonStockSharesIssued,4683478.000,4690237.000
CommonStockSharesOutstanding,4682276.000,4689035.000
CommonStockValue,4683000.000,4690000.000
ContributionsInAidOfConstruction,32634000.000,32935000.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,4133000.000,4326000.000
DeferredTaxAssetsNetCurrent,186000.000,49000.000
DeferredTaxLiabilitiesNoncurrent,20208000.000,21400000.000
EquityMethodInvestments,113000.000,112000.000
InterestPayableCurrent,717000.000,349000.000
InventoryRawMaterialsAndSupplies,778000.000,762000.000
InventoryRealEstateLandAndLandDevelopmentCosts,2524000.000,2528000.000
LiabilitiesAndStockholdersEquity,181981000.000,184812000.000
LiabilitiesCurrent,3730000.000,3477000.000
LongTermDebtCurrent,1068000.000,1073000.000
LongTermDebtNoncurrent,59122000.000,59116000.000
OtherAssets,12783000.000,12560000.000
OtherLiabilitiesCurrent,393000.000,406000.000
OtherLiabilitiesNoncurrent,10182000.000,10396000.000
PreferredStockSharesAuthorized,100000.000,100000.000
PreferredStockValue,0.000,0.000
PrepaidExpenseCurrent,1361000.000,580000.000
PropertyPlantAndEquipmentNet,158920000.000,159638000.000
RegulatoryAssetsNoncurrent,10146000.000,9920000.000
RetainedEarningsAccumulatedDeficit,10345000.000,11855000.000
StockholdersEquity,56105000.000,57488000.000
TreasuryStockShares,1202.000,1202.000
TreasuryStockValue,138000.000,138000.000
