,2011-09-30,2012-03-31,2012-09-30,2013-06-30,2013-09-30,2015-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,18494.000
AdvertisingExpense,,,19400.000,159917.000,63000.000,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,80997.000
AmortizationOfDebtDiscountPremium,,,,172923.000,233517.000,0.000
AmortizationOfFinancingCosts,,,,,,28216.000
AmortizationOfFinancingCostsAndDiscounts,,55269.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-380186.000,,,,-293369.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,-1461593.000,795555.000,
ConvertiblePreferredDividendsNetOfTax,,,,,,-20860.000
CostOfGoodsSold,1186425.000,828014.000,907328.000,95845.000,30600.000,1652014.000
CostOfRevenue,,,,0.000,0.000,1589529.000
DebtIssuanceCosts,,,,,,62028.000
DeferredIncomeTaxesAndTaxCredits,,-40800.000,,,,
Depreciation,,,,,,9226.000
DerivativeGainLossOnDerivativeNet,,,,-343421.000,-544053.000,0.000
DividendsPreferredStock,,-20860.000,-20860.000,-20860.000,-20860.000,20860.000
EarningsPerShareBasic,0.000,0.000,,,,-0.010
EarningsPerShareBasicAndDiluted,,,-0.010,-0.080,-0.030,
EarningsPerShareDiluted,0.000,0.000,,,,-0.010
FeesAndCommissions,,,,,16625.000,49542.000
GainsLossesOnExtinguishmentOfDebt,,,,66740.000,299709.000,0.000
GeneralAndAdministrativeExpense,293019.000,198494.000,,,,
GrossProfit,339503.000,168813.000,107144.000,-4217.000,42667.000,7768109.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,13374.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-1647077.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-53313.000,-39725.000,-347786.000,-2845715.000,-2579553.000,
IncomeLossFromEquityMethodInvestments,,,,,,0.000
IncomeTaxExpenseBenefit,1000.000,-38821.000,-108000.000,0.000,0.000,0.000
